[1] ['1', '1', '8'] -> (1 / 8) + 1 mod 61
[5240] ['10', '28', '28'] -> (10 / 28) + 28 mod 61
[5241] ['10', '28', '29'] -> (28 + 29) / 10 mod 61
[5242] ['10', '28', '30'] -> 10 - (28 * 30) mod 61
[5243] ['1', '44', '53'] -> (44 / 53) - 1 mod 61
[5244] ['10', '28', '31'] -> (28 * 31) + 10 mod 61
[5245] ['10', '28', '35'] -> 10 - (35 / 28) mod 61
[5246] ['10', '28', '39'] -> 39 - (28 / 10) mod 61
[5247] ['10', '28', '40'] -> 28 - (40 / 10) mod 61
[5248] ['10', '28', '44'] -> (10 - 44) * 28 mod 61
[5249] ['10', '28', '45'] -> (10 - 28) / 45 mod 61
[5250] ['10', '28', '49'] -> (10 * 28) + 49 mod 61
[5251] ['10', '28', '50'] -> (28 - 50) * 10 mod 61
[5252] ['10', '28', '53'] -> 10 / (28 - 53) mod 61
[5253] ['10', '28', '56'] -> 56 / (10 - 28) mod 61
[5254] ['1', '44', '57'] -> (57 - 1) * 44 mod 61
[5255] ['10', '28', '58'] -> 58 / (10 + 28) mod 61
[5256] ['10', '28', '59'] -> 10 - (28 / 59) mod 61
[5257] ['10', '28', '60'] -> 60 - (10 * 28) mod 61
[5258] ['10', '29', '29'] -> 29 / (29 - 10) mod 61
[5259] ['10', '29', '30'] -> (10 * 30) + 29 mod 61
[5260] ['10', '29', '31'] -> 29 - (10 * 31) mod 61
[5261] ['10', '29', '32'] -> 32 / (10 - 29) mod 61
[5262] ['10', '29', '39'] -> (10 * 29) + 39 mod 61
[5263] ['10', '29', '40'] -> (40 / 29) + 10 mod 61
[5264] ['10', '29', '42'] -> (42 / 10) - 29 mod 61
[5265] ['1', '44', '58'] -> 44 - (1 / 58) mod 61
[5266] ['10', '29', '44'] -> (29 - 10) / 44 mod 61
[5267] ['10', '29', '48'] -> (10 * 48) - 29 mod 61
[5268] ['10', '29', '52'] -> 29 / (10 - 52) mod 61
[5269] ['10', '29', '54'] -> 10 / (29 - 54) mod 61
[5270] ['10', '29', '58'] -> 58 - (10 / 29) mod 61
[5271] ['10', '29', '59'] -> (10 / 59) + 29 mod 61
[5272] ['10', '30', '32'] -> (10 * 30) - 32 mod 61
[5273] ['10', '30', '33'] -> (30 * 33) + 10 mod 61
[5274] ['10', '30', '34'] -> (30 - 34) / 10 mod 61
[5275] ['10', '30', '36'] -> (10 * 36) + 30 mod 61
[5276] ['1', '45', '48'] -> (45 * 48) - 1 mod 61
[5277] ['10', '30', '40'] -> (30 / 10) - 40 mod 61
[5278] ['10', '30', '42'] -> (10 * 42) - 30 mod 61
[5279] ['10', '30', '53'] -> 53 / (30 - 10) mod 61
[5280] ['10', '30', '55'] -> 10 / (30 - 55) mod 61
[5281] ['10', '30', '58'] -> (10 - 58) * 30 mod 61
[5282] ['10', '30', '59'] -> (59 - 10) / 30 mod 61
[5283] ['10', '30', '60'] -> 30 - (60 / 10) mod 61
[5284] ['10', '31', '33'] -> 10 - (31 * 33) mod 61
[5285] ['10', '31', '34'] -> (31 / 10) - 34 mod 61
[5286] ['10', '31', '37'] -> 10 - (31 / 37) mod 61
[5287] ['1', '45', '49'] -> (1 - 45) / 49 mod 61
[5288] ['10', '31', '52'] -> (52 / 10) + 31 mod 61
[5289] ['10', '31', '54'] -> 10 - (54 / 31) mod 61
[5290] ['10', '31', '56'] -> 10 / (31 - 56) mod 61
[5291] ['10', '32', '32'] -> 32 / (10 + 32) mod 61
[5292] ['10', '32', '33'] -> (32 / 10) + 33 mod 61
[5293] ['10', '32', '35'] -> (10 - 35) / 32 mod 61
[5294] ['10', '32', '36'] -> (32 - 36) / 10 mod 61
[5295] ['10', '32', '39'] -> 39 - (10 * 32) mod 61
[5296] ['10', '32', '42'] -> (42 / 10) + 32 mod 61
[5297] ['10', '32', '44'] -> (32 / 44) - 10 mod 61
[5298] ['1', '45', '51'] -> 1 - (45 * 51) mod 61
[5299] ['10', '32', '47'] -> 32 - (10 / 47) mod 61
[5300] ['10', '32', '48'] -> (10 * 48) + 32 mod 61
[5301] ['10', '32', '57'] -> 10 / (32 - 57) mod 61
[5302] ['10', '32', '58'] -> (10 / 32) + 58 mod 61
[5303] ['10', '33', '34'] -> (33 - 10) / 34 mod 61
[5304] ['10', '33', '38'] -> (33 * 38) - 10 mod 61
[5305] ['10', '33', '39'] -> (33 / 10) + 39 mod 61
[5306] ['10', '33', '41'] -> (10 / 33) - 41 mod 61
[5307] ['10', '33', '44'] -> (44 - 10) * 33 mod 61
[5308] ['10', '33', '45'] -> (10 + 33) / 45 mod 61
[5309] ['1', '45', '55'] -> (45 / 55) + 1 mod 61
[5310] ['10', '33', '49'] -> 49 - (10 * 33) mod 61
[5311] ['10', '33', '50'] -> (10 + 50) / 33 mod 61
[5312] ['10', '33', '52'] -> (10 - 33) * 52 mod 61
[5313] ['10', '33', '53'] -> (33 / 53) - 10 mod 61
[5314] ['10', '33', '54'] -> (10 * 54) + 33 mod 61
[5315] ['10', '33', '55'] -> (33 - 55) * 10 mod 61
[5316] ['10', '33', '56'] -> 56 / (10 + 33) mod 61
[5317] ['10', '33', '59'] -> (33 / 59) + 10 mod 61
[5318] ['10', '34', '34'] -> 34 / (10 - 34) mod 61
[5319] ['10', '34', '39'] -> 34 - (39 / 10) mod 61
[5320] ['1', '3', '54'] -> (1 - 54) * 3 mod 61
[5321] ['1', '45', '59'] -> (59 / 45) + 1 mod 61
[5322] ['10', '34', '43'] -> (43 - 10) * 34 mod 61
[5323] ['10', '34', '49'] -> (49 / 34) + 10 mod 61
[5324] ['10', '34', '50'] -> (10 * 34) + 50 mod 61
[5325] ['10', '34', '53'] -> 53 - (10 / 34) mod 61
[5326] ['10', '34', '57'] -> 10 - (34 * 57) mod 61
[5327] ['10', '34', '58'] -> (58 / 34) - 10 mod 61
[5328] ['10', '35', '36'] -> (10 + 36) * 35 mod 61
[5329] ['10', '35', '39'] -> (35 - 39) / 10 mod 61
[5330] ['10', '35', '41'] -> (41 / 10) - 35 mod 61
[5331] ['10', '35', '46'] -> (10 / 35) - 46 mod 61
[5332] ['1', '46', '52'] -> (52 / 46) - 1 mod 61
[5333] ['10', '35', '58'] -> 58 - (35 / 10) mod 61
[5334] ['10', '35', '59'] -> 10 - (59 / 35) mod 61
[5335] ['10', '36', '40'] -> (36 - 40) / 10 mod 61
[5336] ['10', '36', '41'] -> 10 - (36 / 41) mod 61
[5337] ['10', '36', '42'] -> 36 / (42 - 10) mod 61
[5338] ['10', '36', '46'] -> (10 - 36) * 46 mod 61
[5339] ['10', '36', '47'] -> 47 / (10 - 36) mod 61
[5340] ['10', '36', '48'] -> 48 - (10 / 36) mod 61
[5341] ['10', '37', '37'] -> (10 - 37) / 37 mod 61
[5342] ['10', '37', '43'] -> 37 - (10 / 43) mod 61
[5343] ['1', '46', '55'] -> 46 / (1 - 55) mod 61
[5344] ['10', '37', '46'] -> 46 - (37 / 10) mod 61
[5345] ['10', '37', '49'] -> 49 - (10 / 37) mod 61
[5346] ['10', '37', '53'] -> (53 / 10) + 37 mod 61
[5347] ['10', '37', '54'] -> 10 - (37 / 54) mod 61
[5348] ['10', '38', '38'] -> 38 - (10 * 38) mod 61
[5349] ['10', '38', '40'] -> 40 - (38 / 10) mod 61
[5350] ['10', '38', '48'] -> (10 + 48) / 38 mod 61
[5351] ['10', '38', '59'] -> 10 / (38 + 59) mod 61
[5352] ['10', '39', '40'] -> (10 / 40) + 39 mod 61
[5353] ['10', '39', '43'] -> (39 - 43) / 10 mod 61
[5354] ['1', '46', '56'] -> (1 - 56) / 46 mod 61
[5355] ['10', '39', '46'] -> (39 / 46) - 10 mod 61
[5356] ['10', '39', '47'] -> (39 / 10) - 47 mod 61
[5357] ['10', '39', '48'] -> 48 - (10 * 39) mod 61
[5358] ['10', '39', '49'] -> (10 * 49) - 39 mod 61
[5359] ['10', '39', '50'] -> (10 - 50) / 39 mod 61
[5360] ['10', '39', '59'] -> (10 + 39) * 59 mod 61
[5361] ['10', '40', '40'] -> (40 * 40) + 10 mod 61
[5362] ['10', '40', '43'] -> (10 * 43) - 40 mod 61
[5363] ['10', '40', '46'] -> (10 - 46) * 40 mod 61
[5364] ['10', '40', '47'] -> (40 - 10) / 47 mod 61
[5365] ['1', '46', '59'] -> 1 - (46 / 59) mod 61
[5366] ['10', '40', '48'] -> (10 - 40) * 48 mod 61
[5367] ['10', '40', '50'] -> 10 - (50 / 40) mod 61
[5368] ['10', '40', '57'] -> 10 / (40 + 57) mod 61
[5369] ['10', '40', '60'] -> (40 + 60) * 10 mod 61
[5370] ['10', '41', '42'] -> (41 * 42) + 10 mod 61
[5371] ['10', '41', '52'] -> (52 / 41) - 10 mod 61
[5372] ['10', '41', '58'] -> 41 - (10 / 58) mod 61
[5373] ['10', '42', '42'] -> (42 - 10) / 42 mod 61
[5374] ['10', '42', '45'] -> (10 - 42) * 45 mod 61
[5375] ['10', '42', '46'] -> (42 - 46) / 10 mod 61
[5376] ['1', '47', '50'] -> (1 / 47) - 50 mod 61
[5377] ['10', '42', '50'] -> (50 / 10) - 42 mod 61
[5378] ['10', '42', '54'] -> 42 / (10 - 54) mod 61
[5379] ['10', '42', '55'] -> 10 / (42 + 55) mod 61
[5380] ['10', '43', '46'] -> (10 + 46) / 43 mod 61
[5381] ['10', '43', '47'] -> (43 - 47) / 10 mod 61
[5382] ['10', '43', '50'] -> (10 / 43) - 50 mod 61
[5383] ['10', '43', '51'] -> (43 / 51) + 10 mod 61
[5384] ['10', '43', '58'] -> (10 + 43) * 58 mod 61
[5385] ['10', '44', '44'] -> (44 / 10) + 44 mod 61
[5386] ['10', '44', '45'] -> (10 / 45) - 44 mod 61
[5387] ['1', '47', '51'] -> 1 - (47 / 51) mod 61
[5388] ['10', '44', '46'] -> (10 + 46) * 44 mod 61
[5389] ['10', '44', '52'] -> (10 - 52) / 44 mod 61
[5390] ['10', '44', '55'] -> 10 - (55 / 44) mod 61
[5391] ['10', '44', '56'] -> (44 + 56) * 10 mod 61
[5392] ['10', '45', '49'] -> (45 - 49) / 10 mod 61
[5393] ['10', '45', '52'] -> 10 / (45 + 52) mod 61
[5394] ['10', '45', '53'] -> (53 - 10) / 45 mod 61
[5395] ['10', '45', '55'] -> (45 + 55) * 10 mod 61
[5396] ['10', '45', '60'] -> (10 * 45) - 60 mod 61
[5397] ['10', '46', '48'] -> (46 / 48) - 10 mod 61
[5398] ['1', '47', '53'] -> (1 / 53) + 47 mod 61
[5399] ['10', '46', '50'] -> (46 - 50) / 10 mod 61
[5400] ['10', '46', '52'] -> (10 * 46) + 52 mod 61
[5401] ['10', '46', '53'] -> 53 - (46 / 10) mod 61
[5402] ['10', '46', '54'] -> (46 + 54) * 10 mod 61
[5403] ['10', '46', '55'] -> (10 / 55) + 46 mod 61
[5404] ['10', '46', '58'] -> 46 / (10 + 58) mod 61
[5405] ['10', '47', '47'] -> 47 - (47 / 10) mod 61
[5406] ['10', '47', '50'] -> 10 / (47 + 50) mod 61
[5407] ['10', '47', '51'] -> (47 - 51) / 10 mod 61
[5408] ['10', '47', '53'] -> (47 + 53) * 10 mod 61
[5409] ['1', '47', '58'] -> (47 / 58) - 1 mod 61
[5410] ['10', '47', '55'] -> (10 + 47) * 55 mod 61
[5411] ['10', '47', '57'] -> (47 / 57) - 10 mod 61
[5412] ['10', '47', '58'] -> (10 + 58) * 47 mod 61
[5413] ['10', '48', '48'] -> 10 - (48 * 48) mod 61
[5414] ['10', '48', '50'] -> 50 / (10 + 48) mod 61
[5415] ['10', '48', '54'] -> (48 / 10) - 54 mod 61
[5416] ['10', '48', '55'] -> (10 / 48) - 55 mod 61
[5417] ['10', '48', '56'] -> (10 * 56) - 48 mod 61
[5418] ['10', '48', '57'] -> 48 - (57 / 10) mod 61
[5419] ['10', '49', '49'] -> (10 + 49) * 49 mod 61
[5420] ['1', '48', '50'] -> (1 / 50) - 48 mod 61
[5421] ['10', '49', '50'] -> (10 * 50) - 49 mod 61
[5422] ['10', '49', '52'] -> 10 - (49 * 52) mod 61
[5423] ['10', '49', '53'] -> (49 - 53) / 10 mod 61
[5424] ['10', '49', '54'] -> (10 - 54) / 49 mod 61
[5425] ['10', '50', '50'] -> (50 + 50) * 10 mod 61
[5426] ['10', '50', '52'] -> 50 - (10 / 52) mod 61
[5427] ['10', '50', '53'] -> (53 / 50) - 10 mod 61
[5428] ['10', '50', '54'] -> (50 - 54) / 10 mod 61
[5429] ['10', '51', '59'] -> (10 * 51) - 59 mod 61
[5430] ['10', '52', '53'] -> (10 * 52) + 53 mod 61
[5431] ['1', '3', '56'] -> (3 - 1) / 56 mod 61
[5432] ['1', '48', '53'] -> (1 + 53) / 48 mod 61
[5433] ['10', '52', '59'] -> (10 / 52) + 59 mod 61
[5434] ['10', '52', '60'] -> (60 / 52) - 10 mod 61
[5435] ['10', '53', '57'] -> (53 - 57) / 10 mod 61
[5436] ['10', '54', '57'] -> (10 - 57) * 54 mod 61
[5437] ['10', '55', '59'] -> (55 - 59) / 10 mod 61
[5438] ['10', '55', '60'] -> 60 - (55 / 10) mod 61
[5439] ['10', '56', '57'] -> 10 - (56 / 57) mod 61
[5440] ['10', '56', '59'] -> 59 / (10 + 56) mod 61
[5441] ['10', '56', '60'] -> (56 - 60) / 10 mod 61
[5442] ['10', '57', '57'] -> (10 / 57) + 57 mod 61
[5443] ['1', '48', '59'] -> (1 + 48) * 59 mod 61
[5444] ['10', '57', '58'] -> (10 * 57) - 58 mod 61
[5445] ['10', '58', '59'] -> (10 - 58) / 59 mod 61
[5446] ['11', '11', '14'] -> 11 / (14 - 11) mod 61
[5447] ['11', '11', '16'] -> (11 / 16) - 11 mod 61
[5448] ['11', '11', '19'] -> (19 / 11) - 11 mod 61
[5449] ['11', '11', '29'] -> (11 / 29) + 11 mod 61
[5450] ['11', '11', '30'] -> (11 + 30) * 11 mod 61
[5451] ['11', '11', '32'] -> 11 - (11 / 32) mod 61
[5452] ['11', '11', '36'] -> (11 * 11) - 36 mod 61
[5453] ['11', '11', '38'] -> (11 / 11) - 38 mod 61
[5454] ['1', '48', '60'] -> 48 / (1 - 60) mod 61
[5455] ['11', '11', '42'] -> (11 * 42) - 11 mod 61
[5456] ['11', '11', '51'] -> (11 + 11) * 51 mod 61
[5457] ['11', '11', '53'] -> 11 / (11 + 53) mod 61
[5458] ['11', '12', '13'] -> (13 - 11) * 12 mod 61
[5459] ['11', '12', '18'] -> (11 / 12) + 18 mod 61
[5460] ['11', '12', '20'] -> 12 / (11 + 20) mod 61
[5461] ['11', '12', '29'] -> (12 + 29) * 11 mod 61
[5462] ['11', '12', '31'] -> (11 * 31) - 12 mod 61
[5463] ['11', '12', '41'] -> 12 / (11 - 41) mod 61
[5464] ['11', '12', '42'] -> 12 / (42 - 11) mod 61
[5465] ['1', '49', '56'] -> (1 / 56) - 49 mod 61
[5466] ['11', '12', '43'] -> (11 / 12) - 43 mod 61
[5467] ['11', '12', '54'] -> (54 / 12) - 11 mod 61
[5468] ['11', '13', '13'] -> 13 / (11 - 13) mod 61
[5469] ['11', '13', '14'] -> 11 - (14 / 13) mod 61
[5470] ['11', '13', '18'] -> (18 - 11) / 13 mod 61
[5471] ['11', '13', '20'] -> (11 * 20) - 13 mod 61
[5472] ['11', '13', '27'] -> 27 / (11 + 13) mod 61
[5473] ['11', '13', '30'] -> (13 / 30) - 11 mod 61
[5474] ['11', '13', '42'] -> (11 - 42) * 13 mod 61
[5475] ['11', '13', '47'] -> (47 / 13) + 11 mod 61
[5476] ['1', '49', '60'] -> (60 - 1) * 49 mod 61
[5477] ['11', '13', '49'] -> (11 - 13) * 49 mod 61
[5478] ['11', '13', '51'] -> 11 / (13 + 51) mod 61
[5479] ['11', '13', '53'] -> 53 - (11 / 13) mod 61
[5480] ['11', '13', '57'] -> (11 + 57) / 13 mod 61
[5481] ['11', '13', '59'] -> (13 * 59) - 11 mod 61
[5482] ['11', '14', '14'] -> (14 * 14) + 11 mod 61
[5483] ['11', '14', '15'] -> 14 / (11 + 15) mod 61
[5484] ['11', '14', '17'] -> 11 / (17 - 14) mod 61
[5485] ['11', '14', '18'] -> (11 - 18) * 14 mod 61
[5486] ['11', '14', '20'] -> (11 + 20) / 14 mod 61
[5487] ['1', '50', '54'] -> 50 - (1 / 54) mod 61
[5488] ['11', '14', '23'] -> (14 - 11) / 23 mod 61
[5489] ['11', '14', '29'] -> (11 + 14) / 29 mod 61
[5490] ['11', '14', '33'] -> (14 * 33) - 11 mod 61
[5491] ['11', '14', '38'] -> (11 - 14) / 38 mod 61
[5492] ['11', '14', '41'] -> (11 - 41) / 14 mod 61
[5493] ['11', '14', '43'] -> (11 + 43) * 14 mod 61
[5494] ['11', '14', '46'] -> 14 / (11 - 46) mod 61
[5495] ['11', '14', '47'] -> 11 - (14 * 47) mod 61
[5496] ['11', '14', '48'] -> (14 / 48) + 11 mod 61
[5497] ['11', '14', '51'] -> 51 / (11 + 14) mod 61
[5498] ['1', '50', '57'] -> 50 / (1 + 57) mod 61
[5499] ['11', '14', '52'] -> (52 / 11) - 14 mod 61
[5500] ['11', '15', '15'] -> (11 + 15) * 15 mod 61
[5501] ['11', '15', '17'] -> (11 - 17) / 15 mod 61
[5502] ['11', '15', '27'] -> 11 - (15 / 27) mod 61
[5503] ['11', '15', '30'] -> (11 / 30) - 15 mod 61
[5504] ['11', '15', '34'] -> (15 / 34) + 11 mod 61
[5505] ['11', '15', '46'] -> (11 - 46) * 15 mod 61
[5506] ['11', '15', '51'] -> (15 - 11) / 51 mod 61
[5507] ['11', '15', '52'] -> 11 - (15 * 52) mod 61
[5508] ['11', '15', '53'] -> 15 - (11 / 53) mod 61
[5509] ['1', '51', '52'] -> 51 - (1 / 52) mod 61
[5510] ['11', '15', '54'] -> (11 / 15) - 54 mod 61
[5511] ['11', '15', '57'] -> (11 + 15) / 57 mod 61
[5512] ['11', '16', '18'] -> (16 - 11) / 18 mod 61
[5513] ['11', '16', '20'] -> (16 / 20) + 11 mod 61
[5514] ['11', '16', '21'] -> (11 + 21) * 16 mod 61
[5515] ['11', '16', '24'] -> (11 + 16) / 24 mod 61
[5516] ['11', '16', '28'] -> (11 + 16) * 28 mod 61
[5517] ['11', '16', '30'] -> (11 * 16) - 30 mod 61
[5518] ['11', '16', '38'] -> 38 / (11 + 16) mod 61
[5519] ['11', '16', '40'] -> (11 - 40) * 16 mod 61
[5520] ['1', '51', '53'] -> (1 + 51) / 53 mod 61
[5521] ['11', '16', '41'] -> 11 - (16 / 41) mod 61
[5522] ['11', '16', '50'] -> (11 / 16) + 50 mod 61
[5523] ['11', '16', '52'] -> 16 - (11 / 52) mod 61
[5524] ['11', '16', '54'] -> (11 - 54) / 16 mod 61
[5525] ['11', '17', '19'] -> (11 / 19) + 17 mod 61
[5526] ['11', '17', '22'] -> 22 / (17 - 11) mod 61
[5527] ['11', '17', '27'] -> (11 + 17) * 27 mod 61
[5528] ['11', '17', '41'] -> (11 * 17) - 41 mod 61
[5529] ['11', '17', '42'] -> 17 - (11 / 42) mod 61
[5530] ['11', '17', '47'] -> 11 / (17 + 47) mod 61
[5531] ['1', '51', '55'] -> (55 / 51) - 1 mod 61
[5532] ['11', '17', '53'] -> (53 - 11) / 17 mod 61
[5533] ['11', '17', '60'] -> 17 / (60 - 11) mod 61
[5534] ['11', '18', '19'] -> (11 + 18) / 19 mod 61
[5535] ['11', '18', '21'] -> 11 / (21 - 18) mod 61
[5536] ['11', '18', '22'] -> (18 / 11) - 22 mod 61
[5537] ['11', '18', '25'] -> 25 / (11 + 18) mod 61
[5538] ['11', '18', '27'] -> 18 / (27 - 11) mod 61
[5539] ['11', '18', '28'] -> 28 - (11 / 18) mod 61
[5540] ['11', '18', '41'] -> (11 / 18) - 41 mod 61
[5541] ['11', '18', '45'] -> (11 + 18) * 45 mod 61
[5542] ['1', '4', '5'] -> (1 + 5) * 4 mod 61
[5543] ['1', '52', '52'] -> 52 / (1 + 52) mod 61
[5544] ['11', '18', '47'] -> (18 - 11) * 47 mod 61
[5545] ['11', '18', '48'] -> (11 - 18) / 48 mod 61
[5546] ['11', '18', '49'] -> 18 - (11 / 49) mod 61
[5547] ['11', '18', '52'] -> (11 * 18) - 52 mod 61
[5548] ['11', '19', '20'] -> (11 - 19) / 20 mod 61
[5549] ['11', '19', '25'] -> 11 - (19 * 25) mod 61
[5550] ['11', '19', '28'] -> 19 / (11 - 28) mod 61
[5551] ['11', '19', '31'] -> 31 - (11 / 19) mod 61
[5552] ['11', '19', '33'] -> 19 / (11 + 33) mod 61
[5553] ['11', '19', '36'] -> (19 * 36) + 11 mod 61
[5554] ['1', '52', '54'] -> 52 / (54 - 1) mod 61
[5555] ['11', '19', '40'] -> (40 - 11) / 19 mod 61
[5556] ['11', '19', '41'] -> (19 - 11) / 41 mod 61
[5557] ['11', '19', '43'] -> (11 - 43) / 19 mod 61
[5558] ['11', '19', '44'] -> (11 / 19) - 44 mod 61
[5559] ['11', '19', '49'] -> 49 / (11 + 19) mod 61
[5560] ['11', '19', '51'] -> (11 / 51) + 19 mod 61
[5561] ['11', '19', '52'] -> 52 / (11 - 19) mod 61
[5562] ['11', '20', '21'] -> (20 + 21) * 11 mod 61
[5563] ['11', '20', '25'] -> (20 / 25) + 11 mod 61
[5564] ['11', '20', '29'] -> (29 / 20) - 11 mod 61
[5565] ['1', '53', '53'] -> (53 - 1) / 53 mod 61
[5566] ['11', '20', '36'] -> 11 - (20 / 36) mod 61
[5567] ['11', '20', '38'] -> (11 - 20) * 38 mod 61
[5568] ['11', '20', '42'] -> (11 + 42) / 20 mod 61
[5569] ['11', '20', '43'] -> 20 - (11 / 43) mod 61
[5570] ['11', '20', '45'] -> 11 - (45 / 20) mod 61
[5571] ['11', '20', '53'] -> (11 - 20) / 53 mod 61
[5572] ['11', '21', '23'] -> (11 / 21) - 23 mod 61
[5573] ['11', '21', '26'] -> (11 / 26) - 21 mod 61
[5574] ['11', '21', '29'] -> (29 / 21) + 11 mod 61
[5575] ['11', '21', '32'] -> 11 - (32 / 21) mod 61
[5576] ['1', '53', '57'] -> (1 + 57) * 53 mod 61
[5577] ['11', '21', '38'] -> (11 / 21) + 38 mod 61
[5578] ['11', '21', '39'] -> (21 - 11) * 39 mod 61
[5579] ['11', '21', '42'] -> (11 + 21) / 42 mod 61
[5580] ['11', '21', '43'] -> 11 / (21 + 43) mod 61
[5581] ['11', '21', '57'] -> 57 / (21 - 11) mod 61
[5582] ['11', '21', '60'] -> (21 + 60) / 11 mod 61
[5583] ['11', '22', '29'] -> (11 + 29) / 22 mod 61
[5584] ['11', '22', '34'] -> (11 + 22) * 34 mod 61
[5585] ['11', '22', '36'] -> (11 / 36) + 22 mod 61
[5586] ['11', '22', '38'] -> (38 / 22) - 11 mod 61
[5587] ['1', '53', '59'] -> (59 - 1) * 53 mod 61
[5588] ['11', '22', '40'] -> (11 + 40) * 22 mod 61
[5589] ['11', '22', '43'] -> (11 * 43) - 22 mod 61
[5590] ['11', '22', '44'] -> (11 / 44) - 22 mod 61
[5591] ['11', '22', '51'] -> (51 - 11) / 22 mod 61
[5592] ['11', '22', '54'] -> (11 / 22) + 54 mod 61
[5593] ['11', '22', '55'] -> 55 - (11 / 22) mod 61
[5594] ['11', '22', '59'] -> (22 + 59) / 11 mod 61
[5595] ['11', '22', '60'] -> 60 / (11 + 22) mod 61
[5596] ['11', '23', '26'] -> 11 / (26 - 23) mod 61
[5597] ['11', '23', '29'] -> (29 / 11) - 23 mod 61
[5598] ['1', '53', '60'] -> (60 / 53) + 1 mod 61
[5599] ['11', '23', '30'] -> (11 - 23) / 30 mod 61
[5600] ['11', '23', '31'] -> (23 - 11) / 31 mod 61
[5601] ['11', '23', '32'] -> (11 * 32) - 23 mod 61
[5602] ['11', '23', '37'] -> (11 + 23) / 37 mod 61
[5603] ['11', '23', '39'] -> (23 / 39) - 11 mod 61
[5604] ['11', '23', '41'] -> 11 / (23 + 41) mod 61
[5605] ['11', '23', '45'] -> 23 / (45 - 11) mod 61
[5606] ['11', '23', '46'] -> (11 * 23) - 46 mod 61
[5607] ['11', '23', '55'] -> (55 / 23) + 11 mod 61
[5608] ['11', '24', '32'] -> (11 / 32) - 24 mod 61
[5609] ['1', '54', '56'] -> 1 - (54 / 56) mod 61
[5610] ['11', '24', '38'] -> (38 - 11) / 24 mod 61
[5611] ['11', '24', '45'] -> (11 - 45) / 24 mod 61
[5612] ['11', '25', '28'] -> 11 / (28 - 25) mod 61
[5613] ['11', '25', '29'] -> (11 + 29) * 25 mod 61
[5614] ['11', '25', '30'] -> 30 / (11 - 25) mod 61
[5615] ['11', '25', '31'] -> 31 / (25 - 11) mod 61
[5616] ['11', '25', '39'] -> 11 / (25 + 39) mod 61
[5617] ['11', '25', '41'] -> 11 - (41 / 25) mod 61
[5618] ['11', '25', '42'] -> (25 * 42) + 11 mod 61
[5619] ['11', '25', '43'] -> 25 / (11 - 43) mod 61
[5620] ['1', '54', '58'] -> (54 - 1) * 58 mod 61
[5621] ['11', '25', '53'] -> (25 / 53) - 11 mod 61
[5622] ['11', '25', '56'] -> (25 + 56) / 11 mod 61
[5623] ['11', '26', '26'] -> (26 - 11) * 26 mod 61
[5624] ['11', '26', '28'] -> 11 - (28 / 26) mod 61
[5625] ['11', '26', '30'] -> 11 - (26 * 30) mod 61
[5626] ['11', '26', '31'] -> (26 * 31) + 11 mod 61
[5627] ['11', '26', '33'] -> (33 / 26) + 11 mod 61
[5628] ['11', '26', '34'] -> 34 / (11 + 26) mod 61
[5629] ['11', '26', '35'] -> (11 - 26) * 35 mod 61
[5630] ['11', '26', '36'] -> 26 - (11 / 36) mod 61
[5631] ['1', '55', '56'] -> (1 + 56) * 55 mod 61
[5632] ['11', '26', '38'] -> 11 / (26 + 38) mod 61
[5633] ['11', '26', '54'] -> (26 - 11) / 54 mod 61
[5634] ['11', '26', '57'] -> (11 - 57) * 26 mod 61
[5635] ['11', '26', '58'] -> (11 - 58) / 26 mod 61
[5636] ['11', '26', '59'] -> 11 - (26 / 59) mod 61
[5637] ['11', '27', '27'] -> (11 + 27) / 27 mod 61
[5638] ['11', '27', '35'] -> 27 / (35 - 11) mod 61
[5639] ['11', '27', '39'] -> (39 - 11) * 27 mod 61
[5640] ['11', '27', '43'] -> 43 / (11 - 27) mod 61
[5641] ['11', '27', '44'] -> (11 - 44) * 27 mod 61
[5642] ['1', '55', '58'] -> (58 - 1) * 55 mod 61
[5643] ['11', '27', '45'] -> (27 / 11) - 45 mod 61
[5644] ['11', '27', '46'] -> (46 / 27) + 11 mod 61
[5645] ['11', '27', '48'] -> 27 / (11 - 48) mod 61
[5646] ['11', '27', '51'] -> (27 * 51) - 11 mod 61
[5647] ['11', '27', '54'] -> (27 + 54) / 11 mod 61
[5648] ['11', '27', '56'] -> 11 - (27 * 56) mod 61
[5649] ['11', '27', '60'] -> (11 / 27) - 60 mod 61
[5650] ['11', '28', '31'] -> 11 / (31 - 28) mod 61
[5651] ['11', '28', '34'] -> (28 / 11) - 34 mod 61
[5652] ['11', '28', '35'] -> (28 / 35) + 11 mod 61
[5653] ['1', '1', '34'] -> 1 / (1 - 34) mod 61
[5654] ['1', '4', '8'] -> (4 - 1) * 8 mod 61
[5655] ['1', '55', '59'] -> (1 / 59) + 55 mod 61
[5656] ['11', '28', '36'] -> 11 / (28 + 36) mod 61
[5657] ['11', '28', '40'] -> (11 * 28) - 40 mod 61
[5658] ['11', '28', '42'] -> 42 / (28 - 11) mod 61
[5659] ['11', '28', '43'] -> (11 / 43) + 28 mod 61
[5660] ['11', '28', '45'] -> (11 - 45) * 28 mod 61
[5661] ['11', '28', '47'] -> (28 * 47) - 11 mod 61
[5662] ['11', '28', '49'] -> (28 - 11) / 49 mod 61
