[1] ['1', '1', '12'] -> (1 + 1) * 12 mod 89
[437] ['11', '14', '28'] -> (14 - 28) * 11 mod 89
[438] ['11', '14', '31'] -> (11 - 31) / 14 mod 89
[439] ['11', '14', '34'] -> (11 / 14) - 34 mod 89
[440] ['11', '14', '36'] -> (14 / 36) - 11 mod 89
[441] ['11', '14', '40'] -> 11 - (14 / 40) mod 89
[442] ['11', '14', '41'] -> (11 * 14) - 41 mod 89
[443] ['11', '14', '42'] -> (14 / 11) - 42 mod 89
[444] ['11', '14', '45'] -> (45 / 14) - 11 mod 89
[445] ['11', '14', '48'] -> (11 * 14) + 48 mod 89
[446] ['11', '14', '52'] -> (11 * 52) - 14 mod 89
[447] ['1', '6', '39'] -> 39 - (1 / 6) mod 89
[448] ['2', '4', '70'] -> (2 / 70) - 4 mod 89
[449] ['11', '14', '55'] -> (11 / 14) + 55 mod 89
[450] ['11', '14', '58'] -> (11 + 58) / 14 mod 89
[451] ['11', '14', '61'] -> (14 + 61) * 11 mod 89
[452] ['11', '14', '66'] -> 66 / (11 + 14) mod 89
[453] ['11', '14', '67'] -> (11 + 67) * 14 mod 89
[454] ['11', '14', '69'] -> 11 - (14 * 69) mod 89
[455] ['11', '14', '78'] -> (14 - 11) / 78 mod 89
[456] ['11', '14', '79'] -> 14 - (11 / 79) mod 89
[457] ['11', '14', '81'] -> (11 - 14) * 81 mod 89
[458] ['11', '14', '82'] -> 82 - (11 / 14) mod 89
[459] ['2', '4', '76'] -> 4 / (2 - 76) mod 89
[460] ['11', '14', '85'] -> 11 - (85 / 14) mod 89
[461] ['11', '14', '86'] -> 14 / (11 + 86) mod 89
[462] ['11', '15', '15'] -> (15 - 11) / 15 mod 89
[463] ['11', '15', '21'] -> (11 / 21) + 15 mod 89
[464] ['11', '15', '23'] -> 15 / (11 + 23) mod 89
[465] ['11', '15', '29'] -> (15 - 29) * 11 mod 89
[466] ['11', '15', '32'] -> (15 * 32) - 11 mod 89
[467] ['11', '15', '37'] -> (11 * 15) + 37 mod 89
[468] ['11', '15', '47'] -> (11 / 15) + 47 mod 89
[469] ['11', '15', '52'] -> (11 * 15) - 52 mod 89
[470] ['2', '4', '77'] -> (2 - 4) * 77 mod 89
[471] ['11', '15', '53'] -> (11 + 15) / 53 mod 89
[472] ['11', '15', '55'] -> (15 / 11) + 55 mod 89
[473] ['11', '15', '60'] -> (15 + 60) * 11 mod 89
[474] ['11', '15', '64'] -> (15 / 64) - 11 mod 89
[475] ['11', '15', '68'] -> 15 - (11 / 68) mod 89
[476] ['11', '15', '73'] -> (73 / 11) - 15 mod 89
[477] ['11', '15', '74'] -> (11 - 15) / 74 mod 89
[478] ['11', '15', '78'] -> (15 * 78) + 11 mod 89
[479] ['11', '15', '79'] -> 15 - (79 / 11) mod 89
[480] ['11', '15', '80'] -> (80 / 15) - 11 mod 89
[481] ['2', '4', '79'] -> 4 - (2 * 79) mod 89
[482] ['11', '15', '81'] -> 11 - (15 / 81) mod 89
[483] ['11', '15', '83'] -> (11 - 15) * 83 mod 89
[484] ['11', '15', '85'] -> 11 / (15 - 85) mod 89
[485] ['11', '16', '17'] -> (11 + 17) / 16 mod 89
[486] ['11', '16', '22'] -> 22 - (11 * 16) mod 89
[487] ['11', '16', '27'] -> 11 - (16 * 27) mod 89
[488] ['11', '16', '31'] -> 31 / (16 - 11) mod 89
[489] ['11', '16', '32'] -> 16 - (11 / 32) mod 89
[490] ['11', '16', '33'] -> 11 - (16 / 33) mod 89
[491] ['11', '16', '36'] -> (11 * 36) - 16 mod 89
[492] ['2', '4', '80'] -> 4 - (2 / 80) mod 89
[493] ['11', '16', '39'] -> (39 - 11) / 16 mod 89
[494] ['11', '16', '47'] -> (11 / 47) - 16 mod 89
[495] ['11', '16', '48'] -> (11 - 16) / 48 mod 89
[496] ['11', '16', '56'] -> (16 / 56) + 11 mod 89
[497] ['11', '16', '58'] -> 58 / (11 - 16) mod 89
[498] ['11', '16', '62'] -> (16 * 62) + 11 mod 89
[499] ['11', '16', '64'] -> 16 - (11 * 64) mod 89
[500] ['11', '16', '71'] -> 16 / (71 - 11) mod 89
[501] ['11', '16', '72'] -> (11 - 72) / 16 mod 89
[502] ['11', '16', '74'] -> 74 - (16 / 11) mod 89
[503] ['2', '4', '81'] -> (4 - 81) * 2 mod 89
[504] ['11', '16', '76'] -> (16 - 11) * 76 mod 89
[505] ['11', '16', '79'] -> (11 + 16) / 79 mod 89
[506] ['11', '16', '80'] -> (11 + 16) * 80 mod 89
[507] ['11', '16', '84'] -> (84 / 11) - 16 mod 89
[508] ['11', '16', '88'] -> (88 / 11) + 16 mod 89
[509] ['11', '17', '20'] -> (17 - 20) / 11 mod 89
[510] ['11', '17', '22'] -> (11 - 17) / 22 mod 89
[511] ['11', '17', '23'] -> (17 * 23) - 11 mod 89
[512] ['11', '17', '27'] -> (11 / 27) + 17 mod 89
[513] ['11', '17', '28'] -> (11 * 28) - 17 mod 89
[514] ['2', '4', '84'] -> (2 - 84) / 4 mod 89
[515] ['11', '17', '34'] -> 34 / (11 - 17) mod 89
[516] ['11', '17', '35'] -> (11 / 35) - 17 mod 89
[517] ['11', '17', '36'] -> 11 / (36 - 17) mod 89
[518] ['11', '17', '39'] -> (11 + 17) * 39 mod 89
[519] ['11', '17', '46'] -> 11 - (46 / 17) mod 89
[520] ['11', '17', '49'] -> 49 / (11 + 17) mod 89
[521] ['11', '17', '55'] -> 55 / (17 - 11) mod 89
[522] ['11', '17', '58'] -> (17 + 58) * 11 mod 89
[523] ['11', '17', '60'] -> (11 / 17) + 60 mod 89
[524] ['11', '17', '61'] -> (61 / 17) - 11 mod 89
[525] ['2', '4', '85'] -> (2 - 85) * 4 mod 89
[526] ['11', '17', '63'] -> (63 - 11) / 17 mod 89
[527] ['11', '17', '66'] -> 66 - (17 / 11) mod 89
[528] ['11', '17', '67'] -> (17 - 11) / 67 mod 89
[529] ['11', '17', '69'] -> (17 + 69) / 11 mod 89
[530] ['11', '17', '70'] -> (70 - 11) * 17 mod 89
[531] ['11', '17', '75'] -> 17 / (11 + 75) mod 89
[532] ['11', '17', '83'] -> 11 - (17 * 83) mod 89
[533] ['11', '17', '87'] -> 11 / (17 - 87) mod 89
[534] ['11', '18', '21'] -> (18 - 21) / 11 mod 89
[535] ['11', '18', '22'] -> (11 - 18) * 22 mod 89
[536] ['2', '4', '88'] -> (88 / 4) + 2 mod 89
[537] ['11', '18', '23'] -> 18 - (23 / 11) mod 89
[538] ['11', '18', '26'] -> 11 - (18 / 26) mod 89
[539] ['11', '18', '32'] -> (18 - 32) * 11 mod 89
[540] ['11', '18', '33'] -> 11 - (33 / 18) mod 89
[541] ['11', '18', '34'] -> 18 / (34 - 11) mod 89
[542] ['11', '18', '37'] -> 11 / (37 - 18) mod 89
[543] ['11', '18', '41'] -> (11 * 41) + 18 mod 89
[544] ['11', '18', '44'] -> 44 - (11 * 18) mod 89
[545] ['11', '18', '48'] -> 18 - (11 * 48) mod 89
[546] ['11', '18', '49'] -> (11 / 49) - 18 mod 89
[547] ['2', '5', '7'] -> (5 + 7) * 2 mod 89
[548] ['11', '18', '56'] -> (56 / 18) + 11 mod 89
[549] ['11', '18', '57'] -> (18 + 57) * 11 mod 89
[550] ['11', '18', '59'] -> (18 / 59) - 11 mod 89
[551] ['11', '18', '63'] -> (18 / 63) + 11 mod 89
[552] ['11', '18', '66'] -> (66 / 11) + 18 mod 89
[553] ['11', '18', '67'] -> (18 - 11) * 67 mod 89
[554] ['11', '18', '68'] -> (18 + 68) / 11 mod 89
[555] ['11', '18', '69'] -> (11 - 69) * 18 mod 89
[556] ['11', '18', '73'] -> 73 / (11 + 18) mod 89
[557] ['11', '18', '76'] -> (11 / 76) + 18 mod 89
[558] ['1', '6', '40'] -> 1 - (40 / 6) mod 89
[559] ['2', '5', '8'] -> (5 - 2) * 8 mod 89
[560] ['11', '18', '77'] -> 18 / (11 - 77) mod 89
[561] ['11', '18', '86'] -> (18 * 86) - 11 mod 89
[562] ['11', '18', '87'] -> (87 - 11) / 18 mod 89
[563] ['11', '18', '88'] -> 11 / (18 - 88) mod 89
[564] ['11', '19', '28'] -> (28 / 11) - 19 mod 89
[565] ['11', '19', '30'] -> (19 - 11) / 30 mod 89
[566] ['11', '19', '31'] -> (31 - 11) * 19 mod 89
[567] ['11', '19', '33'] -> (19 - 33) * 11 mod 89
[568] ['11', '19', '34'] -> 19 - (34 / 11) mod 89
[569] ['11', '19', '40'] -> 19 - (11 * 40) mod 89
[570] ['2', '5', '11'] -> (2 - 5) / 11 mod 89
[571] ['11', '19', '44'] -> (19 * 44) - 11 mod 89
[572] ['11', '19', '48'] -> 48 - (11 / 19) mod 89
[573] ['11', '19', '49'] -> (11 * 49) + 19 mod 89
[574] ['11', '19', '50'] -> 50 - (19 / 11) mod 89
[575] ['11', '19', '51'] -> 19 / (11 - 51) mod 89
[576] ['11', '19', '52'] -> (11 / 52) - 19 mod 89
[577] ['11', '19', '56'] -> (19 + 56) * 11 mod 89
[578] ['11', '19', '59'] -> (11 - 19) / 59 mod 89
[579] ['11', '19', '60'] -> 19 / (60 - 11) mod 89
[580] ['11', '19', '68'] -> (11 + 19) / 68 mod 89
[581] ['2', '5', '12'] -> (2 / 5) - 12 mod 89
[582] ['11', '19', '72'] -> (11 + 19) * 72 mod 89
[583] ['11', '19', '75'] -> 75 / (11 - 19) mod 89
[584] ['11', '19', '80'] -> (11 - 80) * 19 mod 89
[585] ['11', '19', '82'] -> (11 * 19) + 82 mod 89
[586] ['11', '19', '85'] -> (19 * 85) + 11 mod 89
[587] ['11', '19', '86'] -> (11 - 19) * 86 mod 89
[588] ['11', '20', '27'] -> (11 - 20) * 27 mod 89
[589] ['11', '20', '30'] -> (30 - 11) * 20 mod 89
[590] ['11', '20', '34'] -> (20 - 34) * 11 mod 89
[591] ['11', '20', '38'] -> 38 / (20 - 11) mod 89
[592] ['2', '5', '14'] -> (2 * 5) + 14 mod 89
[593] ['11', '20', '42'] -> 42 - (20 / 11) mod 89
[594] ['11', '20', '44'] -> (44 / 11) + 20 mod 89
[595] ['11', '20', '45'] -> 20 - (45 / 11) mod 89
[596] ['11', '20', '46'] -> (46 - 11) / 20 mod 89
[597] ['11', '20', '51'] -> 51 / (11 - 20) mod 89
[598] ['11', '20', '57'] -> (11 * 57) + 20 mod 89
[599] ['11', '20', '62'] -> (20 - 11) * 62 mod 89
[600] ['11', '20', '65'] -> (11 - 65) / 20 mod 89
[601] ['11', '20', '67'] -> (11 / 67) - 20 mod 89
[602] ['11', '20', '71'] -> (11 * 20) + 71 mod 89
[603] ['2', '5', '15'] -> (2 - 15) * 5 mod 89
[604] ['11', '20', '75'] -> 11 - (20 * 75) mod 89
[605] ['11', '20', '77'] -> (77 / 20) - 11 mod 89
[606] ['11', '20', '81'] -> (11 - 81) * 20 mod 89
[607] ['11', '20', '83'] -> (20 / 11) - 83 mod 89
[608] ['11', '20', '86'] -> 20 / (86 - 11) mod 89
[609] ['11', '20', '88'] -> 11 / (20 + 88) mod 89
[610] ['11', '21', '22'] -> (11 / 22) - 21 mod 89
[611] ['11', '21', '27'] -> 27 / (11 - 21) mod 89
[612] ['11', '21', '31'] -> (11 + 21) / 31 mod 89
[613] ['11', '21', '35'] -> (21 - 35) * 11 mod 89
[614] ['2', '5', '20'] -> 2 - (5 / 20) mod 89
[615] ['11', '21', '40'] -> 11 / (40 - 21) mod 89
[616] ['11', '21', '46'] -> 11 - (21 * 46) mod 89
[617] ['11', '21', '50'] -> (50 / 11) - 21 mod 89
[618] ['11', '21', '51'] -> (11 - 21) * 51 mod 89
[619] ['11', '21', '61'] -> (21 * 61) - 11 mod 89
[620] ['11', '21', '70'] -> (70 - 11) / 21 mod 89
[621] ['11', '21', '74'] -> (11 / 21) - 74 mod 89
[622] ['11', '21', '77'] -> 77 - (11 * 21) mod 89
[623] ['11', '21', '83'] -> 11 - (83 / 21) mod 89
[624] ['11', '21', '85'] -> (11 * 85) - 21 mod 89
[625] ['2', '5', '28'] -> 5 - (2 / 28) mod 89
[626] ['11', '21', '87'] -> 11 / (21 + 87) mod 89
[627] ['11', '21', '88'] -> 21 / (11 - 88) mod 89
[628] ['11', '22', '22'] -> (22 / 11) + 22 mod 89
[629] ['11', '22', '26'] -> 26 - (22 / 11) mod 89
[630] ['11', '22', '27'] -> 22 / (11 + 27) mod 89
[631] ['11', '22', '36'] -> (22 - 36) * 11 mod 89
[632] ['11', '22', '38'] -> (22 * 38) - 11 mod 89
[633] ['11', '22', '39'] -> 22 - (11 / 39) mod 89
[634] ['11', '22', '40'] -> (11 * 22) - 40 mod 89
[635] ['11', '22', '41'] -> 11 / (41 - 22) mod 89
[636] ['2', '5', '29'] -> (2 + 29) / 5 mod 89
[637] ['11', '22', '50'] -> (11 / 50) + 22 mod 89
[638] ['11', '22', '53'] -> (22 + 53) * 11 mod 89
[639] ['11', '22', '58'] -> (58 / 22) - 11 mod 89
[640] ['11', '22', '61'] -> (61 / 11) - 22 mod 89
[641] ['11', '22', '64'] -> (22 + 64) / 11 mod 89
[642] ['11', '22', '68'] -> (11 / 22) + 68 mod 89
[643] ['11', '22', '69'] -> 69 - (11 / 22) mod 89
[644] ['11', '22', '71'] -> (11 + 71) * 22 mod 89
[645] ['11', '22', '72'] -> (11 + 72) / 22 mod 89
[646] ['11', '22', '73'] -> (11 * 73) + 22 mod 89
[647] ['2', '5', '33'] -> (33 - 2) / 5 mod 89
[648] ['11', '22', '75'] -> (22 - 11) * 75 mod 89
[649] ['11', '22', '82'] -> (22 / 82) - 11 mod 89
[650] ['11', '22', '88'] -> 88 - (11 * 22) mod 89
[651] ['11', '23', '26'] -> (23 - 26) / 11 mod 89
[652] ['11', '23', '29'] -> (29 - 11) / 23 mod 89
[653] ['11', '23', '30'] -> (23 / 11) + 30 mod 89
[654] ['11', '23', '32'] -> (32 / 23) + 11 mod 89
[655] ['11', '23', '37'] -> (23 - 37) * 11 mod 89
[656] ['11', '23', '38'] -> (11 * 23) + 38 mod 89
[657] ['11', '23', '39'] -> (11 / 23) + 39 mod 89
[658] ['2', '5', '34'] -> 34 - (2 * 5) mod 89
[659] ['11', '23', '40'] -> (11 / 40) - 23 mod 89
[660] ['11', '23', '43'] -> (43 - 11) * 23 mod 89
[661] ['11', '23', '44'] -> (11 - 23) / 44 mod 89
[662] ['11', '23', '45'] -> (23 - 11) / 45 mod 89
[663] ['11', '23', '47'] -> (23 * 47) + 11 mod 89
[664] ['11', '23', '50'] -> (11 / 23) - 50 mod 89
[665] ['11', '23', '51'] -> (11 * 23) - 51 mod 89
[666] ['11', '23', '52'] -> (23 + 52) * 11 mod 89
[667] ['11', '23', '57'] -> 11 - (57 / 23) mod 89
[668] ['11', '23', '59'] -> (23 / 11) - 59 mod 89
[669] ['1', '6', '41'] -> (6 - 1) / 41 mod 89
[670] ['2', '5', '35'] -> 5 - (2 * 35) mod 89
[671] ['11', '23', '63'] -> (23 + 63) / 11 mod 89
[672] ['11', '23', '69'] -> (11 * 69) - 23 mod 89
[673] ['11', '23', '72'] -> (72 / 11) - 23 mod 89
[674] ['11', '23', '74'] -> (11 + 23) * 74 mod 89
[675] ['11', '23', '75'] -> 23 / (75 - 11) mod 89
[676] ['11', '23', '82'] -> (11 - 82) / 23 mod 89
[677] ['11', '23', '83'] -> (11 + 23) / 83 mod 89
[678] ['11', '23', '87'] -> (11 - 23) * 87 mod 89
[679] ['11', '24', '31'] -> (11 + 31) / 24 mod 89
[680] ['11', '24', '53'] -> (53 - 11) / 24 mod 89
[681] ['2', '5', '39'] -> 5 / (2 + 39) mod 89
[682] ['11', '24', '54'] -> (11 / 54) - 24 mod 89
[683] ['11', '24', '58'] -> (11 - 58) / 24 mod 89
[684] ['11', '24', '61'] -> (11 * 61) - 24 mod 89
[685] ['11', '24', '83'] -> (83 / 11) - 24 mod 89
[686] ['11', '25', '29'] -> (25 * 29) + 11 mod 89
[687] ['11', '25', '31'] -> 11 - (31 / 25) mod 89
[688] ['11', '25', '32'] -> 32 - (11 * 25) mod 89
[689] ['11', '25', '34'] -> (11 - 34) / 25 mod 89
[690] ['11', '25', '37'] -> (25 * 37) - 11 mod 89
[691] ['11', '25', '39'] -> (25 - 39) * 11 mod 89
[692] ['2', '5', '40'] -> (40 * 5) + 2 mod 89
[693] ['11', '25', '42'] -> (11 / 42) - 25 mod 89
[694] ['11', '25', '50'] -> (25 + 50) * 11 mod 89
[695] ['11', '25', '53'] -> (11 * 53) - 25 mod 89
[696] ['11', '25', '55'] -> (11 + 55) / 25 mod 89
[697] ['11', '25', '58'] -> (58 / 25) + 11 mod 89
[698] ['11', '25', '61'] -> (25 + 61) / 11 mod 89
[699] ['11', '25', '63'] -> 63 / (11 + 25) mod 89
[700] ['11', '25', '67'] -> (11 - 67) * 25 mod 89
[701] ['11', '25', '74'] -> (74 / 25) - 11 mod 89
[702] ['11', '25', '83'] -> 11 / (25 + 83) mod 89
[703] ['2', '5', '41'] -> (41 / 5) - 2 mod 89
[704] ['11', '26', '27'] -> (11 / 26) + 27 mod 89
[705] ['11', '26', '29'] -> (26 - 29) / 11 mod 89
[706] ['11', '26', '31'] -> (11 + 31) * 26 mod 89
[707] ['11', '26', '35'] -> (26 / 11) - 35 mod 89
[708] ['11', '26', '40'] -> (26 - 40) * 11 mod 89
[709] ['11', '26', '42'] -> 26 / (11 + 42) mod 89
[710] ['11', '26', '43'] -> 43 - (11 * 26) mod 89
[711] ['11', '26', '44'] -> 11 - (26 * 44) mod 89
[712] ['11', '26', '47'] -> 26 / (11 - 47) mod 89
[713] ['11', '26', '53'] -> (53 - 11) * 26 mod 89
[714] ['2', '5', '42'] -> 2 / (5 - 42) mod 89
[715] ['11', '26', '54'] -> (26 / 11) + 54 mod 89
[716] ['11', '26', '58'] -> (11 - 58) * 26 mod 89
[717] ['11', '26', '60'] -> (26 + 60) / 11 mod 89
[718] ['11', '26', '62'] -> (11 / 26) - 62 mod 89
[719] ['11', '26', '64'] -> 26 / (64 - 11) mod 89
[720] ['11', '26', '67'] -> (67 / 11) + 26 mod 89
[721] ['11', '26', '68'] -> (11 + 26) * 68 mod 89
[722] ['11', '26', '71'] -> (71 / 26) + 11 mod 89
[723] ['11', '26', '72'] -> (11 + 26) / 72 mod 89
[724] ['11', '26', '73'] -> 26 - (11 * 73) mod 89
[725] ['2', '5', '47'] -> 2 / (47 + 5) mod 89
[726] ['11', '26', '79'] -> (11 + 79) / 26 mod 89
[727] ['11', '26', '82'] -> 11 / (26 + 82) mod 89
[728] ['11', '26', '83'] -> 83 - (26 / 11) mod 89
[729] ['11', '26', '84'] -> (11 * 26) - 84 mod 89
[730] ['11', '26', '85'] -> 85 / (11 - 26) mod 89
[731] ['11', '27', '27'] -> (27 / 11) - 27 mod 89
[732] ['11', '27', '28'] -> 28 / (27 - 11) mod 89
[733] ['11', '27', '29'] -> (11 - 27) / 29 mod 89
[734] ['11', '27', '30'] -> (27 - 30) / 11 mod 89
[735] ['11', '27', '31'] -> 31 - (11 / 27) mod 89
[736] ['2', '5', '49'] -> 2 - (49 * 5) mod 89
[737] ['11', '27', '33'] -> 27 - (33 / 11) mod 89
[738] ['11', '27', '36'] -> (36 - 11) / 27 mod 89
[739] ['11', '27', '37'] -> (11 * 37) - 27 mod 89
[740] ['11', '27', '39'] -> 11 - (27 / 39) mod 89
[741] ['11', '27', '41'] -> (27 - 41) * 11 mod 89
[742] ['11', '27', '43'] -> (11 - 27) * 43 mod 89
[743] ['11', '27', '44'] -> (27 / 44) - 11 mod 89
[744] ['11', '27', '48'] -> (27 + 48) * 11 mod 89
[745] ['11', '27', '50'] -> (27 / 50) + 11 mod 89
[746] ['11', '27', '54'] -> 54 - (11 * 27) mod 89
[747] ['2', '5', '50'] -> 5 / (2 - 50) mod 89
[748] ['11', '27', '55'] -> (55 / 27) - 11 mod 89
[749] ['11', '27', '56'] -> (56 / 11) + 27 mod 89
[750] ['11', '27', '59'] -> (27 + 59) / 11 mod 89
[751] ['11', '27', '60'] -> (27 - 11) / 60 mod 89
[752] ['11', '27', '61'] -> 61 / (11 - 27) mod 89
[753] ['11', '27', '63'] -> 27 - (11 / 63) mod 89
[754] ['11', '27', '65'] -> 27 - (11 * 65) mod 89
[755] ['11', '27', '69'] -> (11 + 69) * 27 mod 89
[756] ['11', '27', '73'] -> (27 * 73) + 11 mod 89
[757] ['11', '27', '77'] -> (11 / 77) - 27 mod 89
[758] ['2', '5', '51'] -> 5 - (51 / 2) mod 89
[759] ['11', '27', '83'] -> (11 * 27) + 83 mod 89
[760] ['11', '27', '84'] -> (84 / 27) + 11 mod 89
[761] ['11', '27', '87'] -> (27 * 87) - 11 mod 89
[762] ['11', '28', '28'] -> (11 + 28) * 28 mod 89
[763] ['11', '28', '29'] -> (11 * 29) - 28 mod 89
[764] ['11', '28', '30'] -> (11 - 28) * 30 mod 89
[765] ['11', '28', '31'] -> (28 - 31) / 11 mod 89
[766] ['11', '28', '32'] -> (11 * 32) + 28 mod 89
[767] ['11', '28', '35'] -> (11 + 28) / 35 mod 89
[768] ['11', '28', '37'] -> 37 / (11 - 28) mod 89
[769] ['2', '5', '53'] -> (53 - 5) / 2 mod 89
[770] ['11', '28', '43'] -> (11 / 43) - 28 mod 89
[771] ['11', '28', '45'] -> (45 / 11) + 28 mod 89
[772] ['11', '28', '46'] -> 46 / (11 + 28) mod 89
[773] ['11', '28', '51'] -> (11 - 51) / 28 mod 89
[774] ['11', '28', '52'] -> 52 / (28 - 11) mod 89
[775] ['11', '28', '57'] -> 28 - (11 * 57) mod 89
[776] ['11', '28', '58'] -> (28 + 58) / 11 mod 89
[777] ['11', '28', '59'] -> (28 - 11) * 59 mod 89
[778] ['11', '28', '60'] -> (60 - 11) / 28 mod 89
[779] ['11', '28', '61'] -> (11 - 61) * 28 mod 89
[780] ['1', '6', '48'] -> (1 - 6) / 48 mod 89
[781] ['2', '5', '54'] -> (2 * 54) + 5 mod 89
[782] ['11', '28', '64'] -> (11 / 64) + 28 mod 89
[783] ['11', '28', '65'] -> 65 - (11 * 28) mod 89
[784] ['11', '28', '67'] -> 67 - (28 / 11) mod 89
[785] ['11', '28', '68'] -> (28 * 68) - 11 mod 89
[786] ['11', '28', '70'] -> (28 / 11) + 70 mod 89
[787] ['11', '28', '79'] -> 11 - (28 * 79) mod 89
[788] ['11', '28', '81'] -> 11 - (81 / 28) mod 89
[789] ['11', '28', '86'] -> (28 - 11) / 86 mod 89
[790] ['11', '29', '34'] -> (34 / 11) + 29 mod 89
[791] ['11', '29', '36'] -> (36 / 29) - 11 mod 89
[792] ['2', '5', '57'] -> 2 / (57 - 5) mod 89
[793] ['11', '29', '40'] -> (11 * 40) + 29 mod 89
[794] ['11', '29', '43'] -> (29 - 43) * 11 mod 89
[795] ['11', '29', '46'] -> (29 + 46) * 11 mod 89
[796] ['11', '29', '48'] -> 11 / (48 - 29) mod 89
[797] ['11', '29', '52'] -> 52 - (11 / 29) mod 89
[798] ['11', '29', '53'] -> 29 / (53 - 11) mod 89
[799] ['11', '29', '54'] -> (11 + 29) * 54 mod 89
[800] ['11', '29', '55'] -> 29 - (55 / 11) mod 89
[801] ['11', '29', '59'] -> 59 - (29 / 11) mod 89
[802] ['11', '29', '62'] -> (11 + 62) / 29 mod 89
[803] ['2', '5', '58'] -> (58 / 2) - 5 mod 89
[804] ['11', '29', '66'] -> (11 - 29) / 66 mod 89
[805] ['11', '29', '68'] -> 11 - (68 / 29) mod 89
[806] ['11', '29', '69'] -> (11 / 69) + 29 mod 89
[807] ['11', '29', '70'] -> 70 / (11 + 29) mod 89
[808] ['11', '29', '78'] -> (29 / 11) + 78 mod 89
[809] ['11', '29', '79'] -> 11 / (29 + 79) mod 89
[810] ['11', '29', '81'] -> (29 * 81) - 11 mod 89
[811] ['11', '29', '84'] -> (84 - 11) / 29 mod 89
[812] ['11', '29', '85'] -> (11 / 29) + 85 mod 89
[813] ['11', '30', '32'] -> 30 / (11 - 32) mod 89
[814] ['2', '5', '59'] -> (2 * 59) - 5 mod 89
[815] ['11', '30', '33'] -> (30 - 33) / 11 mod 89
[816] ['11', '30', '34'] -> (34 / 30) + 11 mod 89
[817] ['11', '30', '40'] -> (11 - 30) / 40 mod 89
[818] ['11', '30', '41'] -> 30 - (11 * 41) mod 89
[819] ['11', '30', '45'] -> (30 + 45) * 11 mod 89
[820] ['11', '30', '51'] -> 51 - (30 / 11) mod 89
[821] ['11', '30', '55'] -> 11 - (55 / 30) mod 89
[822] ['11', '30', '56'] -> (30 + 56) / 11 mod 89
[823] ['11', '30', '60'] -> (60 / 11) - 30 mod 89
[824] ['11', '30', '61'] -> (11 + 61) * 30 mod 89
[825] ['2', '5', '61'] -> (2 / 61) + 5 mod 89
[826] ['11', '30', '66'] -> 30 - (66 / 11) mod 89
[827] ['11', '30', '69'] -> (11 - 30) * 69 mod 89
[828] ['11', '30', '71'] -> (71 / 30) - 11 mod 89
[829] ['11', '30', '73'] -> 11 - (30 / 73) mod 89
[830] ['11', '30', '76'] -> 30 - (11 / 76) mod 89
[831] ['11', '30', '83'] -> (83 - 11) * 30 mod 89
[832] ['11', '31', '32'] -> (31 * 32) + 11 mod 89
[833] ['11', '31', '33'] -> 31 - (11 * 33) mod 89
[834] ['11', '31', '35'] -> 35 / (31 - 11) mod 89
[835] ['11', '31', '38'] -> (11 / 31) + 38 mod 89
[836] ['2', '5', '66'] -> (5 / 2) + 66 mod 89
[837] ['11', '31', '39'] -> (11 * 31) + 39 mod 89
[838] ['11', '31', '42'] -> 11 - (42 / 31) mod 89
[839] ['11', '31', '47'] -> (47 / 31) + 11 mod 89
[840] ['11', '31', '51'] -> (11 / 31) - 51 mod 89
[841] ['11', '31', '54'] -> 54 / (11 - 31) mod 89
[842] ['11', '31', '56'] -> (11 * 56) + 31 mod 89
[843] ['11', '31', '57'] -> 11 - (31 * 57) mod 89
[844] ['11', '31', '62'] -> (11 / 62) + 31 mod 89
[845] ['11', '31', '64'] -> (31 / 64) + 11 mod 89
[846] ['11', '31', '67'] -> (31 / 67) - 11 mod 89
[847] ['2', '5', '67'] -> (2 + 5) * 67 mod 89
[848] ['11', '31', '68'] -> (11 - 68) / 31 mod 89
[849] ['11', '31', '70'] -> (11 - 31) * 70 mod 89
[850] ['11', '31', '75'] -> (31 - 11) / 75 mod 89
[851] ['11', '31', '82'] -> (11 - 82) * 31 mod 89
[852] ['11', '31', '83'] -> 31 / (11 + 83) mod 89
[853] ['11', '31', '84'] -> (31 / 11) - 84 mod 89
[854] ['11', '32', '32'] -> (11 / 32) + 32 mod 89
[855] ['11', '32', '34'] -> (34 - 11) * 32 mod 89
[856] ['11', '32', '37'] -> (11 - 32) * 37 mod 89
[857] ['11', '32', '42'] -> 32 / (42 - 11) mod 89
[858] ['2', '5', '69'] -> (5 / 69) + 2 mod 89
[859] ['11', '32', '43'] -> (32 + 43) * 11 mod 89
[860] ['11', '32', '46'] -> (32 - 46) * 11 mod 89
[861] ['11', '32', '50'] -> (11 + 32) / 50 mod 89
[862] ['11', '32', '51'] -> 11 / (51 - 32) mod 89
[863] ['11', '32', '53'] -> 53 / (11 + 32) mod 89
[864] ['11', '32', '54'] -> (32 + 54) / 11 mod 89
[865] ['11', '32', '58'] -> 11 - (32 * 58) mod 89
[866] ['11', '32', '60'] -> (60 / 32) + 11 mod 89
[867] ['11', '32', '61'] -> (11 * 32) - 61 mod 89
[868] ['11', '32', '64'] -> (11 * 64) + 32 mod 89
[869] ['2', '5', '71'] -> 71 - (5 / 2) mod 89
[870] ['11', '32', '66'] -> 11 - (32 / 66) mod 89
[871] ['11', '32', '69'] -> 32 / (11 - 69) mod 89
[872] ['11', '32', '73'] -> (11 + 32) * 73 mod 89
