[1] ['1', '1', '5'] -> 5 / (1 + 1) mod 43
[873] ['10', '10', '10'] -> (10 * 10) + 10 mod 43
[874] ['10', '10', '11'] -> (11 / 10) + 10 mod 43
[875] ['10', '10', '12'] -> (10 * 12) - 10 mod 43
[876] ['10', '10', '13'] -> (10 / 13) + 10 mod 43
[877] ['10', '10', '15'] -> (10 + 15) / 10 mod 43
[878] ['10', '10', '18'] -> (10 / 18) - 10 mod 43
[879] ['1', '22', '22'] -> (1 / 22) + 22 mod 43
[880] ['10', '10', '20'] -> (10 / 10) - 20 mod 43
[881] ['10', '10', '21'] -> (21 - 10) * 10 mod 43
[882] ['10', '10', '23'] -> (10 / 10) + 23 mod 43
[883] ['10', '10', '25'] -> 25 - (10 / 10) mod 43
[884] ['10', '10', '27'] -> (10 + 10) * 27 mod 43
[885] ['10', '10', '28'] -> (10 - 28) / 10 mod 43
[886] ['10', '10', '30'] -> 10 - (10 / 30) mod 43
[887] ['10', '10', '32'] -> 10 - (32 / 10) mod 43
[888] ['10', '10', '37'] -> 10 / (10 + 37) mod 43
[889] ['10', '10', '38'] -> 38 - (10 * 10) mod 43
[890] ['1', '2', '30'] -> (2 / 30) + 1 mod 43
[891] ['1', '22', '25'] -> 22 / (1 + 25) mod 43
[892] ['10', '10', '42'] -> (10 - 42) * 10 mod 43
[893] ['10', '11', '13'] -> (11 * 13) + 10 mod 43
[894] ['10', '11', '15'] -> 10 / (15 - 11) mod 43
[895] ['10', '11', '21'] -> 21 - (10 / 11) mod 43
[896] ['10', '11', '22'] -> (22 - 11) * 10 mod 43
[897] ['10', '11', '27'] -> (10 / 11) + 27 mod 43
[898] ['10', '11', '34'] -> (10 - 11) / 34 mod 43
[899] ['10', '11', '37'] -> (11 / 37) - 10 mod 43
[900] ['10', '11', '39'] -> (10 + 39) / 11 mod 43
[901] ['10', '11', '42'] -> 11 - (42 / 10) mod 43
[902] ['1', '22', '27'] -> 22 / (27 - 1) mod 43
[903] ['10', '12', '15'] -> 15 - (10 * 12) mod 43
[904] ['10', '12', '18'] -> (12 - 10) / 18 mod 43
[905] ['10', '12', '25'] -> (10 - 12) / 25 mod 43
[906] ['10', '12', '30'] -> (12 - 30) / 10 mod 43
[907] ['10', '12', '33'] -> (10 * 12) + 33 mod 43
[908] ['10', '12', '34'] -> (34 / 10) + 12 mod 43
[909] ['10', '12', '36'] -> 10 - (12 / 36) mod 43
[910] ['10', '12', '39'] -> (39 / 12) + 10 mod 43
[911] ['10', '13', '15'] -> (10 + 15) * 13 mod 43
[912] ['10', '13', '17'] -> 10 / (17 - 13) mod 43
[913] ['1', '22', '30'] -> 1 / (22 + 30) mod 43
[914] ['10', '13', '19'] -> 13 - (19 / 10) mod 43
[915] ['10', '13', '20'] -> (10 * 13) - 20 mod 43
[916] ['10', '13', '23'] -> (10 * 13) + 23 mod 43
[917] ['10', '13', '25'] -> 25 - (10 * 13) mod 43
[918] ['10', '13', '26'] -> (26 / 10) - 13 mod 43
[919] ['10', '13', '28'] -> (10 - 28) * 13 mod 43
[920] ['10', '13', '31'] -> (13 - 31) / 10 mod 43
[921] ['10', '13', '34'] -> 10 / (13 + 34) mod 43
[922] ['10', '13', '36'] -> 36 / (10 + 13) mod 43
[923] ['10', '14', '14'] -> (14 / 10) + 14 mod 43
[924] ['1', '22', '32'] -> (1 - 32) / 22 mod 43
[925] ['10', '14', '17'] -> 17 / (10 + 14) mod 43
[926] ['10', '14', '19'] -> 10 - (19 / 14) mod 43
[927] ['10', '14', '21'] -> (10 * 21) - 14 mod 43
[928] ['10', '14', '27'] -> (14 * 27) - 10 mod 43
[929] ['10', '14', '34'] -> 34 - (14 / 10) mod 43
[930] ['10', '14', '35'] -> 35 - (10 * 14) mod 43
[931] ['10', '14', '40'] -> (14 + 40) * 10 mod 43
[932] ['10', '14', '41'] -> (10 / 41) - 14 mod 43
[933] ['10', '15', '18'] -> 15 - (10 / 18) mod 43
[934] ['10', '15', '25'] -> (10 / 25) + 15 mod 43
[935] ['1', '22', '33'] -> (33 / 22) + 1 mod 43
[936] ['10', '15', '27'] -> (15 / 27) - 10 mod 43
[937] ['10', '15', '32'] -> 10 / (15 + 32) mod 43
[938] ['10', '15', '33'] -> (15 - 33) / 10 mod 43
[939] ['10', '16', '19'] -> (10 + 16) / 19 mod 43
[940] ['10', '16', '20'] -> 10 / (20 - 16) mod 43
[941] ['10', '16', '22'] -> 22 / (10 + 16) mod 43
[942] ['10', '16', '26'] -> 10 - (16 * 26) mod 43
[943] ['10', '16', '27'] -> (27 - 16) * 10 mod 43
[944] ['10', '16', '29'] -> (16 * 29) - 10 mod 43
[945] ['10', '16', '32'] -> (10 - 16) / 32 mod 43
[946] ['1', '22', '34'] -> (34 / 22) - 1 mod 43
[947] ['10', '16', '33'] -> (33 - 10) * 16 mod 43
[948] ['10', '16', '36'] -> (10 * 16) + 36 mod 43
[949] ['10', '16', '37'] -> (37 / 10) + 16 mod 43
[950] ['10', '16', '39'] -> (10 - 16) * 39 mod 43
[951] ['10', '17', '18'] -> (17 / 10) + 18 mod 43
[952] ['10', '17', '21'] -> 10 / (21 - 17) mod 43
[953] ['10', '17', '29'] -> 17 / (10 - 29) mod 43
[954] ['10', '17', '32'] -> (10 - 32) / 17 mod 43
[955] ['10', '17', '34'] -> 17 / (34 - 10) mod 43
[956] ['10', '17', '37'] -> (17 + 37) * 10 mod 43
[957] ['1', '22', '35'] -> (1 + 22) / 35 mod 43
[958] ['10', '17', '39'] -> 39 / (17 - 10) mod 43
[959] ['10', '18', '21'] -> (18 * 21) - 10 mod 43
[960] ['10', '18', '22'] -> 10 / (22 - 18) mod 43
[961] ['10', '18', '30'] -> (10 * 30) - 18 mod 43
[962] ['10', '18', '38'] -> (18 / 10) - 38 mod 43
[963] ['10', '18', '41'] -> (18 / 41) - 10 mod 43
[964] ['10', '19', '20'] -> 20 - (10 / 19) mod 43
[965] ['10', '19', '21'] -> 19 - (10 * 21) mod 43
[966] ['10', '19', '22'] -> (10 * 22) + 19 mod 43
[967] ['10', '19', '23'] -> 10 / (23 - 19) mod 43
[968] ['1', '22', '36'] -> 36 / (1 + 22) mod 43
[969] ['10', '19', '26'] -> (10 - 19) * 26 mod 43
[970] ['10', '19', '27'] -> (10 - 27) / 19 mod 43
[971] ['10', '19', '40'] -> 10 - (19 * 40) mod 43
[972] ['10', '19', '41'] -> 19 - (10 / 41) mod 43
[973] ['10', '20', '25'] -> 25 / (20 - 10) mod 43
[974] ['10', '20', '31'] -> (31 - 20) * 10 mod 43
[975] ['10', '20', '35'] -> (35 / 20) - 10 mod 43
[976] ['10', '20', '36'] -> (20 / 36) - 10 mod 43
[977] ['10', '21', '22'] -> (10 - 22) / 21 mod 43
[978] ['10', '21', '23'] -> (21 / 23) + 10 mod 43
[979] ['1', '22', '37'] -> (22 / 37) - 1 mod 43
[980] ['10', '21', '25'] -> 10 / (25 - 21) mod 43
[981] ['10', '21', '27'] -> 21 / (27 - 10) mod 43
[982] ['10', '21', '29'] -> (10 * 21) + 29 mod 43
[983] ['10', '21', '34'] -> (21 / 10) - 34 mod 43
[984] ['10', '21', '37'] -> 37 / (10 - 21) mod 43
[985] ['10', '21', '42'] -> (10 / 21) - 42 mod 43
[986] ['10', '22', '24'] -> (10 * 22) - 24 mod 43
[987] ['10', '22', '28'] -> (22 * 28) + 10 mod 43
[988] ['10', '22', '29'] -> 29 - (10 * 22) mod 43
[989] ['10', '22', '40'] -> (22 - 40) / 10 mod 43
[990] ['1', '22', '38'] -> (22 - 1) * 38 mod 43
[991] ['10', '23', '27'] -> 10 / (27 - 23) mod 43
[992] ['10', '23', '30'] -> 23 - (10 * 30) mod 43
[993] ['10', '23', '41'] -> (23 - 41) / 10 mod 43
[994] ['10', '24', '27'] -> (27 - 10) / 24 mod 43
[995] ['10', '25', '27'] -> 27 / (10 - 25) mod 43
[996] ['10', '25', '28'] -> (10 / 25) - 28 mod 43
[997] ['10', '25', '30'] -> (10 * 30) + 25 mod 43
[998] ['10', '25', '31'] -> (10 + 31) / 25 mod 43
[999] ['10', '25', '35'] -> (10 * 35) - 25 mod 43
[1000] ['10', '26', '29'] -> 26 / (29 - 10) mod 43
[1001] ['1', '2', '32'] -> (1 - 32) * 2 mod 43
[1002] ['1', '22', '39'] -> (1 - 39) * 22 mod 43
[1003] ['10', '26', '34'] -> 26 / (10 - 34) mod 43
[1004] ['10', '26', '37'] -> (37 - 26) * 10 mod 43
[1005] ['10', '26', '38'] -> (10 / 38) + 26 mod 43
[1006] ['10', '26', '41'] -> (26 * 41) - 10 mod 43
[1007] ['10', '26', '42'] -> (26 + 42) / 10 mod 43
[1008] ['10', '27', '27'] -> (27 + 27) * 10 mod 43
[1009] ['10', '27', '33'] -> (10 - 33) * 27 mod 43
[1010] ['10', '27', '37'] -> (37 / 10) - 27 mod 43
[1011] ['10', '27', '40'] -> (27 / 40) - 10 mod 43
[1012] ['10', '28', '30'] -> (28 - 10) * 30 mod 43
[1013] ['1', '23', '25'] -> (23 / 25) - 1 mod 43
[1014] ['10', '28', '31'] -> (10 * 31) - 28 mod 43
[1015] ['10', '28', '32'] -> 10 / (32 - 28) mod 43
[1016] ['10', '28', '33'] -> (28 - 10) / 33 mod 43
[1017] ['10', '28', '34'] -> (10 * 34) + 28 mod 43
[1018] ['10', '28', '35'] -> (28 * 35) - 10 mod 43
[1019] ['10', '28', '38'] -> 10 - (38 / 28) mod 43
[1020] ['10', '29', '34'] -> (29 / 10) + 34 mod 43
[1021] ['10', '30', '31'] -> (31 / 30) - 10 mod 43
[1022] ['10', '30', '32'] -> (30 * 32) + 10 mod 43
[1023] ['10', '30', '33'] -> (33 / 30) + 10 mod 43
[1024] ['1', '23', '26'] -> (23 - 1) / 26 mod 43
[1025] ['10', '30', '36'] -> 36 / (10 - 30) mod 43
[1026] ['10', '30', '40'] -> (10 / 40) - 30 mod 43
[1027] ['10', '31', '34'] -> (34 / 10) - 31 mod 43
[1028] ['10', '31', '36'] -> (31 / 36) + 10 mod 43
[1029] ['10', '31', '39'] -> 10 - (39 / 31) mod 43
[1030] ['10', '31', '42'] -> (42 - 31) * 10 mod 43
[1031] ['10', '32', '33'] -> (32 / 33) + 10 mod 43
[1032] ['10', '32', '34'] -> (10 + 32) / 34 mod 43
[1033] ['10', '32', '37'] -> 32 - (37 / 10) mod 43
[1034] ['10', '33', '33'] -> (33 * 33) + 10 mod 43
[1035] ['1', '23', '28'] -> (1 - 28) * 23 mod 43
[1036] ['10', '33', '36'] -> 36 / (33 - 10) mod 43
[1037] ['10', '33', '37'] -> 10 / (37 - 33) mod 43
[1038] ['10', '33', '38'] -> (10 * 33) + 38 mod 43
[1039] ['10', '34', '34'] -> (34 + 34) / 10 mod 43
[1040] ['10', '34', '35'] -> 10 - (34 * 35) mod 43
[1041] ['10', '34', '40'] -> 10 - (40 / 34) mod 43
[1042] ['10', '35', '40'] -> 35 - (10 / 40) mod 43
[1043] ['10', '36', '37'] -> (10 + 37) / 36 mod 43
[1044] ['10', '36', '38'] -> (10 - 38) * 36 mod 43
[1045] ['10', '36', '39'] -> (36 / 39) - 10 mod 43
[1046] ['1', '23', '29'] -> 1 / (23 + 29) mod 43
[1047] ['10', '37', '38'] -> (38 - 10) / 37 mod 43
[1048] ['10', '38', '40'] -> (38 / 10) - 40 mod 43
[1049] ['10', '40', '42'] -> 10 - (42 / 40) mod 43
[1050] ['10', '41', '42'] -> (10 * 41) - 42 mod 43
[1051] ['11', '11', '11'] -> (11 * 11) - 11 mod 43
[1052] ['11', '11', '12'] -> 12 / (11 + 11) mod 43
[1053] ['11', '11', '16'] -> 16 - (11 * 11) mod 43
[1054] ['11', '11', '17'] -> (17 - 11) / 11 mod 43
[1055] ['11', '11', '20'] -> (11 / 11) - 20 mod 43
[1056] ['11', '11', '21'] -> (21 - 11) * 11 mod 43
[1057] ['1', '23', '30'] -> 1 - (30 / 23) mod 43
[1058] ['11', '11', '25'] -> 25 - (11 / 11) mod 43
[1059] ['11', '11', '26'] -> (11 + 11) / 26 mod 43
[1060] ['11', '11', '29'] -> 11 - (29 / 11) mod 43
[1061] ['11', '11', '32'] -> (11 * 11) + 32 mod 43
[1062] ['11', '11', '34'] -> 11 - (11 * 34) mod 43
[1063] ['11', '11', '38'] -> (11 + 38) / 11 mod 43
[1064] ['11', '11', '42'] -> (11 + 42) * 11 mod 43
[1065] ['11', '12', '13'] -> (13 - 11) * 12 mod 43
[1066] ['11', '12', '15'] -> (11 * 15) - 12 mod 43
[1067] ['11', '12', '17'] -> 12 - (11 / 17) mod 43
[1068] ['1', '23', '32'] -> 1 / (32 - 23) mod 43
[1069] ['11', '12', '21'] -> (11 * 12) + 21 mod 43
[1070] ['11', '12', '26'] -> (11 / 26) + 12 mod 43
[1071] ['11', '12', '28'] -> (12 * 28) - 11 mod 43
[1072] ['11', '12', '32'] -> 12 / (11 - 32) mod 43
[1073] ['11', '12', '35'] -> (11 + 12) / 35 mod 43
[1074] ['11', '12', '36'] -> 36 / (11 + 12) mod 43
[1075] ['11', '12', '37'] -> (12 + 37) / 11 mod 43
[1076] ['11', '12', '38'] -> 12 - (11 * 38) mod 43
[1077] ['11', '12', '40'] -> 12 - (40 / 11) mod 43
[1078] ['11', '13', '15'] -> (13 / 11) + 15 mod 43
[1079] ['1', '23', '37'] -> (37 - 1) / 23 mod 43
[1080] ['11', '13', '18'] -> (13 - 11) / 18 mod 43
[1081] ['11', '13', '28'] -> (13 / 11) - 28 mod 43
[1082] ['11', '13', '29'] -> (11 - 29) * 13 mod 43
[1083] ['11', '13', '31'] -> (11 - 13) * 31 mod 43
[1084] ['11', '13', '34'] -> (11 / 34) - 13 mod 43
[1085] ['11', '14', '15'] -> (11 / 15) - 14 mod 43
[1086] ['11', '14', '17'] -> (17 / 14) - 11 mod 43
[1087] ['11', '14', '20'] -> (20 - 14) / 11 mod 43
[1088] ['11', '14', '23'] -> (11 * 23) - 14 mod 43
[1089] ['11', '14', '33'] -> 11 - (33 / 14) mod 43
[1090] ['1', '23', '38'] -> (1 - 23) * 38 mod 43
[1091] ['11', '14', '34'] -> 34 - (11 / 14) mod 43
[1092] ['11', '14', '37'] -> 37 - (14 / 11) mod 43
[1093] ['11', '15', '18'] -> (11 - 18) * 15 mod 43
[1094] ['11', '15', '29'] -> (11 / 15) + 29 mod 43
[1095] ['11', '15', '30'] -> 15 - (30 / 11) mod 43
[1096] ['11', '15', '33'] -> 33 / (11 - 15) mod 43
[1097] ['11', '15', '42'] -> (42 / 11) - 15 mod 43
[1098] ['11', '16', '18'] -> 11 - (16 * 18) mod 43
[1099] ['11', '16', '23'] -> (11 * 16) - 23 mod 43
[1100] ['11', '16', '32'] -> (11 * 32) + 16 mod 43
[1101] ['1', '23', '39'] -> 39 - (1 / 23) mod 43
[1102] ['11', '16', '33'] -> (16 + 33) / 11 mod 43
[1103] ['11', '16', '37'] -> (16 + 37) * 11 mod 43
[1104] ['11', '17', '22'] -> 11 - (17 * 22) mod 43
[1105] ['11', '17', '33'] -> (11 - 33) / 17 mod 43
[1106] ['11', '17', '40'] -> (17 * 40) - 11 mod 43
[1107] ['11', '17', '42'] -> (17 / 11) + 42 mod 43
[1108] ['11', '18', '30'] -> (18 / 30) - 11 mod 43
[1109] ['11', '18', '33'] -> (18 * 33) - 11 mod 43
[1110] ['11', '19', '40'] -> (11 - 19) * 40 mod 43
[1111] ['11', '20', '21'] -> (11 + 20) / 21 mod 43
[1112] ['1', '1', '8'] -> 1 / (1 + 8) mod 43
[1113] ['1', '2', '33'] -> (2 * 33) + 1 mod 43
[1114] ['1', '24', '26'] -> (1 / 26) - 24 mod 43
[1115] ['11', '20', '23'] -> 11 - (20 * 23) mod 43
[1116] ['11', '20', '24'] -> (11 * 20) - 24 mod 43
[1117] ['11', '20', '31'] -> 31 - (11 / 20) mod 43
[1118] ['11', '20', '35'] -> (11 / 35) + 20 mod 43
[1119] ['11', '20', '40'] -> 20 / (11 + 40) mod 43
[1120] ['11', '21', '30'] -> (11 + 21) / 30 mod 43
[1121] ['11', '21', '39'] -> (11 - 21) / 39 mod 43
[1122] ['11', '21', '42'] -> (42 - 11) / 21 mod 43
[1123] ['11', '22', '22'] -> (22 / 11) + 22 mod 43
[1124] ['11', '22', '23'] -> (23 - 11) / 22 mod 43
[1125] ['1', '25', '25'] -> (25 * 25) + 1 mod 43
[1126] ['11', '22', '31'] -> (22 + 31) * 11 mod 43
[1127] ['11', '22', '38'] -> 11 - (22 / 38) mod 43
[1128] ['11', '22', '40'] -> (11 * 22) + 40 mod 43
[1129] ['11', '22', '41'] -> (11 / 22) - 41 mod 43
[1130] ['11', '22', '42'] -> (11 - 42) / 22 mod 43
[1131] ['11', '23', '27'] -> (27 - 11) * 23 mod 43
[1132] ['11', '23', '28'] -> 11 - (23 / 28) mod 43
[1133] ['11', '23', '35'] -> (11 / 35) - 23 mod 43
[1134] ['11', '23', '38'] -> (11 - 38) * 23 mod 43
[1135] ['11', '23', '39'] -> 23 - (11 * 39) mod 43
[1136] ['1', '25', '26'] -> 26 / (1 - 25) mod 43
[1137] ['11', '23', '42'] -> 42 / (11 + 23) mod 43
[1138] ['11', '25', '28'] -> (25 + 28) * 11 mod 43
[1139] ['11', '25', '29'] -> (11 - 25) * 29 mod 43
[1140] ['11', '25', '30'] -> (11 + 30) / 25 mod 43
[1141] ['11', '25', '36'] -> (11 * 25) - 36 mod 43
[1142] ['11', '25', '39'] -> (11 * 39) + 25 mod 43
[1143] ['11', '25', '42'] -> 25 / (11 + 42) mod 43
[1144] ['11', '26', '29'] -> (26 / 29) - 11 mod 43
[1145] ['11', '26', '31'] -> (11 / 26) - 31 mod 43
[1146] ['11', '26', '41'] -> 11 - (26 / 41) mod 43
[1147] ['1', '25', '40'] -> (1 + 40) / 25 mod 43
[1148] ['11', '26', '42'] -> 42 - (26 / 11) mod 43
[1149] ['11', '27', '32'] -> (11 * 32) - 27 mod 43
[1150] ['11', '27', '34'] -> (11 - 34) * 27 mod 43
[1151] ['11', '27', '36'] -> 11 - (36 / 27) mod 43
[1152] ['11', '27', '42'] -> (42 / 27) - 11 mod 43
[1153] ['11', '28', '29'] -> 29 - (11 / 28) mod 43
[1154] ['11', '28', '31'] -> 31 - (11 * 28) mod 43
[1155] ['11', '28', '33'] -> 33 / (11 + 28) mod 43
[1156] ['11', '28', '35'] -> 28 - (11 / 35) mod 43
[1157] ['11', '28', '37'] -> (11 + 28) * 37 mod 43
[1158] ['1', '26', '26'] -> 1 / (26 + 26) mod 43
[1159] ['11', '28', '42'] -> (42 / 11) + 28 mod 43
[1160] ['11', '29', '31'] -> (31 / 11) + 29 mod 43
[1161] ['11', '29', '41'] -> 41 / (11 - 29) mod 43
[1162] ['11', '30', '31'] -> (11 + 30) * 31 mod 43
[1163] ['11', '30', '33'] -> (30 / 11) + 33 mod 43
[1164] ['11', '30', '34'] -> (11 / 34) + 30 mod 43
[1165] ['11', '30', '35'] -> (35 / 11) - 30 mod 43
[1166] ['11', '30', '37'] -> (30 * 37) - 11 mod 43
[1167] ['11', '31', '32'] -> 31 / (32 - 11) mod 43
[1168] ['11', '31', '33'] -> 31 / (11 - 33) mod 43
[1169] ['1', '26', '28'] -> (1 + 26) / 28 mod 43
[1170] ['11', '31', '37'] -> (37 - 31) / 11 mod 43
[1171] ['11', '32', '42'] -> (42 - 32) * 11 mod 43
[1172] ['11', '33', '39'] -> (39 - 33) / 11 mod 43
[1173] ['11', '34', '35'] -> (34 - 11) / 35 mod 43
[1174] ['11', '34', '38'] -> (11 / 38) - 34 mod 43
[1175] ['11', '35', '35'] -> 35 - (35 / 11) mod 43
[1176] ['11', '35', '37'] -> 11 - (35 / 37) mod 43
[1177] ['11', '35', '40'] -> 35 / (11 - 40) mod 43
[1178] ['11', '36', '40'] -> (40 / 11) + 36 mod 43
[1179] ['11', '36', '41'] -> 41 / (36 - 11) mod 43
[1180] ['1', '26', '30'] -> (1 - 26) * 30 mod 43
[1181] ['11', '38', '39'] -> 39 - (11 / 38) mod 43
[1182] ['11', '38', '42'] -> (38 / 11) - 42 mod 43
[1183] ['11', '40', '40'] -> (11 - 40) / 40 mod 43
[1184] ['11', '40', '42'] -> (11 / 40) + 42 mod 43
[1185] ['11', '41', '42'] -> (42 - 11) * 41 mod 43
[1186] ['12', '12', '14'] -> (14 - 12) * 12 mod 43
[1187] ['12', '12', '15'] -> (15 / 12) + 12 mod 43
[1188] ['12', '12', '17'] -> 17 / (12 + 12) mod 43
[1189] ['12', '12', '18'] -> (12 + 18) / 12 mod 43
[1190] ['12', '12', '20'] -> (12 / 12) - 20 mod 43
[1191] ['1', '26', '32'] -> (26 / 32) - 1 mod 43
[1192] ['12', '12', '23'] -> (12 / 12) + 23 mod 43
[1193] ['12', '12', '28'] -> 12 - (28 / 12) mod 43
[1194] ['12', '12', '29'] -> (12 / 29) - 12 mod 43
[1195] ['12', '12', '39'] -> 39 - (12 * 12) mod 43
[1196] ['12', '13', '13'] -> (12 + 13) * 13 mod 43
[1197] ['12', '13', '14'] -> (14 / 12) - 13 mod 43
[1198] ['12', '13', '21'] -> (12 * 21) - 13 mod 43
[1199] ['12', '13', '27'] -> (27 / 13) + 12 mod 43
[1200] ['12', '13', '30'] -> (12 - 30) * 13 mod 43
[1201] ['12', '13', '32'] -> (13 + 32) * 12 mod 43
[1202] ['1', '27', '30'] -> (30 / 27) - 1 mod 43
[1203] ['12', '13', '33'] -> (12 / 13) + 33 mod 43
[1204] ['12', '13', '37'] -> (37 - 12) * 13 mod 43
[1205] ['12', '14', '19'] -> (12 + 14) / 19 mod 43
[1206] ['12', '14', '23'] -> (12 + 23) / 14 mod 43
[1207] ['12', '14', '25'] -> (12 - 14) / 25 mod 43
[1208] ['12', '14', '30'] -> (14 / 12) + 30 mod 43
[1209] ['12', '14', '38'] -> 38 / (12 - 14) mod 43
[1210] ['12', '15', '15'] -> (15 + 15) / 12 mod 43
[1211] ['12', '15', '17'] -> (17 - 15) * 12 mod 43
[1212] ['12', '15', '19'] -> (12 - 19) * 15 mod 43
[1213] ['1', '27', '31'] -> 1 - (27 * 31) mod 43
[1214] ['12', '15', '25'] -> 12 - (15 * 25) mod 43
[1215] ['12', '15', '32'] -> 32 - (12 * 15) mod 43
[1216] ['12', '15', '38'] -> (38 / 12) - 15 mod 43
[1217] ['12', '15', '39'] -> (12 - 39) / 15 mod 43
[1218] ['12', '15', '42'] -> 42 - (12 / 15) mod 43
[1219] ['12', '16', '17'] -> (17 / 16) - 12 mod 43
[1220] ['12', '16', '30'] -> (16 / 30) + 12 mod 43
[1221] ['12', '16', '34'] -> (12 / 16) + 34 mod 43
[1222] ['12', '16', '35'] -> (35 - 12) * 16 mod 43
[1223] ['12', '16', '36'] -> (16 - 12) / 36 mod 43
[1224] ['1', '2', '36'] -> 1 / (2 - 36) mod 43
[1225] ['1', '27', '32'] -> 32 - (1 / 27) mod 43
[1226] ['12', '16', '38'] -> 12 / (38 - 16) mod 43
[1227] ['12', '16', '40'] -> 16 / (12 - 40) mod 43
[1228] ['12', '17', '17'] -> 12 - (17 * 17) mod 43
[1229] ['12', '17', '26'] -> (17 * 26) + 12 mod 43
[1230] ['12', '17', '28'] -> (17 + 28) * 12 mod 43
[1231] ['12', '17', '31'] -> 17 / (12 - 31) mod 43
[1232] ['12', '17', '32'] -> (32 / 17) + 12 mod 43
[1233] ['12', '17', '36'] -> 17 / (36 - 12) mod 43
[1234] ['12', '17', '39'] -> 12 / (39 - 17) mod 43
[1235] ['12', '18', '27'] -> (18 + 27) * 12 mod 43
[1236] ['1', '27', '34'] -> (27 - 1) * 34 mod 43
[1237] ['12', '18', '29'] -> (29 / 12) + 18 mod 43
[1238] ['12', '18', '33'] -> (12 + 33) / 18 mod 43
[1239] ['12', '18', '34'] -> (12 / 18) - 34 mod 43
[1240] ['12', '18', '40'] -> 12 / (40 - 18) mod 43
[1241] ['12', '18', '41'] -> 18 - (12 / 41) mod 43
[1242] ['12', '19', '23'] -> (12 - 19) / 23 mod 43
[1243] ['12', '19', '29'] -> (12 - 29) / 19 mod 43
[1244] ['12', '19', '37'] -> 37 - (12 * 19) mod 43
[1245] ['12', '20', '20'] -> 20 / (20 - 12) mod 43
[1246] ['12', '20', '22'] -> (22 - 20) * 12 mod 43
[1247] ['1', '27', '37'] -> (1 + 27) / 37 mod 43
[1248] ['12', '20', '28'] -> (12 - 28) * 20 mod 43
[1249] ['12', '20', '30'] -> (12 + 20) / 30 mod 43
[1250] ['12', '20', '34'] -> (20 / 34) - 12 mod 43
[1251] ['12', '20', '37'] -> 37 / (12 + 20) mod 43
[1252] ['12', '21', '23'] -> (23 - 21) * 12 mod 43
[1253] ['12', '21', '25'] -> (25 / 21) - 12 mod 43
[1254] ['12', '21', '29'] -> 21 / (29 - 12) mod 43
[1255] ['12', '21', '30'] -> (12 * 21) + 30 mod 43
[1256] ['12', '21', '37'] -> (37 / 21) + 12 mod 43
[1257] ['12', '21', '40'] -> (21 / 40) - 12 mod 43
[1258] ['1', '28', '28'] -> (28 - 1) / 28 mod 43
[1259] ['12', '22', '23'] -> (22 + 23) * 12 mod 43
[1260] ['12', '22', '26'] -> (12 + 22) * 26 mod 43
[1261] ['12', '22', '28'] -> (22 / 12) - 28 mod 43
[1262] ['12', '22', '30'] -> 30 - (12 * 22) mod 43
[1263] ['12', '22', '32'] -> (12 - 22) * 32 mod 43
[1264] ['12', '22', '35'] -> (22 - 35) / 12 mod 43
[1265] ['12', '22', '39'] -> (12 - 22) / 39 mod 43
[1266] ['12', '22', '42'] -> 42 / (12 + 22) mod 43
[1267] ['12', '23', '23'] -> 23 / (12 + 23) mod 43
[1268] ['12', '23', '36'] -> (23 - 36) / 12 mod 43
[1269] ['1', '28', '29'] -> (1 + 28) * 29 mod 43
[1270] ['12', '23', '39'] -> (12 - 39) * 23 mod 43
[1271] ['12', '24', '29'] -> (29 - 12) / 24 mod 43
[1272] ['12', '24', '38'] -> (12 - 38) / 24 mod 43
[1273] ['12', '25', '38'] -> (25 - 38) / 12 mod 43
[1274] ['12', '26', '26'] -> 12 - (26 * 26) mod 43
[1275] ['12', '26', '27'] -> (26 / 27) - 12 mod 43
[1276] ['12', '26', '28'] -> (28 - 26) * 12 mod 43
[1277] ['12', '26', '30'] -> (12 * 26) - 30 mod 43
[1278] ['12', '26', '31'] -> 26 / (31 - 12) mod 43
[1279] ['12', '26', '32'] -> 12 - (32 / 26) mod 43
[1280] ['1', '28', '30'] -> (28 * 30) + 1 mod 43
[1281] ['12', '26', '34'] -> (34 - 12) / 26 mod 43
[1282] ['12', '26', '37'] -> (12 / 37) + 26 mod 43
[1283] ['12', '27', '27'] -> 27 / (12 - 27) mod 43
[1284] ['12', '27', '38'] -> 12 / (27 + 38) mod 43
[1285] ['12', '27', '42'] -> (12 * 27) - 42 mod 43
[1286] ['12', '28', '28'] -> (12 - 28) / 28 mod 43
[1287] ['12', '28', '29'] -> 28 - (12 * 29) mod 43
[1288] ['12', '28', '31'] -> (28 / 31) + 12 mod 43
[1289] ['12', '28', '33'] -> (12 * 33) - 28 mod 43
[1290] ['12', '28', '36'] -> (28 / 12) + 36 mod 43
[1291] ['1', '28', '32'] -> (1 / 32) + 28 mod 43
[1292] ['12', '28', '37'] -> 12 / (28 + 37) mod 43
[1293] ['12', '28', '42'] -> (12 / 28) + 42 mod 43
[1294] ['12', '29', '30'] -> 30 - (29 / 12) mod 43
[1295] ['12', '29', '32'] -> (12 / 32) + 29 mod 43
[1296] ['12', '29', '37'] -> 12 - (29 / 37) mod 43
[1297] ['12', '29', '38'] -> 38 / (12 + 29) mod 43
[1298] ['12', '29', '42'] -> (29 - 42) / 12 mod 43
[1299] ['12', '30', '30'] -> (30 - 12) * 30 mod 43
