[1] ['1', '1', '1'] -> 1 / (1 + 1) mod 47
[2272] ['14', '17', '46'] -> (46 - 14) / 17 mod 47
[2273] ['14', '18', '22'] -> 18 / (14 + 22) mod 47
[2274] ['14', '18', '26'] -> (26 / 18) - 14 mod 47
[2275] ['14', '18', '40'] -> (14 * 18) - 40 mod 47
[2276] ['14', '18', '42'] -> (14 + 42) / 18 mod 47
[2277] ['14', '18', '44'] -> (14 - 44) * 18 mod 47
[2278] ['14', '18', '46'] -> 14 / (46 - 18) mod 47
[2279] ['14', '19', '20'] -> (14 / 20) - 19 mod 47
[2280] ['1', '29', '29'] -> (1 + 29) * 29 mod 47
[2281] ['14', '19', '33'] -> (19 - 14) * 33 mod 47
[2282] ['14', '19', '37'] -> (14 - 19) / 37 mod 47
[2283] ['14', '19', '45'] -> 14 - (45 / 19) mod 47
[2284] ['14', '20', '20'] -> 20 - (14 / 20) mod 47
[2285] ['14', '20', '25'] -> (20 - 25) * 14 mod 47
[2286] ['14', '20', '28'] -> (14 / 20) + 28 mod 47
[2287] ['14', '20', '36'] -> (20 / 14) + 36 mod 47
[2288] ['14', '20', '38'] -> 20 - (38 / 14) mod 47
[2289] ['14', '20', '40'] -> 20 - (14 * 40) mod 47
[2290] ['14', '20', '44'] -> 44 / (14 - 20) mod 47
[2291] ['1', '29', '33'] -> 33 / (1 - 29) mod 47
[2292] ['14', '21', '21'] -> (21 + 21) * 14 mod 47
[2293] ['14', '21', '22'] -> (22 / 21) + 14 mod 47
[2294] ['14', '21', '23'] -> (14 + 21) / 23 mod 47
[2295] ['14', '21', '25'] -> 14 - (25 / 21) mod 47
[2296] ['14', '21', '26'] -> (21 - 26) * 14 mod 47
[2297] ['14', '21', '29'] -> (21 / 29) - 14 mod 47
[2298] ['14', '21', '37'] -> (21 - 14) * 37 mod 47
[2299] ['14', '21', '39'] -> (14 / 21) + 39 mod 47
[2300] ['14', '21', '41'] -> 41 / (14 + 21) mod 47
[2301] ['14', '21', '43'] -> (21 * 43) + 14 mod 47
[2302] ['1', '29', '35'] -> (29 / 35) - 1 mod 47
[2303] ['14', '21', '45'] -> (14 + 21) * 45 mod 47
[2304] ['14', '22', '26'] -> 14 - (22 / 26) mod 47
[2305] ['14', '22', '28'] -> (28 / 14) + 22 mod 47
[2306] ['14', '22', '29'] -> (29 - 22) / 14 mod 47
[2307] ['14', '22', '37'] -> (37 / 22) - 14 mod 47
[2308] ['14', '22', '39'] -> 39 - (22 / 14) mod 47
[2309] ['14', '22', '40'] -> 22 - (14 / 40) mod 47
[2310] ['14', '22', '41'] -> 14 / (22 - 41) mod 47
[2311] ['14', '22', '43'] -> 43 / (14 - 22) mod 47
[2312] ['14', '22', '46'] -> 46 - (14 / 22) mod 47
[2313] ['1', '29', '39'] -> (39 - 1) / 29 mod 47
[2314] ['14', '23', '30'] -> (30 - 23) / 14 mod 47
[2315] ['14', '23', '37'] -> (14 * 37) + 23 mod 47
[2316] ['14', '23', '40'] -> 14 - (23 / 40) mod 47
[2317] ['14', '23', '43'] -> 43 - (14 / 23) mod 47
[2318] ['14', '24', '26'] -> (26 - 14) / 24 mod 47
[2319] ['14', '24', '45'] -> (14 + 45) / 24 mod 47
[2320] ['14', '25', '25'] -> (14 - 25) / 25 mod 47
[2321] ['14', '25', '26'] -> (25 / 26) + 14 mod 47
[2322] ['14', '25', '27'] -> (14 * 27) - 25 mod 47
[2323] ['14', '25', '31'] -> (14 + 25) / 31 mod 47
[2324] ['1', '30', '30'] -> (30 - 1) * 30 mod 47
[2325] ['14', '25', '37'] -> 25 - (14 * 37) mod 47
[2326] ['14', '25', '38'] -> (25 * 38) + 14 mod 47
[2327] ['14', '25', '41'] -> (25 * 41) - 14 mod 47
[2328] ['14', '25', '43'] -> 43 / (14 + 25) mod 47
[2329] ['14', '25', '46'] -> (14 / 25) + 46 mod 47
[2330] ['14', '26', '34'] -> (26 * 34) - 14 mod 47
[2331] ['14', '26', '39'] -> 39 - (14 / 26) mod 47
[2332] ['14', '26', '40'] -> (14 / 40) + 26 mod 47
[2333] ['14', '26', '43'] -> 14 - (26 * 43) mod 47
[2334] ['14', '27', '28'] -> 28 - (14 / 27) mod 47
[2335] ['1', '4', '5'] -> (1 + 5) * 4 mod 47
[2336] ['1', '30', '33'] -> (1 - 33) / 30 mod 47
[2337] ['14', '27', '31'] -> (27 * 31) - 14 mod 47
[2338] ['14', '27', '32'] -> (27 - 32) * 14 mod 47
[2339] ['14', '27', '38'] -> (27 - 14) * 38 mod 47
[2340] ['14', '27', '39'] -> (39 / 27) - 14 mod 47
[2341] ['14', '27', '40'] -> 27 / (14 + 40) mod 47
[2342] ['14', '27', '41'] -> (41 - 14) * 27 mod 47
[2343] ['14', '27', '42'] -> 27 - (42 / 14) mod 47
[2344] ['14', '27', '43'] -> (14 + 27) * 43 mod 47
[2345] ['14', '27', '45'] -> (27 / 45) + 14 mod 47
[2346] ['14', '27', '46'] -> 14 / (27 - 46) mod 47
[2347] ['1', '30', '36'] -> (1 - 30) / 36 mod 47
[2348] ['14', '28', '28'] -> (28 - 14) / 28 mod 47
[2349] ['14', '28', '30'] -> (30 / 28) - 14 mod 47
[2350] ['14', '28', '33'] -> (28 - 33) * 14 mod 47
[2351] ['14', '28', '39'] -> (14 * 28) - 39 mod 47
[2352] ['14', '29', '32'] -> (29 / 14) + 32 mod 47
[2353] ['14', '29', '37'] -> (37 / 14) - 29 mod 47
[2354] ['14', '29', '45'] -> 45 / (14 + 29) mod 47
[2355] ['14', '29', '46'] -> 14 / (29 + 46) mod 47
[2356] ['14', '30', '31'] -> 14 - (30 * 31) mod 47
[2357] ['14', '30', '34'] -> 30 - (14 * 34) mod 47
[2358] ['1', '30', '38'] -> 38 / (30 - 1) mod 47
[2359] ['14', '30', '35'] -> (30 - 35) * 14 mod 47
[2360] ['14', '30', '36'] -> (14 / 30) - 36 mod 47
[2361] ['14', '30', '43'] -> (43 - 14) * 30 mod 47
[2362] ['14', '30', '44'] -> 14 - (30 / 44) mod 47
[2363] ['14', '30', '45'] -> 14 / (30 + 45) mod 47
[2364] ['14', '31', '32'] -> 32 / (31 - 14) mod 47
[2365] ['14', '31', '37'] -> (14 / 37) - 31 mod 47
[2366] ['14', '31', '39'] -> (14 - 39) * 31 mod 47
[2367] ['14', '31', '42'] -> (31 / 14) - 42 mod 47
[2368] ['14', '31', '44'] -> 14 / (31 + 44) mod 47
[2369] ['1', '30', '45'] -> (45 / 30) - 1 mod 47
[2370] ['14', '31', '45'] -> (14 / 45) + 31 mod 47
[2371] ['14', '32', '39'] -> (39 - 32) / 14 mod 47
[2372] ['14', '32', '43'] -> 14 / (32 + 43) mod 47
[2373] ['14', '32', '46'] -> (14 * 32) + 46 mod 47
[2374] ['14', '33', '33'] -> 33 / (33 - 14) mod 47
[2375] ['14', '33', '35'] -> (14 / 35) + 33 mod 47
[2376] ['14', '33', '40'] -> (40 - 33) / 14 mod 47
[2377] ['14', '34', '36'] -> 14 - (36 / 34) mod 47
[2378] ['14', '34', '37'] -> 37 / (14 - 34) mod 47
[2379] ['14', '34', '38'] -> (34 / 38) - 14 mod 47
[2380] ['1', '31', '34'] -> (1 - 31) / 34 mod 47
[2381] ['14', '34', '42'] -> (14 + 42) * 34 mod 47
[2382] ['14', '34', '46'] -> 34 - (46 / 14) mod 47
[2383] ['14', '35', '36'] -> (35 * 36) - 14 mod 47
[2384] ['14', '35', '37'] -> 35 / (37 - 14) mod 47
[2385] ['14', '35', '38'] -> 35 / (14 - 38) mod 47
[2386] ['14', '35', '43'] -> (14 * 35) - 43 mod 47
[2387] ['14', '36', '36'] -> 36 / (14 - 36) mod 47
[2388] ['14', '36', '37'] -> (14 * 36) + 37 mod 47
[2389] ['14', '36', '38'] -> (14 / 38) + 36 mod 47
[2390] ['14', '36', '40'] -> 40 - (36 / 14) mod 47
[2391] ['1', '31', '36'] -> (1 + 31) * 36 mod 47
[2392] ['14', '36', '44'] -> (36 - 14) / 44 mod 47
[2393] ['14', '37', '38'] -> 14 / (37 + 38) mod 47
[2394] ['14', '37', '40'] -> (14 + 40) * 37 mod 47
[2395] ['14', '37', '42'] -> (37 - 42) * 14 mod 47
[2396] ['14', '37', '43'] -> (43 / 37) - 14 mod 47
[2397] ['14', '37', '44'] -> (44 - 37) / 14 mod 47
[2398] ['14', '38', '38'] -> (14 * 38) - 38 mod 47
[2399] ['14', '38', '42'] -> (14 - 42) / 38 mod 47
[2400] ['14', '41', '42'] -> (14 / 41) + 42 mod 47
[2401] ['14', '41', '46'] -> (41 - 46) * 14 mod 47
[2402] ['1', '31', '38'] -> (1 + 38) / 31 mod 47
[2403] ['14', '42', '44'] -> (44 / 42) + 14 mod 47
[2404] ['14', '43', '43'] -> (14 / 43) - 43 mod 47
[2405] ['14', '43', '44'] -> 44 - (14 / 43) mod 47
[2406] ['14', '43', '46'] -> (43 + 46) * 14 mod 47
[2407] ['15', '15', '15'] -> 15 / (15 + 15) mod 47
[2408] ['15', '15', '16'] -> (15 + 16) / 15 mod 47
[2409] ['15', '15', '21'] -> (21 / 15) - 15 mod 47
[2410] ['15', '15', '25'] -> 25 - (15 / 15) mod 47
[2411] ['15', '15', '26'] -> (26 - 15) * 15 mod 47
[2412] ['15', '15', '29'] -> (15 + 15) * 29 mod 47
[2413] ['1', '32', '32'] -> (1 - 32) / 32 mod 47
[2414] ['15', '15', '31'] -> (15 - 31) / 15 mod 47
[2415] ['15', '15', '32'] -> 15 / (15 - 32) mod 47
[2416] ['15', '15', '33'] -> (15 / 33) + 15 mod 47
[2417] ['15', '15', '34'] -> (15 * 15) + 34 mod 47
[2418] ['15', '15', '37'] -> 15 - (15 * 37) mod 47
[2419] ['15', '15', '43'] -> (15 + 43) * 15 mod 47
[2420] ['15', '15', '45'] -> 15 / (45 - 15) mod 47
[2421] ['15', '15', '46'] -> (46 - 15) / 15 mod 47
[2422] ['15', '16', '17'] -> 16 / (15 + 17) mod 47
[2423] ['15', '16', '18'] -> (15 / 18) - 16 mod 47
[2424] ['1', '32', '34'] -> 1 / (34 - 32) mod 47
[2425] ['15', '16', '19'] -> (15 * 16) + 19 mod 47
[2426] ['15', '16', '20'] -> 15 - (16 * 20) mod 47
[2427] ['15', '16', '28'] -> (15 * 16) - 28 mod 47
[2428] ['15', '16', '29'] -> 29 - (15 * 16) mod 47
[2429] ['15', '16', '30'] -> 16 / (15 - 30) mod 47
[2430] ['15', '16', '32'] -> (16 - 32) / 15 mod 47
[2431] ['15', '16', '34'] -> (15 * 34) - 16 mod 47
[2432] ['15', '16', '36'] -> (36 / 15) - 16 mod 47
[2433] ['15', '16', '37'] -> (15 - 37) * 16 mod 47
[2434] ['15', '16', '39'] -> 39 / (15 + 16) mod 47
[2435] ['1', '32', '35'] -> (1 + 35) * 32 mod 47
[2436] ['15', '16', '42'] -> (16 + 42) * 15 mod 47
[2437] ['15', '16', '44'] -> 15 - (44 / 16) mod 47
[2438] ['15', '17', '17'] -> (15 + 17) / 17 mod 47
[2439] ['15', '17', '18'] -> 17 - (15 / 18) mod 47
[2440] ['15', '17', '29'] -> (15 / 29) + 17 mod 47
[2441] ['15', '17', '30'] -> (15 - 30) / 17 mod 47
[2442] ['15', '17', '42'] -> (17 * 42) + 15 mod 47
[2443] ['15', '18', '22'] -> 22 / (15 - 18) mod 47
[2444] ['15', '18', '25'] -> 25 / (18 - 15) mod 47
[2445] ['15', '18', '29'] -> (29 - 18) * 15 mod 47
[2446] ['1', '4', '9'] -> 4 / (9 - 1) mod 47
[2447] ['1', '32', '41'] -> (1 / 41) + 32 mod 47
[2448] ['15', '18', '32'] -> (32 - 15) * 18 mod 47
[2449] ['15', '18', '34'] -> (18 - 34) / 15 mod 47
[2450] ['15', '18', '35'] -> 15 / (18 - 35) mod 47
[2451] ['15', '18', '36'] -> (15 * 18) + 36 mod 47
[2452] ['15', '18', '39'] -> (15 - 18) * 39 mod 47
[2453] ['15', '19', '26'] -> (15 * 19) - 26 mod 47
[2454] ['15', '19', '31'] -> 19 - (15 * 31) mod 47
[2455] ['15', '19', '34'] -> (34 / 15) - 19 mod 47
[2456] ['15', '19', '35'] -> (19 - 35) / 15 mod 47
[2457] ['15', '19', '43'] -> (15 / 19) + 43 mod 47
[2458] ['1', '32', '46'] -> (1 / 32) + 46 mod 47
[2459] ['15', '19', '44'] -> 19 - (15 / 44) mod 47
[2460] ['15', '20', '22'] -> 20 / (15 - 22) mod 47
[2461] ['15', '20', '23'] -> (15 + 20) / 23 mod 47
[2462] ['15', '20', '26'] -> 26 / (20 - 15) mod 47
[2463] ['15', '20', '33'] -> (20 - 15) * 33 mod 47
[2464] ['15', '20', '38'] -> (20 + 38) * 15 mod 47
[2465] ['15', '20', '40'] -> (20 / 15) - 40 mod 47
[2466] ['15', '20', '44'] -> (20 / 44) + 15 mod 47
[2467] ['15', '20', '45'] -> (15 + 20) * 45 mod 47
[2468] ['15', '21', '22'] -> (21 * 22) - 15 mod 47
[2469] ['1', '33', '33'] -> (1 / 33) - 33 mod 47
[2470] ['15', '21', '25'] -> (15 + 21) / 25 mod 47
[2471] ['15', '21', '27'] -> 21 / (15 + 27) mod 47
[2472] ['15', '21', '42'] -> 21 - (15 / 42) mod 47
[2473] ['15', '21', '45'] -> (45 / 15) + 21 mod 47
[2474] ['15', '21', '46'] -> 15 - (46 / 21) mod 47
[2475] ['15', '22', '23'] -> (15 * 22) + 23 mod 47
[2476] ['15', '22', '26'] -> (26 - 15) / 22 mod 47
[2477] ['15', '22', '29'] -> 22 / (15 + 29) mod 47
[2478] ['15', '22', '36'] -> (22 + 36) * 15 mod 47
[2479] ['15', '22', '41'] -> (22 * 41) + 15 mod 47
[2480] ['1', '33', '34'] -> 34 - (1 / 33) mod 47
[2481] ['15', '22', '43'] -> (15 + 43) / 22 mod 47
[2482] ['15', '22', '44'] -> (15 * 44) + 22 mod 47
[2483] ['15', '22', '46'] -> (46 - 15) * 22 mod 47
[2484] ['15', '23', '27'] -> (15 - 27) / 23 mod 47
[2485] ['15', '23', '28'] -> 15 - (28 / 23) mod 47
[2486] ['15', '23', '41'] -> 41 - (15 / 23) mod 47
[2487] ['15', '23', '43'] -> 43 / (15 - 23) mod 47
[2488] ['15', '23', '44'] -> (15 - 23) * 44 mod 47
[2489] ['15', '24', '27'] -> (27 - 15) / 24 mod 47
[2490] ['15', '25', '25'] -> (15 * 25) + 25 mod 47
[2491] ['1', '33', '35'] -> 1 / (35 - 33) mod 47
[2492] ['15', '25', '27'] -> (15 - 25) / 27 mod 47
[2493] ['15', '25', '30'] -> (30 / 15) - 25 mod 47
[2494] ['15', '25', '36'] -> (36 - 25) * 15 mod 47
[2495] ['15', '25', '37'] -> (37 / 25) + 15 mod 47
[2496] ['15', '25', '39'] -> 15 - (25 / 39) mod 47
[2497] ['15', '25', '44'] -> (15 * 44) - 25 mod 47
[2498] ['15', '25', '46'] -> (15 - 46) * 25 mod 47
[2499] ['15', '26', '27'] -> (27 / 26) - 15 mod 47
[2500] ['15', '26', '38'] -> 38 - (15 * 26) mod 47
[2501] ['15', '26', '46'] -> (46 / 26) + 15 mod 47
[2502] ['1', '33', '36'] -> (33 - 1) * 36 mod 47
[2503] ['15', '27', '28'] -> (15 * 28) + 27 mod 47
[2504] ['15', '27', '34'] -> (15 / 27) - 34 mod 47
[2505] ['15', '27', '37'] -> (15 + 27) / 37 mod 47
[2506] ['15', '27', '43'] -> (27 - 43) / 15 mod 47
[2507] ['15', '28', '34'] -> (34 / 15) + 28 mod 47
[2508] ['15', '28', '40'] -> (28 * 40) - 15 mod 47
[2509] ['15', '28', '42'] -> (15 / 28) - 42 mod 47
[2510] ['15', '28', '43'] -> 43 - (15 / 28) mod 47
[2511] ['15', '28', '44'] -> (28 - 44) / 15 mod 47
[2512] ['15', '28', '46'] -> (15 + 46) / 28 mod 47
[2513] ['1', '33', '41'] -> (41 - 1) / 33 mod 47
[2514] ['15', '29', '29'] -> (29 + 29) * 15 mod 47
[2515] ['15', '29', '30'] -> (15 / 29) - 30 mod 47
[2516] ['15', '29', '32'] -> (15 - 32) * 29 mod 47
[2517] ['15', '29', '35'] -> (15 * 29) - 35 mod 47
[2518] ['15', '29', '36'] -> 36 - (15 * 29) mod 47
[2519] ['15', '29', '39'] -> (15 + 29) * 39 mod 47
[2520] ['15', '29', '41'] -> (15 + 29) / 41 mod 47
[2521] ['15', '29', '42'] -> (29 - 15) * 42 mod 47
[2522] ['15', '29', '46'] -> 15 / (29 - 46) mod 47
[2523] ['15', '30', '30'] -> (30 - 15) / 30 mod 47
[2524] ['1', '33', '42'] -> (33 * 42) + 1 mod 47
[2525] ['15', '30', '31'] -> 31 / (30 - 15) mod 47
[2526] ['15', '30', '33'] -> (15 - 33) * 30 mod 47
[2527] ['15', '30', '36'] -> (15 - 30) * 36 mod 47
[2528] ['15', '30', '41'] -> (41 - 30) * 15 mod 47
[2529] ['15', '30', '45'] -> 30 / (15 + 45) mod 47
[2530] ['15', '31', '32'] -> (31 - 15) / 32 mod 47
[2531] ['15', '31', '35'] -> (15 * 35) - 31 mod 47
[2532] ['15', '31', '36'] -> (36 / 15) + 31 mod 47
[2533] ['15', '31', '42'] -> (42 - 31) * 15 mod 47
[2534] ['15', '31', '43'] -> (15 / 43) - 31 mod 47
[2535] ['1', '33', '43'] -> (1 - 43) * 33 mod 47
[2536] ['15', '31', '44'] -> (44 / 31) + 15 mod 47
[2537] ['15', '31', '45'] -> (15 + 31) / 45 mod 47
[2538] ['15', '31', '46'] -> 15 / (31 + 46) mod 47
[2539] ['15', '32', '32'] -> 32 / (32 - 15) mod 47
[2540] ['15', '32', '37'] -> (32 * 37) + 15 mod 47
[2541] ['15', '33', '33'] -> 33 - (15 / 33) mod 47
[2542] ['15', '33', '35'] -> (33 / 35) + 15 mod 47
[2543] ['15', '33', '38'] -> 38 / (15 - 33) mod 47
[2544] ['15', '33', '46'] -> (15 * 33) + 46 mod 47
[2545] ['15', '35', '38'] -> 35 / (38 - 15) mod 47
[2546] ['1', '34', '39'] -> (1 - 39) * 34 mod 47
[2547] ['15', '35', '41'] -> (35 / 15) - 41 mod 47
[2548] ['15', '35', '46'] -> (46 - 35) * 15 mod 47
[2549] ['15', '36', '37'] -> 36 / (15 - 37) mod 47
[2550] ['15', '36', '39'] -> 36 - (39 / 15) mod 47
[2551] ['15', '37', '41'] -> (37 + 41) / 15 mod 47
[2552] ['15', '37', '42'] -> 37 / (42 - 15) mod 47
[2553] ['15', '38', '38'] -> 38 - (15 / 38) mod 47
[2554] ['15', '38', '39'] -> 15 / (38 + 39) mod 47
[2555] ['15', '38', '40'] -> (38 + 40) / 15 mod 47
[2556] ['15', '38', '43'] -> (15 - 43) / 38 mod 47
[2557] ['1', '4', '10'] -> (1 + 4) / 10 mod 47
[2558] ['1', '34', '40'] -> 40 / (34 - 1) mod 47
[2559] ['15', '38', '44'] -> 38 / (44 - 15) mod 47
[2560] ['15', '38', '45'] -> (15 + 45) * 38 mod 47
[2561] ['15', '39', '39'] -> (39 + 39) / 15 mod 47
[2562] ['15', '39', '40'] -> (39 * 40) + 15 mod 47
[2563] ['15', '39', '44'] -> (15 * 39) - 44 mod 47
[2564] ['15', '40', '44'] -> (15 - 40) / 44 mod 47
[2565] ['15', '42', '42'] -> (15 * 42) - 42 mod 47
[2566] ['15', '42', '45'] -> 15 - (45 / 42) mod 47
[2567] ['15', '42', '46'] -> (15 + 46) * 42 mod 47
[2568] ['15', '43', '44'] -> (44 / 15) + 43 mod 47
[2569] ['1', '34', '45'] -> (1 + 34) * 45 mod 47
[2570] ['15', '44', '44'] -> (44 * 44) + 15 mod 47
[2571] ['15', '46', '46'] -> (46 / 15) + 46 mod 47
[2572] ['16', '16', '16'] -> 16 / (16 + 16) mod 47
[2573] ['16', '16', '17'] -> (16 + 16) / 17 mod 47
[2574] ['16', '16', '25'] -> 25 - (16 / 16) mod 47
[2575] ['16', '16', '26'] -> (16 * 26) - 16 mod 47
[2576] ['16', '16', '29'] -> (29 / 16) - 16 mod 47
[2577] ['16', '16', '31'] -> 16 / (16 - 31) mod 47
[2578] ['16', '16', '36'] -> (16 + 16) * 36 mod 47
[2579] ['16', '16', '41'] -> (41 - 16) * 16 mod 47
[2580] ['1', '35', '38'] -> (1 - 35) * 38 mod 47
[2581] ['16', '16', '44'] -> (16 * 16) - 44 mod 47
[2582] ['16', '17', '19'] -> (16 + 17) / 19 mod 47
[2583] ['16', '17', '20'] -> (17 / 16) + 20 mod 47
[2584] ['16', '17', '21'] -> (16 * 21) + 17 mod 47
[2585] ['16', '17', '26'] -> 17 - (16 * 26) mod 47
[2586] ['16', '17', '28'] -> 28 - (17 / 16) mod 47
[2587] ['16', '17', '30'] -> (17 * 30) - 16 mod 47
[2588] ['16', '17', '31'] -> (16 - 31) / 17 mod 47
[2589] ['16', '17', '32'] -> 16 / (17 - 32) mod 47
[2590] ['16', '17', '35'] -> (16 / 17) - 35 mod 47
[2591] ['1', '35', '40'] -> (1 + 40) / 35 mod 47
[2592] ['16', '17', '36'] -> 36 - (16 / 17) mod 47
[2593] ['16', '17', '40'] -> 40 / (16 + 17) mod 47
[2594] ['16', '17', '41'] -> 16 - (17 * 41) mod 47
[2595] ['16', '18', '18'] -> (16 * 18) + 18 mod 47
[2596] ['16', '18', '20'] -> 18 / (16 + 20) mod 47
[2597] ['16', '18', '32'] -> (16 * 32) - 18 mod 47
[2598] ['16', '18', '34'] -> (16 / 34) + 18 mod 47
[2599] ['16', '18', '35'] -> (16 - 18) * 35 mod 47
[2600] ['16', '18', '45'] -> 18 - (45 / 16) mod 47
[2601] ['16', '19', '23'] -> (16 + 19) / 23 mod 47
[2602] ['1', '35', '42'] -> (42 - 1) / 35 mod 47
[2603] ['16', '19', '32'] -> 19 - (16 * 32) mod 47
[2604] ['16', '19', '35'] -> (16 * 35) - 19 mod 47
[2605] ['16', '19', '37'] -> (16 - 37) * 19 mod 47
[2606] ['16', '19', '38'] -> (16 / 19) + 38 mod 47
[2607] ['16', '19', '39'] -> (16 - 19) * 39 mod 47
[2608] ['16', '19', '42'] -> (42 - 16) * 19 mod 47
[2609] ['16', '19', '43'] -> (16 / 43) - 19 mod 47
[2610] ['16', '19', '46'] -> 46 - (16 * 19) mod 47
[2611] ['16', '20', '21'] -> 16 - (20 / 21) mod 47
[2612] ['16', '20', '23'] -> 20 / (16 - 23) mod 47
[2613] ['1', '35', '44'] -> (1 + 44) * 35 mod 47
[2614] ['16', '20', '25'] -> (16 + 20) / 25 mod 47
[2615] ['16', '20', '32'] -> (16 + 20) * 32 mod 47
[2616] ['16', '20', '33'] -> (16 * 20) + 33 mod 47
[2617] ['16', '20', '37'] -> 37 - (20 / 16) mod 47
[2618] ['16', '20', '39'] -> (16 - 20) / 39 mod 47
[2619] ['16', '20', '46'] -> (46 / 16) - 20 mod 47
[2620] ['16', '21', '22'] -> 16 - (21 * 22) mod 47
[2621] ['16', '21', '30'] -> (16 * 21) - 30 mod 47
[2622] ['16', '21', '33'] -> (21 - 16) * 33 mod 47
[2623] ['16', '21', '35'] -> (16 - 35) * 21 mod 47
[2624] ['1', '35', '46'] -> (46 - 1) * 35 mod 47
[2625] ['16', '21', '36'] -> 16 / (21 - 36) mod 47
[2626] ['16', '21', '38'] -> 21 - (16 * 38) mod 47
[2627] ['16', '21', '40'] -> 40 - (21 / 16) mod 47
[2628] ['16', '21', '42'] -> 42 / (16 + 21) mod 47
[2629] ['16', '21', '43'] -> (21 - 43) * 16 mod 47
[2630] ['16', '22', '27'] -> (27 - 16) / 22 mod 47
[2631] ['16', '22', '34'] -> (34 / 22) - 16 mod 47
[2632] ['16', '22', '36'] -> (22 * 36) - 16 mod 47
[2633] ['16', '22', '37'] -> 16 / (22 - 37) mod 47
[2634] ['16', '22', '39'] -> 22 - (16 / 39) mod 47
[2635] ['1', '36', '38'] -> 1 / (38 - 36) mod 47
[2636] ['16', '22', '41'] -> 22 - (16 * 41) mod 47
[2637] ['16', '23', '28'] -> (16 - 28) / 23 mod 47
[2638] ['16', '23', '33'] -> (16 - 23) / 33 mod 47
[2639] ['16', '23', '39'] -> 39 - (16 / 23) mod 47
[2640] ['16', '23', '46'] -> 46 - (23 / 16) mod 47
[2641] ['16', '24', '28'] -> (28 - 16) / 24 mod 47
[2642] ['16', '25', '26'] -> 16 - (25 * 26) mod 47
[2643] ['16', '25', '27'] -> (16 - 27) / 25 mod 47
[2644] ['16', '25', '28'] -> 28 / (25 - 16) mod 47
[2645] ['16', '25', '38'] -> 16 - (25 / 38) mod 47
[2646] ['1', '36', '40'] -> (1 / 36) - 40 mod 47
[2647] ['16', '25', '40'] -> 16 / (25 - 40) mod 47
[2648] ['16', '26', '31'] -> (16 * 26) + 31 mod 47
[2649] ['16', '26', '35'] -> (35 - 16) * 26 mod 47
[2650] ['16', '26', '36'] -> 26 / (16 + 36) mod 47
[2651] ['16', '26', '37'] -> (16 + 26) / 37 mod 47
[2652] ['16', '26', '42'] -> 42 / (16 - 26) mod 47
[2653] ['16', '26', '46'] -> (26 + 46) * 16 mod 47
[2654] ['16', '27', '29'] -> 29 / (27 - 16) mod 47
[2655] ['16', '27', '33'] -> 33 - (16 * 27) mod 47
[2656] ['16', '27', '37'] -> (27 / 16) + 37 mod 47
[2657] ['1', '36', '42'] -> 42 / (1 + 36) mod 47
[2658] ['16', '27', '39'] -> (16 + 27) / 39 mod 47
[2659] ['16', '27', '43'] -> (43 - 16) * 27 mod 47
[2660] ['16', '28', '33'] -> (33 / 16) - 28 mod 47
[2661] ['16', '28', '34'] -> (28 / 16) + 34 mod 47
[2662] ['16', '28', '38'] -> 38 - (16 / 28) mod 47
[2663] ['16', '28', '44'] -> (28 + 44) * 16 mod 47
[2664] ['16', '28', '46'] -> (16 * 28) + 46 mod 47
[2665] ['16', '29', '31'] -> (29 / 16) + 31 mod 47
[2666] ['16', '29', '34'] -> (16 / 34) - 29 mod 47
[2667] ['16', '29', '38'] -> (29 - 16) * 38 mod 47
[2668] ['1', '4', '12'] -> (1 / 4) + 12 mod 47
[2669] ['1', '36', '43'] -> (1 / 43) + 36 mod 47
[2670] ['16', '29', '42'] -> 29 / (16 + 42) mod 47
[2671] ['16', '30', '31'] -> (31 - 16) / 30 mod 47
[2672] ['16', '30', '33'] -> (16 * 30) - 33 mod 47
[2673] ['16', '30', '44'] -> 30 / (16 + 44) mod 47
[2674] ['16', '30', '46'] -> (16 + 46) / 30 mod 47
[2675] ['16', '31', '31'] -> 31 / (31 - 16) mod 47
[2676] ['16', '31', '36'] -> (16 - 31) * 36 mod 47
[2677] ['16', '32', '32'] -> (32 - 16) / 32 mod 47
[2678] ['16', '32', '33'] -> 32 / (33 - 16) mod 47
[2679] ['16', '32', '34'] -> 32 - (34 / 16) mod 47
[2680] ['1', '36', '45'] -> (36 - 1) * 45 mod 47
[2681] ['16', '32', '35'] -> 16 - (32 * 35) mod 47
[2682] ['16', '32', '43'] -> 16 - (32 / 43) mod 47
[2683] ['16', '32', '45'] -> (16 / 45) + 32 mod 47
[2684] ['16', '32', '46'] -> 32 / (16 - 46) mod 47
[2685] ['16', '33', '36'] -> (16 + 36) * 33 mod 47
[2686] ['16', '33', '37'] -> 16 - (33 / 37) mod 47
[2687] ['16', '33', '39'] -> (33 + 39) * 16 mod 47
[2688] ['16', '33', '42'] -> (16 / 33) - 42 mod 47
[2689] ['16', '33', '43'] -> 43 - (16 / 33) mod 47
[2690] ['16', '33', '46'] -> 16 / (33 + 46) mod 47
[2691] ['1', '37', '37'] -> (1 / 37) - 37 mod 47
[2692] ['16', '34', '35'] -> (35 / 16) - 34 mod 47
[2693] ['16', '34', '40'] -> (16 + 40) * 34 mod 47
[2694] ['16', '34', '45'] -> 16 / (34 + 45) mod 47
