[1] ['1', '1', '2'] -> 1 / (1 + 2) mod 71
[8052] ['46', '61', '61'] -> 61 - (46 * 61) mod 71
[8053] ['46', '61', '63'] -> (61 + 63) * 46 mod 71
[8054] ['46', '61', '67'] -> 67 - (61 / 46) mod 71
[8055] ['46', '62', '62'] -> (62 + 62) * 46 mod 71
[8056] ['46', '62', '64'] -> (46 * 64) + 62 mod 71
[8057] ['46', '62', '66'] -> 46 / (62 - 66) mod 71
[8058] ['3', '20', '46'] -> 20 - (3 * 46) mod 71
[8059] ['46', '62', '67'] -> (67 - 46) * 62 mod 71
[8060] ['46', '62', '69'] -> 62 / (46 + 69) mod 71
[8061] ['46', '63', '65'] -> (46 / 65) - 63 mod 71
[8062] ['46', '63', '68'] -> (46 / 68) + 63 mod 71
[8063] ['46', '63', '70'] -> 63 / (46 - 70) mod 71
[8064] ['46', '64', '64'] -> (64 * 64) + 46 mod 71
[8065] ['46', '64', '67'] -> 64 / (46 - 67) mod 71
[8066] ['46', '64', '68'] -> 46 / (64 - 68) mod 71
[8067] ['46', '65', '69'] -> 46 / (65 - 69) mod 71
[8068] ['46', '66', '70'] -> 46 / (66 - 70) mod 71
[8069] ['3', '20', '49'] -> 49 - (3 / 20) mod 71
[8070] ['46', '68', '70'] -> 46 / (68 + 70) mod 71
[8071] ['47', '48', '56'] -> (48 - 56) / 47 mod 71
[8072] ['47', '49', '53'] -> 49 - (47 / 53) mod 71
[8073] ['47', '49', '55'] -> 55 - (47 * 49) mod 71
[8074] ['47', '49', '57'] -> (49 - 57) / 47 mod 71
[8075] ['47', '49', '62'] -> 47 - (62 / 49) mod 71
[8076] ['47', '49', '67'] -> 49 - (47 * 67) mod 71
[8077] ['47', '50', '53'] -> 47 - (50 * 53) mod 71
[8078] ['47', '50', '55'] -> 50 / (55 - 47) mod 71
[8079] ['47', '50', '57'] -> (57 / 50) + 47 mod 71
[8080] ['3', '20', '52'] -> (20 + 52) / 3 mod 71
[8081] ['47', '50', '58'] -> (50 - 58) / 47 mod 71
[8082] ['47', '50', '64'] -> 50 - (47 * 64) mod 71
[8083] ['47', '50', '67'] -> 47 - (50 / 67) mod 71
[8084] ['47', '51', '58'] -> 51 / (58 - 47) mod 71
[8085] ['47', '51', '60'] -> (60 - 47) * 51 mod 71
[8086] ['47', '51', '61'] -> 51 - (47 * 61) mod 71
[8087] ['47', '51', '62'] -> 51 - (62 / 47) mod 71
[8088] ['47', '52', '54'] -> 54 - (47 * 52) mod 71
[8089] ['47', '52', '58'] -> 52 - (47 * 58) mod 71
[8090] ['47', '52', '64'] -> 47 - (52 / 64) mod 71
[8091] ['3', '20', '53'] -> 53 / (20 - 3) mod 71
[8092] ['47', '53', '55'] -> 53 - (47 * 55) mod 71
[8093] ['47', '53', '59'] -> (59 / 53) + 47 mod 71
[8094] ['47', '53', '61'] -> (53 - 61) / 47 mod 71
[8095] ['47', '53', '64'] -> 53 / (64 - 47) mod 71
[8096] ['47', '54', '62'] -> (54 - 62) / 47 mod 71
[8097] ['47', '54', '63'] -> 63 - (47 / 54) mod 71
[8098] ['47', '54', '64'] -> (54 * 64) + 47 mod 71
[8099] ['47', '54', '67'] -> 54 / (67 - 47) mod 71
[8100] ['47', '55', '61'] -> 61 - (47 / 55) mod 71
[8101] ['47', '55', '63'] -> (55 - 63) / 47 mod 71
[8102] ['3', '20', '54'] -> (3 / 54) + 20 mod 71
[8103] ['47', '55', '70'] -> 55 / (70 - 47) mod 71
[8104] ['47', '56', '60'] -> 47 - (56 * 60) mod 71
[8105] ['47', '56', '61'] -> (61 / 56) + 47 mod 71
[8106] ['47', '56', '69'] -> 69 - (56 / 47) mod 71
[8107] ['47', '57', '60'] -> 57 - (60 / 47) mod 71
[8108] ['47', '57', '65'] -> (57 - 65) / 47 mod 71
[8109] ['47', '58', '63'] -> 63 - (58 / 47) mod 71
[8110] ['47', '58', '66'] -> (58 - 66) / 47 mod 71
[8111] ['47', '59', '63'] -> (63 / 59) + 47 mod 71
[8112] ['47', '60', '68'] -> (60 - 68) / 47 mod 71
[8113] ['1', '12', '38'] -> (1 - 12) / 38 mod 71
[8114] ['3', '20', '60'] -> 3 / (20 + 60) mod 71
[8115] ['47', '62', '65'] -> (65 / 62) + 47 mod 71
[8116] ['47', '62', '70'] -> (62 - 70) / 47 mod 71
[8117] ['47', '63', '65'] -> (63 * 65) + 47 mod 71
[8118] ['47', '63', '68'] -> (68 - 47) / 63 mod 71
[8119] ['47', '64', '70'] -> (64 + 70) / 47 mod 71
[8120] ['47', '65', '67'] -> (67 / 65) + 47 mod 71
[8121] ['47', '65', '69'] -> (65 + 69) / 47 mod 71
[8122] ['47', '66', '68'] -> (66 + 68) / 47 mod 71
[8123] ['47', '66', '69'] -> (69 - 47) / 66 mod 71
[8124] ['48', '48', '48'] -> (48 / 48) - 48 mod 71
[8125] ['3', '20', '62'] -> (3 * 62) - 20 mod 71
[8126] ['48', '48', '50'] -> 48 / (50 - 48) mod 71
[8127] ['48', '48', '55'] -> (55 / 48) + 48 mod 71
[8128] ['48', '48', '56'] -> 56 - (48 * 48) mod 71
[8129] ['48', '48', '59'] -> (48 + 59) * 48 mod 71
[8130] ['48', '48', '63'] -> (48 * 48) + 63 mod 71
[8131] ['48', '48', '64'] -> (64 - 48) / 48 mod 71
[8132] ['48', '48', '69'] -> (48 / 69) + 48 mod 71
[8133] ['48', '49', '49'] -> (49 / 49) - 48 mod 71
[8134] ['48', '49', '51'] -> 48 / (51 - 49) mod 71
[8135] ['48', '49', '52'] -> (48 / 49) + 52 mod 71
[8136] ['3', '20', '65'] -> (65 / 20) + 3 mod 71
[8137] ['48', '49', '53'] -> 49 / (53 - 48) mod 71
[8138] ['48', '49', '61'] -> (48 + 49) * 61 mod 71
[8139] ['48', '49', '63'] -> (48 + 63) / 49 mod 71
[8140] ['48', '49', '64'] -> 49 - (64 / 48) mod 71
[8141] ['48', '49', '65'] -> (65 - 49) / 48 mod 71
[8142] ['48', '49', '66'] -> (49 / 66) + 48 mod 71
[8143] ['48', '49', '67'] -> 67 - (48 / 49) mod 71
[8144] ['48', '49', '68'] -> (48 - 49) / 68 mod 71
[8145] ['48', '50', '50'] -> (50 / 50) - 48 mod 71
[8146] ['48', '50', '52'] -> 48 / (52 - 50) mod 71
[8147] ['3', '20', '69'] -> (20 + 3) / 69 mod 71
[8148] ['48', '50', '55'] -> (48 - 55) / 50 mod 71
[8149] ['48', '50', '56'] -> 50 / (56 - 48) mod 71
[8150] ['48', '50', '59'] -> (48 - 50) * 59 mod 71
[8151] ['48', '50', '62'] -> (50 * 62) + 48 mod 71
[8152] ['48', '50', '63'] -> (50 / 63) + 48 mod 71
[8153] ['48', '50', '66'] -> (66 - 50) / 48 mod 71
[8154] ['48', '51', '51'] -> (51 / 51) - 48 mod 71
[8155] ['48', '51', '57'] -> 51 - (48 / 57) mod 71
[8156] ['48', '51', '59'] -> 51 / (59 - 48) mod 71
[8157] ['48', '51', '60'] -> (51 / 60) + 48 mod 71
[8158] ['3', '21', '22'] -> (22 - 21) / 3 mod 71
[8159] ['48', '51', '62'] -> (48 - 51) / 62 mod 71
[8160] ['48', '51', '63'] -> (48 - 51) * 63 mod 71
[8161] ['48', '51', '66'] -> (48 * 66) + 51 mod 71
[8162] ['48', '51', '69'] -> (48 / 51) + 69 mod 71
[8163] ['48', '51', '70'] -> 70 / (48 - 51) mod 71
[8164] ['48', '52', '52'] -> (52 / 52) - 48 mod 71
[8165] ['48', '52', '55'] -> (52 + 55) * 48 mod 71
[8166] ['48', '52', '56'] -> (52 * 56) - 48 mod 71
[8167] ['48', '52', '58'] -> (48 * 52) - 58 mod 71
[8168] ['48', '52', '59'] -> (48 - 52) / 59 mod 71
[8169] ['3', '21', '25'] -> (21 - 3) * 25 mod 71
[8170] ['48', '52', '62'] -> 52 / (62 - 48) mod 71
[8171] ['48', '52', '64'] -> (48 + 64) / 52 mod 71
[8172] ['48', '52', '65'] -> (48 - 52) * 65 mod 71
[8173] ['48', '52', '68'] -> (68 - 52) / 48 mod 71
[8174] ['48', '53', '53'] -> (53 / 53) - 48 mod 71
[8175] ['48', '53', '55'] -> 48 / (55 - 53) mod 71
[8176] ['48', '53', '56'] -> (48 - 53) / 56 mod 71
[8177] ['48', '54', '54'] -> (54 / 54) - 48 mod 71
[8178] ['48', '54', '56'] -> 48 / (56 - 54) mod 71
[8179] ['48', '54', '57'] -> (54 / 48) - 57 mod 71
[8180] ['3', '21', '30'] -> 3 / (30 - 21) mod 71
[8181] ['48', '54', '59'] -> (48 * 54) + 59 mod 71
[8182] ['48', '54', '60'] -> 60 - (48 * 54) mod 71
[8183] ['48', '54', '66'] -> (66 - 48) / 54 mod 71
[8184] ['48', '54', '67'] -> (48 - 54) * 67 mod 71
[8185] ['48', '54', '68'] -> 54 / (68 - 48) mod 71
[8186] ['48', '54', '69'] -> 69 / (48 - 54) mod 71
[8187] ['48', '54', '70'] -> (70 - 54) / 48 mod 71
[8188] ['48', '55', '55'] -> (55 / 55) - 48 mod 71
[8189] ['48', '55', '65'] -> (48 + 65) / 55 mod 71
[8190] ['48', '55', '68'] -> 55 - (68 / 48) mod 71
[8191] ['3', '21', '31'] -> 31 - (21 / 3) mod 71
[8192] ['48', '56', '56'] -> (56 / 56) - 48 mod 71
[8193] ['48', '56', '60'] -> (56 / 48) - 60 mod 71
[8194] ['48', '56', '64'] -> (48 + 64) * 56 mod 71
[8195] ['48', '56', '66'] -> 48 - (66 / 56) mod 71
[8196] ['48', '56', '68'] -> (48 - 56) * 68 mod 71
[8197] ['48', '57', '59'] -> 48 / (59 - 57) mod 71
[8198] ['48', '57', '62'] -> 62 - (48 * 57) mod 71
[8199] ['48', '57', '66'] -> 57 - (48 / 66) mod 71
[8200] ['48', '57', '67'] -> (67 - 48) / 57 mod 71
[8201] ['48', '57', '70'] -> (48 - 70) * 57 mod 71
[8202] ['3', '21', '32'] -> (21 * 3) + 32 mod 71
[8203] ['48', '58', '58'] -> (58 / 58) - 48 mod 71
[8204] ['48', '58', '62'] -> (48 * 58) - 62 mod 71
[8205] ['48', '58', '63'] -> (58 / 48) - 63 mod 71
[8206] ['48', '58', '64'] -> 64 - (48 / 58) mod 71
[8207] ['48', '58', '66'] -> (48 + 66) / 58 mod 71
[8208] ['48', '58', '68'] -> (68 - 48) * 58 mod 71
[8209] ['48', '58', '70'] -> 58 - (70 / 48) mod 71
[8210] ['48', '59', '61'] -> 48 / (61 - 59) mod 71
[8211] ['48', '59', '67'] -> 48 - (67 / 59) mod 71
[8212] ['48', '59', '69'] -> 48 - (59 * 69) mod 71
[8213] ['3', '21', '34'] -> (3 / 21) + 34 mod 71
[8214] ['48', '60', '60'] -> (60 / 60) - 48 mod 71
[8215] ['48', '60', '64'] -> 64 - (48 * 60) mod 71
[8216] ['48', '60', '67'] -> 67 / (48 - 60) mod 71
[8217] ['48', '60', '68'] -> (68 - 48) / 60 mod 71
[8218] ['48', '60', '69'] -> (48 - 60) * 69 mod 71
[8219] ['48', '61', '61'] -> (61 / 61) - 48 mod 71
[8220] ['48', '61', '63'] -> 48 / (63 - 61) mod 71
[8221] ['48', '61', '67'] -> (48 + 67) / 61 mod 71
[8222] ['48', '61', '70'] -> (70 / 48) + 61 mod 71
[8223] ['48', '62', '62'] -> (62 / 62) - 48 mod 71
[8224] ['1', '12', '39'] -> (1 + 12) / 39 mod 71
[8225] ['3', '21', '37'] -> (3 / 21) - 37 mod 71
[8226] ['48', '62', '64'] -> 48 / (64 - 62) mod 71
[8227] ['48', '62', '68'] -> 48 - (68 / 62) mod 71
[8228] ['48', '63', '63'] -> (63 / 63) - 48 mod 71
[8229] ['48', '63', '65'] -> 48 / (65 - 63) mod 71
[8230] ['48', '63', '68'] -> 48 - (63 * 68) mod 71
[8231] ['48', '63', '70'] -> 63 / (48 + 70) mod 71
[8232] ['48', '64', '64'] -> (64 / 64) - 48 mod 71
[8233] ['48', '64', '69'] -> 64 / (48 - 69) mod 71
[8234] ['48', '64', '70'] -> (64 / 48) + 70 mod 71
[8235] ['48', '65', '69'] -> 48 - (69 / 65) mod 71
[8236] ['3', '21', '39'] -> (21 * 3) - 39 mod 71
[8237] ['48', '66', '66'] -> (66 / 66) - 48 mod 71
[8238] ['48', '66', '70'] -> (70 - 48) / 66 mod 71
[8239] ['48', '68', '68'] -> (68 / 68) - 48 mod 71
[8240] ['48', '69', '69'] -> (69 / 69) - 48 mod 71
[8241] ['49', '49', '52'] -> (49 / 52) + 49 mod 71
[8242] ['49', '49', '53'] -> (53 / 49) + 49 mod 71
[8243] ['49', '49', '54'] -> 49 / (54 - 49) mod 71
[8244] ['49', '49', '56'] -> (49 * 56) + 49 mod 71
[8245] ['49', '49', '58'] -> (49 * 58) - 49 mod 71
[8246] ['49', '49', '60'] -> (49 / 60) - 49 mod 71
[8247] ['3', '21', '46'] -> (3 - 21) * 46 mod 71
[8248] ['49', '49', '62'] -> (49 + 62) / 49 mod 71
[8249] ['49', '49', '63'] -> (49 - 63) * 49 mod 71
[8250] ['49', '49', '64'] -> (49 + 49) * 64 mod 71
[8251] ['49', '50', '50'] -> (49 / 50) + 50 mod 71
[8252] ['49', '50', '55'] -> 49 / (55 - 50) mod 71
[8253] ['49', '50', '56'] -> (49 - 56) / 50 mod 71
[8254] ['49', '50', '57'] -> 50 / (57 - 49) mod 71
[8255] ['49', '50', '58'] -> (58 - 49) * 50 mod 71
[8256] ['49', '50', '59'] -> (49 * 50) + 59 mod 71
[8257] ['49', '50', '60'] -> 60 - (49 * 50) mod 71
[8258] ['3', '21', '51'] -> (21 + 51) / 3 mod 71
[8259] ['49', '50', '61'] -> (50 + 61) / 49 mod 71
[8260] ['49', '50', '65'] -> (50 / 49) + 65 mod 71
[8261] ['49', '50', '68'] -> (49 - 50) / 68 mod 71
[8262] ['49', '51', '54'] -> (54 / 49) - 51 mod 71
[8263] ['49', '51', '57'] -> 57 / (49 + 51) mod 71
[8264] ['49', '51', '59'] -> (49 - 51) * 59 mod 71
[8265] ['49', '51', '62'] -> (62 - 49) * 51 mod 71
[8266] ['49', '51', '68'] -> 49 - (68 / 51) mod 71
[8267] ['49', '52', '55'] -> 52 - (49 / 55) mod 71
[8268] ['49', '52', '57'] -> 49 / (57 - 52) mod 71
[8269] ['3', '21', '52'] -> (21 * 52) - 3 mod 71
[8270] ['49', '52', '59'] -> (52 + 59) / 49 mod 71
[8271] ['49', '52', '62'] -> (49 - 52) / 62 mod 71
[8272] ['49', '52', '64'] -> (52 / 49) - 64 mod 71
[8273] ['49', '52', '66'] -> (52 - 66) * 49 mod 71
[8274] ['49', '53', '54'] -> (49 * 53) + 54 mod 71
[8275] ['49', '53', '59'] -> (49 - 53) / 59 mod 71
[8276] ['49', '53', '60'] -> 53 - (49 * 60) mod 71
[8277] ['49', '53', '62'] -> (53 / 62) - 49 mod 71
[8278] ['49', '53', '63'] -> (53 * 63) - 49 mod 71
[8279] ['49', '53', '66'] -> 53 / (66 - 49) mod 71
[8280] ['3', '21', '58'] -> (21 + 58) * 3 mod 71
[8281] ['49', '53', '68'] -> (49 + 68) * 53 mod 71
[8282] ['49', '54', '58'] -> 58 / (49 + 54) mod 71
[8283] ['49', '54', '61'] -> (49 * 61) - 54 mod 71
[8284] ['49', '54', '65'] -> (49 / 54) - 65 mod 71
[8285] ['49', '54', '68'] -> (54 - 68) * 49 mod 71
[8286] ['49', '54', '69'] -> 54 / (69 - 49) mod 71
[8287] ['49', '54', '70'] -> (70 / 54) + 49 mod 71
[8288] ['49', '55', '59'] -> 49 - (55 / 59) mod 71
[8289] ['49', '55', '60'] -> 49 / (60 - 55) mod 71
[8290] ['49', '55', '64'] -> (49 + 64) / 55 mod 71
[8291] ['3', '21', '60'] -> 21 / (3 + 60) mod 71
[8292] ['49', '55', '65'] -> 49 - (55 * 65) mod 71
[8293] ['49', '55', '68'] -> 55 - (49 / 68) mod 71
[8294] ['49', '56', '57'] -> 56 - (49 / 57) mod 71
[8295] ['49', '56', '63'] -> (49 + 63) * 56 mod 71
[8296] ['49', '56', '65'] -> (65 / 49) + 56 mod 71
[8297] ['49', '56', '66'] -> (49 * 66) + 56 mod 71
[8298] ['49', '57', '62'] -> 49 / (62 - 57) mod 71
[8299] ['49', '57', '63'] -> (49 / 57) + 63 mod 71
[8300] ['49', '57', '66'] -> (66 / 57) + 49 mod 71
[8301] ['49', '57', '67'] -> (57 / 49) - 67 mod 71
[8302] ['3', '21', '62'] -> 21 - (62 / 3) mod 71
[8303] ['49', '58', '65'] -> (49 + 65) / 58 mod 71
[8304] ['49', '58', '66'] -> (49 / 58) + 66 mod 71
[8305] ['49', '58', '68'] -> 68 / (49 - 58) mod 71
[8306] ['49', '58', '70'] -> (58 + 70) * 49 mod 71
[8307] ['49', '59', '59'] -> (59 * 59) - 49 mod 71
[8308] ['49', '59', '60'] -> (60 / 49) + 59 mod 71
[8309] ['49', '59', '62'] -> 49 - (59 / 62) mod 71
[8310] ['49', '59', '63'] -> 49 - (59 * 63) mod 71
[8311] ['49', '59', '65'] -> (59 / 65) - 49 mod 71
[8312] ['49', '59', '69'] -> (59 + 69) * 49 mod 71
[8313] ['3', '21', '64'] -> (64 / 3) - 21 mod 71
[8314] ['49', '60', '66'] -> (49 * 60) + 66 mod 71
[8315] ['49', '60', '68'] -> (60 + 68) * 49 mod 71
[8316] ['49', '61', '62'] -> (49 / 62) + 61 mod 71
[8317] ['49', '62', '67'] -> 49 / (67 - 62) mod 71
[8318] ['49', '63', '67'] -> (63 / 67) - 49 mod 71
[8319] ['49', '63', '68'] -> 49 / (68 - 63) mod 71
[8320] ['49', '63', '69'] -> 63 / (49 + 69) mod 71
[8321] ['49', '63', '70'] -> (70 - 49) / 63 mod 71
[8322] ['49', '64', '64'] -> (64 + 64) * 49 mod 71
[8323] ['49', '64', '68'] -> (49 / 68) + 64 mod 71
[8324] ['3', '21', '66'] -> 21 / (66 - 3) mod 71
[8325] ['49', '64', '69'] -> 49 / (69 - 64) mod 71
[8326] ['49', '64', '70'] -> 64 / (49 - 70) mod 71
[8327] ['49', '65', '68'] -> (65 / 68) - 49 mod 71
[8328] ['49', '65', '70'] -> 49 / (70 - 65) mod 71
[8329] ['49', '66', '66'] -> 49 - (66 * 66) mod 71
[8330] ['49', '68', '69'] -> 68 - (49 * 69) mod 71
[8331] ['50', '50', '58'] -> 50 / (58 - 50) mod 71
[8332] ['50', '50', '59'] -> (59 - 50) * 50 mod 71
[8333] ['50', '50', '63'] -> 50 - (50 * 63) mod 71
[8334] ['50', '50', '64'] -> (50 / 64) - 50 mod 71
[8335] ['1', '12', '43'] -> (1 - 12) * 43 mod 71
[8336] ['3', '21', '67'] -> (3 - 67) / 21 mod 71
[8337] ['50', '51', '51'] -> (51 * 51) + 50 mod 71
[8338] ['50', '51', '56'] -> (50 / 56) + 51 mod 71
[8339] ['50', '51', '57'] -> 57 - (50 / 51) mod 71
[8340] ['50', '51', '59'] -> 50 / (59 - 51) mod 71
[8341] ['50', '51', '60'] -> (60 - 51) * 50 mod 71
[8342] ['50', '51', '61'] -> 51 / (61 - 50) mod 71
[8343] ['50', '51', '62'] -> (50 / 51) + 62 mod 71
[8344] ['50', '51', '63'] -> (63 - 50) * 51 mod 71
[8345] ['50', '51', '68'] -> (50 - 51) / 68 mod 71
[8346] ['50', '51', '70'] -> (70 / 50) + 51 mod 71
[8347] ['3', '22', '29'] -> (22 * 3) + 29 mod 71
[8348] ['50', '52', '54'] -> (50 / 54) + 52 mod 71
[8349] ['50', '52', '60'] -> 50 / (60 - 52) mod 71
[8350] ['50', '52', '65'] -> (50 - 52) / 65 mod 71
[8351] ['50', '52', '69'] -> (52 / 69) + 50 mod 71
[8352] ['50', '53', '54'] -> (50 + 53) * 54 mod 71
[8353] ['50', '53', '59'] -> (53 * 59) - 50 mod 71
[8354] ['50', '53', '61'] -> 50 / (61 - 53) mod 71
[8355] ['50', '53', '65'] -> (53 / 65) - 50 mod 71
[8356] ['50', '54', '55'] -> 50 - (55 / 54) mod 71
[8357] ['50', '54', '59'] -> (50 - 54) / 59 mod 71
[8358] ['3', '22', '32'] -> 32 / (22 + 3) mod 71
[8359] ['50', '54', '61'] -> (54 - 61) / 50 mod 71
[8360] ['50', '54', '63'] -> (63 - 54) * 50 mod 71
[8361] ['50', '54', '65'] -> (50 - 54) * 65 mod 71
[8362] ['50', '54', '66'] -> (66 / 50) - 54 mod 71
[8363] ['50', '54', '67'] -> 67 - (50 / 54) mod 71
[8364] ['50', '54', '70'] -> 54 / (70 - 50) mod 71
[8365] ['50', '55', '55'] -> (50 + 55) * 55 mod 71
[8366] ['50', '55', '59'] -> 55 - (59 / 50) mod 71
[8367] ['50', '55', '62'] -> (55 - 62) / 50 mod 71
[8368] ['50', '55', '64'] -> (64 - 55) * 50 mod 71
[8369] ['3', '22', '36'] -> (36 / 22) + 3 mod 71
[8370] ['50', '56', '66'] -> (56 / 66) - 50 mod 71
[8371] ['50', '56', '67'] -> (50 - 56) * 67 mod 71
[8372] ['50', '56', '69'] -> 69 / (50 - 56) mod 71
[8373] ['50', '57', '57'] -> (50 * 57) - 57 mod 71
[8374] ['50', '57', '58'] -> (50 / 57) + 58 mod 71
[8375] ['50', '57', '61'] -> 61 - (50 / 57) mod 71
[8376] ['50', '57', '62'] -> 50 - (62 / 57) mod 71
[8377] ['50', '57', '64'] -> (57 - 64) / 50 mod 71
[8378] ['50', '57', '66'] -> (66 - 57) * 50 mod 71
[8379] ['50', '57', '69'] -> (69 - 50) / 57 mod 71
[8380] ['3', '22', '37'] -> (3 / 37) + 22 mod 71
[8381] ['50', '57', '70'] -> (50 + 70) * 57 mod 71
[8382] ['50', '58', '64'] -> (50 + 64) / 58 mod 71
[8383] ['50', '58', '68'] -> (50 - 58) * 68 mod 71
[8384] ['50', '58', '69'] -> 50 - (58 * 69) mod 71
[8385] ['50', '58', '70'] -> (70 - 50) * 58 mod 71
[8386] ['50', '59', '60'] -> 60 / (50 + 59) mod 71
[8387] ['50', '59', '63'] -> 63 - (50 * 59) mod 71
[8388] ['50', '59', '64'] -> (59 / 50) + 64 mod 71
[8389] ['50', '60', '64'] -> (50 + 64) * 60 mod 71
[8390] ['50', '60', '65'] -> (50 * 60) - 65 mod 71
[8391] ['3', '22', '39'] -> (3 * 39) - 22 mod 71
[8392] ['50', '60', '68'] -> 50 / (68 - 60) mod 71
[8393] ['50', '60', '70'] -> (70 - 50) / 60 mod 71
[8394] ['50', '61', '61'] -> (61 / 50) - 61 mod 71
[8395] ['50', '61', '65'] -> (50 + 65) / 61 mod 71
[8396] ['50', '61', '66'] -> (50 * 66) + 61 mod 71
[8397] ['50', '61', '67'] -> (67 / 50) + 61 mod 71
[8398] ['50', '61', '68'] -> (61 - 68) / 50 mod 71
[8399] ['50', '61', '69'] -> 50 / (69 - 61) mod 71
[8400] ['50', '62', '66'] -> (62 * 66) + 50 mod 71
[8401] ['50', '62', '67'] -> 67 / (50 - 62) mod 71
[8402] ['3', '22', '40'] -> (3 / 22) + 40 mod 71
[8403] ['50', '62', '68'] -> (62 / 68) - 50 mod 71
[8404] ['50', '63', '65'] -> 63 - (50 / 65) mod 71
[8405] ['50', '63', '68'] -> 63 / (50 + 68) mod 71
[8406] ['50', '63', '69'] -> (50 * 63) + 69 mod 71
[8407] ['50', '64', '66'] -> (50 + 66) / 64 mod 71
[8408] ['50', '64', '68'] -> 50 - (64 / 68) mod 71
[8409] ['50', '64', '69'] -> (69 / 50) - 64 mod 71
[8410] ['50', '65', '66'] -> 66 / (50 - 65) mod 71
[8411] ['50', '65', '69'] -> (65 / 69) - 50 mod 71
[8412] ['50', '65', '70'] -> (65 + 70) / 50 mod 71
[8413] ['3', '22', '45'] -> (22 / 45) + 3 mod 71
[8414] ['50', '67', '67'] -> (50 + 67) / 67 mod 71
[8415] ['50', '67', '68'] -> (67 + 68) / 50 mod 71
[8416] ['50', '69', '70'] -> 70 - (50 / 69) mod 71
[8417] ['51', '51', '59'] -> 51 - (51 * 59) mod 71
[8418] ['51', '51', '65'] -> 51 - (51 / 65) mod 71
[8419] ['51', '51', '66'] -> (51 / 66) - 51 mod 71
[8420] ['51', '51', '68'] -> (68 - 51) / 51 mod 71
[8421] ['51', '51', '69'] -> 69 - (51 * 51) mod 71
[8422] ['51', '52', '53'] -> (51 * 53) - 52 mod 71
[8423] ['51', '52', '54'] -> (51 + 52) * 54 mod 71
[8424] ['3', '22', '48'] -> (3 * 48) + 22 mod 71
[8425] ['51', '52', '58'] -> 58 / (51 + 52) mod 71
[8426] ['51', '52', '61'] -> (51 + 61) / 52 mod 71
[8427] ['51', '52', '64'] -> 64 - (52 / 51) mod 71
[8428] ['51', '52', '66'] -> (66 / 52) - 51 mod 71
[8429] ['51', '52', '67'] -> (51 / 67) - 52 mod 71
[8430] ['51', '52', '68'] -> (51 - 52) / 68 mod 71
[8431] ['51', '52', '69'] -> (69 - 52) / 51 mod 71
[8432] ['51', '52', '70'] -> (51 * 52) + 70 mod 71
[8433] ['51', '53', '56'] -> (51 / 53) - 56 mod 71
[8434] ['51', '53', '60'] -> (60 / 53) + 51 mod 71
[8435] ['3', '22', '50'] -> (22 + 50) / 3 mod 71
[8436] ['51', '53', '64'] -> 51 / (64 - 53) mod 71
[8437] ['51', '53', '65'] -> (51 - 53) / 65 mod 71
[8438] ['51', '53', '68'] -> 53 / (68 - 51) mod 71
[8439] ['51', '54', '55'] -> (51 + 54) * 55 mod 71
[8440] ['51', '54', '60'] -> (51 * 60) - 54 mod 71
[8441] ['51', '54', '65'] -> 51 / (65 - 54) mod 71
[8442] ['51', '54', '67'] -> (67 - 54) * 51 mod 71
[8443] ['51', '55', '56'] -> 51 - (55 * 56) mod 71
[8444] ['51', '55', '67'] -> (55 / 67) - 51 mod 71
[8445] ['51', '55', '68'] -> (68 - 55) * 51 mod 71
[8446] ['1', '12', '62'] -> 1 / (12 + 62) mod 71
[8447] ['3', '22', '51'] -> (3 / 51) - 22 mod 71
[8448] ['51', '55', '69'] -> (51 * 69) + 55 mod 71
[8449] ['51', '56', '56'] -> (51 - 56) / 56 mod 71
[8450] ['51', '56', '61'] -> (51 + 61) * 56 mod 71
[8451] ['51', '56', '63'] -> (51 * 56) - 63 mod 71
[8452] ['51', '56', '66'] -> (56 * 66) - 51 mod 71
[8453] ['51', '56', '69'] -> (69 - 56) * 51 mod 71
[8454] ['51', '57', '62'] -> (51 * 62) + 57 mod 71
[8455] ['51', '57', '63'] -> (51 / 63) + 57 mod 71
[8456] ['51', '57', '64'] -> 51 - (57 * 64) mod 71
[8457] ['51', '57', '67'] -> (51 - 57) * 67 mod 71
[8458] ['3', '22', '55'] -> 55 - (22 / 3) mod 71
[8459] ['51', '57', '68'] -> 51 / (68 - 57) mod 71
[8460] ['51', '58', '58'] -> 51 - (58 * 58) mod 71
[8461] ['51', '58', '64'] -> (64 / 51) - 58 mod 71
[8462] ['51', '58', '67'] -> (67 / 58) + 51 mod 71
[8463] ['51', '58', '69'] -> 51 / (69 - 58) mod 71
[8464] ['51', '59', '61'] -> (61 / 51) + 59 mod 71
[8465] ['51', '59', '66'] -> (59 / 51) + 66 mod 71
[8466] ['51', '59', '70'] -> 51 / (70 - 59) mod 71
[8467] ['51', '60', '61'] -> 60 - (61 / 51) mod 71
[8468] ['51', '60', '67'] -> (60 * 67) + 51 mod 71
[8469] ['3', '22', '58'] -> 3 / (22 + 58) mod 71
[8470] ['51', '60', '68'] -> 68 / (51 - 60) mod 71
[8471] ['51', '61', '61'] -> 61 / (51 + 61) mod 71
[8472] ['51', '61', '64'] -> (51 + 64) / 61 mod 71
[8473] ['51', '61', '68'] -> 51 - (61 / 68) mod 71
[8474] ['51', '62', '62'] -> 62 - (51 * 62) mod 71
