[1] ['1', '1', '9'] -> 9 / (1 + 1) mod 39
[873] ['3', '3', '22'] -> (22 * 3) - 3 mod 39
[874] ['3', '3', '23'] -> (3 + 3) / 23 mod 39
[875] ['3', '3', '29'] -> (3 / 29) - 3 mod 39
[876] ['3', '3', '31'] -> (3 + 31) * 3 mod 39
[877] ['1', '5', '33'] -> (1 - 5) * 33 mod 39
[878] ['3', '3', '32'] -> 3 - (3 * 32) mod 39
[879] ['3', '3', '35'] -> (3 * 35) - 3 mod 39
[880] ['3', '4', '4'] -> (4 + 4) * 3 mod 39
[881] ['3', '4', '21'] -> (21 - 3) / 4 mod 39
[882] ['3', '5', '18'] -> (18 / 5) - 3 mod 39
[883] ['3', '5', '21'] -> (21 * 5) - 3 mod 39
[884] ['3', '5', '29'] -> (29 + 5) * 3 mod 39
[885] ['3', '5', '33'] -> (3 + 33) * 5 mod 39
[886] ['3', '6', '6'] -> (3 * 6) + 6 mod 39
[887] ['3', '6', '13'] -> 6 / (13 - 3) mod 39
[888] ['1', '6', '11'] -> 6 / (11 - 1) mod 39
[889] ['3', '6', '16'] -> 3 - (16 * 6) mod 39
[890] ['3', '6', '22'] -> 3 - (6 / 22) mod 39
[891] ['3', '6', '26'] -> 6 / (26 - 3) mod 39
[892] ['3', '6', '29'] -> 3 - (29 * 6) mod 39
[893] ['3', '6', '35'] -> 3 - (6 / 35) mod 39
[894] ['3', '7', '24'] -> 3 / (24 + 7) mod 39
[895] ['3', '7', '27'] -> (27 + 7) * 3 mod 39
[896] ['3', '7', '37'] -> 3 / (37 + 7) mod 39
[897] ['3', '8', '18'] -> (18 * 8) - 3 mod 39
[898] ['3', '8', '21'] -> (21 / 8) - 3 mod 39
[899] ['1', '6', '12'] -> 12 / (1 + 6) mod 39
[900] ['3', '8', '23'] -> 3 / (23 + 8) mod 39
[901] ['3', '8', '33'] -> (3 + 33) / 8 mod 39
[902] ['3', '10', '34'] -> 3 / (10 + 34) mod 39
[903] ['3', '11', '12'] -> (3 - 12) / 11 mod 39
[904] ['3', '11', '15'] -> (3 - 15) * 11 mod 39
[905] ['3', '11', '18'] -> 18 - (11 * 3) mod 39
[906] ['3', '11', '20'] -> 3 / (11 + 20) mod 39
[907] ['3', '11', '27'] -> (27 + 3) / 11 mod 39
[908] ['3', '12', '14'] -> (3 - 14) * 12 mod 39
[909] ['3', '12', '16'] -> 12 - (3 / 16) mod 39
[910] ['1', '6', '16'] -> (1 + 16) * 6 mod 39
[911] ['3', '12', '28'] -> (12 - 3) / 28 mod 39
[912] ['3', '12', '29'] -> 12 - (3 / 29) mod 39
[913] ['3', '12', '37'] -> (3 - 12) / 37 mod 39
[914] ['3', '13', '15'] -> (13 * 3) - 15 mod 39
[915] ['3', '14', '17'] -> 3 / (14 + 17) mod 39
[916] ['3', '14', '20'] -> (14 + 20) * 3 mod 39
[917] ['3', '14', '33'] -> (14 + 33) * 3 mod 39
[918] ['3', '15', '15'] -> (15 - 3) * 15 mod 39
[919] ['3', '15', '18'] -> (15 * 3) + 18 mod 39
[920] ['3', '15', '21'] -> (15 * 3) - 21 mod 39
[921] ['1', '2', '4'] -> (1 / 2) + 4 mod 39
[922] ['1', '6', '24'] -> 6 / (24 - 1) mod 39
[923] ['3', '15', '24'] -> (3 - 15) * 24 mod 39
[924] ['3', '15', '26'] -> (26 * 3) - 15 mod 39
[925] ['3', '15', '37'] -> (3 - 15) * 37 mod 39
[926] ['3', '15', '39'] -> (3 * 39) - 15 mod 39
[927] ['3', '16', '27'] -> 27 / (16 + 3) mod 39
[928] ['3', '16', '31'] -> (16 + 31) * 3 mod 39
[929] ['3', '17', '17'] -> (17 + 17) * 3 mod 39
[930] ['3', '17', '21'] -> (21 - 3) / 17 mod 39
[931] ['3', '18', '21'] -> (18 * 21) - 3 mod 39
[932] ['3', '18', '22'] -> (18 + 3) / 22 mod 39
[933] ['1', '7', '8'] -> (1 + 8) * 7 mod 39
[934] ['3', '18', '24'] -> 18 - (24 * 3) mod 39
[935] ['3', '18', '28'] -> (28 * 3) + 18 mod 39
[936] ['3', '18', '31'] -> (18 / 31) - 3 mod 39
[937] ['3', '18', '33'] -> (3 + 33) * 18 mod 39
[938] ['3', '18', '34'] -> (18 * 34) - 3 mod 39
[939] ['3', '18', '35'] -> (18 + 3) / 35 mod 39
[940] ['3', '18', '37'] -> 18 - (3 * 37) mod 39
[941] ['3', '19', '25'] -> 3 / (19 + 25) mod 39
[942] ['3', '19', '28'] -> (19 + 28) * 3 mod 39
[943] ['3', '20', '24'] -> 3 / (20 + 24) mod 39
[944] ['1', '7', '11'] -> (1 + 11) / 7 mod 39
[945] ['3', '20', '27'] -> (20 + 27) * 3 mod 39
[946] ['3', '21', '22'] -> (3 - 21) / 22 mod 39
[947] ['3', '21', '28'] -> (28 * 3) - 21 mod 39
[948] ['3', '21', '31'] -> (21 * 31) - 3 mod 39
[949] ['3', '21', '34'] -> (21 / 34) - 3 mod 39
[950] ['3', '21', '35'] -> (3 - 21) / 35 mod 39
[951] ['3', '22', '22'] -> 3 / (22 + 22) mod 39
[952] ['3', '22', '25'] -> (22 + 25) * 3 mod 39
[953] ['3', '24', '24'] -> (24 + 3) * 24 mod 39
[954] ['3', '27', '29'] -> 27 / (29 + 3) mod 39
[955] ['1', '7', '20'] -> (20 * 7) + 1 mod 39
[956] ['3', '27', '37'] -> (27 + 3) / 37 mod 39
[957] ['3', '31', '33'] -> (3 + 33) * 31 mod 39
[958] ['3', '32', '38'] -> 3 / (32 + 38) mod 39
[959] ['3', '33', '34'] -> (3 + 33) / 34 mod 39
[960] ['3', '35', '35'] -> 3 / (35 + 35) mod 39
[961] ['3', '35', '38'] -> (35 + 38) * 3 mod 39
[962] ['4', '4', '5'] -> (4 * 5) + 4 mod 39
[963] ['4', '4', '7'] -> (4 * 7) - 4 mod 39
[964] ['4', '4', '10'] -> (10 - 4) * 4 mod 39
[965] ['4', '4', '14'] -> (14 + 4) / 4 mod 39
[966] ['1', '7', '28'] -> (1 - 28) / 7 mod 39
[967] ['4', '4', '22'] -> (22 - 4) / 4 mod 39
[968] ['4', '4', '28'] -> (4 / 28) - 4 mod 39
[969] ['4', '4', '36'] -> 36 / (4 + 4) mod 39
[970] ['4', '5', '5'] -> 5 - (4 * 5) mod 39
[971] ['4', '5', '10'] -> (5 / 10) + 4 mod 39
[972] ['4', '5', '11'] -> (11 - 5) * 4 mod 39
[973] ['4', '5', '20'] -> (4 + 5) * 20 mod 39
[974] ['4', '5', '22'] -> (22 / 5) + 4 mod 39
[975] ['4', '5', '28'] -> (4 + 5) / 28 mod 39
[976] ['4', '5', '32'] -> (32 + 4) * 5 mod 39
[977] ['1', '7', '29'] -> (1 - 7) / 29 mod 39
[978] ['4', '5', '34'] -> (34 * 4) + 5 mod 39
[979] ['4', '5', '37'] -> (37 / 4) + 5 mod 39
[980] ['4', '6', '8'] -> (8 - 4) * 6 mod 39
[981] ['4', '6', '15'] -> 6 - (15 * 4) mod 39
[982] ['4', '6', '18'] -> (4 + 6) * 18 mod 39
[983] ['4', '6', '19'] -> 6 / (19 + 4) mod 39
[984] ['4', '6', '20'] -> 6 / (4 - 20) mod 39
[985] ['4', '6', '21'] -> (21 - 4) * 6 mod 39
[986] ['4', '6', '30'] -> 30 / (4 - 6) mod 39
[987] ['4', '6', '36'] -> (6 / 4) - 36 mod 39
[988] ['1', '7', '36'] -> 36 / (1 + 7) mod 39
[989] ['4', '7', '7'] -> (7 / 4) - 7 mod 39
[990] ['4', '7', '11'] -> (11 + 7) / 4 mod 39
[991] ['4', '7', '23'] -> (23 / 7) + 4 mod 39
[992] ['4', '7', '28'] -> (7 - 28) / 4 mod 39
[993] ['4', '7', '30'] -> 30 / (4 + 7) mod 39
[994] ['4', '7', '32'] -> (7 / 4) + 32 mod 39
[995] ['4', '7', '37'] -> (37 * 4) - 7 mod 39
[996] ['4', '7', '38'] -> (38 + 7) * 4 mod 39
[997] ['4', '8', '8'] -> (4 * 8) - 8 mod 39
[998] ['4', '8', '15'] -> (4 + 8) * 15 mod 39
[999] ['1', '8', '9'] -> (8 - 1) * 9 mod 39
[1000] ['4', '8', '16'] -> (8 / 16) + 4 mod 39
[1001] ['4', '8', '18'] -> 18 / (8 - 4) mod 39
[1002] ['4', '8', '21'] -> 21 / (4 - 8) mod 39
[1003] ['4', '8', '25'] -> (25 / 4) + 8 mod 39
[1004] ['4', '8', '31'] -> (4 * 8) + 31 mod 39
[1005] ['4', '8', '32'] -> (32 + 4) / 8 mod 39
[1006] ['4', '8', '33'] -> (4 - 8) * 33 mod 39
[1007] ['4', '8', '37'] -> (37 + 8) * 4 mod 39
[1008] ['4', '8', '38'] -> (38 + 4) * 8 mod 39
[1009] ['4', '9', '9'] -> (9 + 9) / 4 mod 39
[1010] ['1', '8', '12'] -> 12 / (8 - 1) mod 39
[1011] ['4', '9', '16'] -> (16 + 4) * 9 mod 39
[1012] ['4', '9', '23'] -> (4 - 23) * 9 mod 39
[1013] ['4', '9', '30'] -> (9 - 30) / 4 mod 39
[1014] ['4', '9', '32'] -> 9 / (32 - 4) mod 39
[1015] ['4', '9', '33'] -> (33 * 4) + 9 mod 39
[1016] ['4', '10', '14'] -> (14 + 4) * 10 mod 39
[1017] ['4', '10', '20'] -> (10 / 20) + 4 mod 39
[1018] ['4', '11', '14'] -> 4 - (14 / 11) mod 39
[1019] ['4', '11', '19'] -> (11 * 4) + 19 mod 39
[1020] ['4', '11', '20'] -> (11 * 4) - 20 mod 39
[1021] ['1', '8', '27'] -> 27 / (1 - 8) mod 39
[1022] ['4', '11', '32'] -> (11 - 32) / 4 mod 39
[1023] ['4', '12', '19'] -> (19 - 4) * 12 mod 39
[1024] ['4', '12', '37'] -> (37 + 4) * 12 mod 39
[1025] ['4', '13', '18'] -> 18 / (13 + 4) mod 39
[1026] ['4', '13', '20'] -> (13 - 4) * 20 mod 39
[1027] ['4', '14', '16'] -> (4 / 16) + 14 mod 39
[1028] ['4', '14', '21'] -> (4 - 14) * 21 mod 39
[1029] ['4', '14', '22'] -> (22 * 4) + 14 mod 39
[1030] ['4', '14', '29'] -> (29 * 4) - 14 mod 39
[1031] ['4', '14', '31'] -> (14 + 31) * 4 mod 39
[1032] ['1', '2', '7'] -> (7 / 2) + 1 mod 39
[1033] ['1', '8', '29'] -> 29 - (1 / 8) mod 39
[1034] ['4', '14', '36'] -> (14 + 4) * 36 mod 39
[1035] ['4', '15', '31'] -> (4 - 31) * 15 mod 39
[1036] ['4', '15', '33'] -> (33 - 15) / 4 mod 39
[1037] ['4', '16', '17'] -> (17 + 4) * 16 mod 39
[1038] ['4', '16', '24'] -> (4 - 16) * 24 mod 39
[1039] ['4', '16', '38'] -> (16 * 4) + 38 mod 39
[1040] ['4', '17', '23'] -> (23 - 17) * 4 mod 39
[1041] ['4', '17', '25'] -> (4 - 25) / 17 mod 39
[1042] ['4', '18', '18'] -> 18 - (18 * 4) mod 39
[1043] ['4', '18', '19'] -> (19 + 4) * 18 mod 39
[1044] ['1', '8', '30'] -> (1 - 8) * 30 mod 39
[1045] ['4', '18', '20'] -> (4 - 20) * 18 mod 39
[1046] ['4', '18', '26'] -> 18 / (4 - 26) mod 39
[1047] ['4', '18', '32'] -> (32 + 4) * 18 mod 39
[1048] ['4', '18', '36'] -> (36 - 18) / 4 mod 39
[1049] ['4', '19', '19'] -> 19 - (19 / 4) mod 39
[1050] ['4', '19', '20'] -> (20 / 4) + 19 mod 39
[1051] ['4', '19', '23'] -> (23 + 4) / 19 mod 39
[1052] ['4', '19', '28'] -> 19 - (28 * 4) mod 39
[1053] ['4', '19', '31'] -> (31 - 4) / 19 mod 39
[1054] ['4', '19', '34'] -> (34 - 4) * 19 mod 39
[1055] ['1', '8', '35'] -> (1 + 35) / 8 mod 39
[1056] ['4', '19', '37'] -> (37 - 19) / 4 mod 39
[1057] ['4', '20', '20'] -> (20 / 4) - 20 mod 39
[1058] ['4', '20', '21'] -> (20 - 4) * 21 mod 39
[1059] ['4', '20', '22'] -> (20 * 4) + 22 mod 39
[1060] ['4', '20', '25'] -> (20 + 25) * 4 mod 39
[1061] ['4', '20', '27'] -> (20 + 4) * 27 mod 39
[1062] ['4', '20', '33'] -> 33 / (20 - 4) mod 39
[1063] ['4', '20', '34'] -> (4 - 34) * 20 mod 39
[1064] ['4', '20', '37'] -> (20 + 37) / 4 mod 39
[1065] ['4', '21', '26'] -> 21 / (26 - 4) mod 39
[1066] ['1', '9', '12'] -> 9 / (1 - 12) mod 39
[1067] ['4', '21', '31'] -> 21 / (31 + 4) mod 39
[1068] ['4', '21', '36'] -> (21 + 36) / 4 mod 39
[1069] ['4', '22', '22'] -> (4 - 22) / 22 mod 39
[1070] ['4', '23', '25'] -> (4 - 25) * 23 mod 39
[1071] ['4', '23', '27'] -> 27 / (23 - 4) mod 39
[1072] ['4', '23', '30'] -> (23 - 4) * 30 mod 39
[1073] ['4', '23', '31'] -> (31 / 23) + 4 mod 39
[1074] ['4', '23', '38'] -> 38 - (23 * 4) mod 39
[1075] ['4', '24', '27'] -> 27 / (4 - 24) mod 39
[1076] ['4', '24', '31'] -> (31 - 4) * 24 mod 39
[1077] ['1', '9', '18'] -> (1 + 9) * 18 mod 39
[1078] ['4', '27', '27'] -> (27 / 4) + 27 mod 39
[1079] ['4', '28', '35'] -> (4 / 28) + 35 mod 39
[1080] ['4', '29', '34'] -> (34 / 29) + 4 mod 39
[1081] ['4', '31', '31'] -> 31 - (31 * 4) mod 39
[1082] ['4', '31', '33'] -> (31 + 4) * 33 mod 39
[1083] ['4', '31', '35'] -> (35 / 31) + 4 mod 39
[1084] ['4', '31', '38'] -> (38 + 4) / 31 mod 39
[1085] ['4', '32', '32'] -> 32 - (32 / 4) mod 39
[1086] ['4', '32', '37'] -> (37 * 4) + 32 mod 39
[1087] ['4', '34', '34'] -> (34 * 4) - 34 mod 39
[1088] ['1', '9', '19'] -> (1 + 19) * 9 mod 39
[1089] ['4', '35', '38'] -> (35 * 4) - 38 mod 39
[1090] ['4', '36', '36'] -> (36 * 4) + 36 mod 39
[1091] ['4', '37', '38'] -> (38 / 37) + 4 mod 39
[1092] ['5', '5', '6'] -> 6 / (5 + 5) mod 39
[1093] ['5', '5', '16'] -> (5 / 5) - 16 mod 39
[1094] ['5', '5', '17'] -> (17 / 5) + 5 mod 39
[1095] ['5', '5', '18'] -> (5 + 5) * 18 mod 39
[1096] ['5', '5', '19'] -> (5 / 19) - 5 mod 39
[1097] ['5', '5', '22'] -> 5 - (22 / 5) mod 39
[1098] ['5', '5', '23'] -> (5 / 5) + 23 mod 39
[1099] ['1', '9', '21'] -> (21 - 1) * 9 mod 39
[1100] ['5', '5', '28'] -> (28 / 5) - 5 mod 39
[1101] ['5', '5', '29'] -> (5 / 29) + 5 mod 39
[1102] ['5', '5', '31'] -> (31 + 5) * 5 mod 39
[1103] ['5', '5', '35'] -> (35 * 5) + 5 mod 39
[1104] ['5', '5', '38'] -> (5 * 5) + 38 mod 39
[1105] ['5', '6', '18'] -> 6 / (18 + 5) mod 39
[1106] ['5', '6', '21'] -> 6 / (5 - 21) mod 39
[1107] ['5', '6', '22'] -> (22 - 5) * 6 mod 39
[1108] ['5', '6', '34'] -> 6 / (5 - 34) mod 39
[1109] ['5', '6', '36'] -> (36 + 6) / 5 mod 39
[1110] ['1', '9', '27'] -> 9 / (1 + 27) mod 39
[1111] ['5', '6', '38'] -> (38 + 5) * 6 mod 39
[1112] ['5', '7', '9'] -> 9 / (7 - 5) mod 39
[1113] ['5', '7', '15'] -> (5 + 7) * 15 mod 39
[1114] ['5', '7', '16'] -> (16 / 7) + 5 mod 39
[1115] ['5', '7', '19'] -> (19 * 5) + 7 mod 39
[1116] ['5', '7', '23'] -> 5 - (23 / 7) mod 39
[1117] ['5', '7', '29'] -> (29 + 7) * 5 mod 39
[1118] ['5', '7', '30'] -> 30 / (5 - 7) mod 39
[1119] ['5', '7', '37'] -> (5 / 37) + 7 mod 39
[1120] ['5', '8', '17'] -> (17 * 8) + 5 mod 39
[1121] ['1', '9', '29'] -> 9 / (29 - 1) mod 39
[1122] ['5', '8', '25'] -> 25 - (5 * 8) mod 39
[1123] ['5', '8', '32'] -> (5 / 32) + 8 mod 39
[1124] ['5', '8', '35'] -> (35 / 8) + 5 mod 39
[1125] ['5', '9', '15'] -> (15 + 5) * 9 mod 39
[1126] ['5', '9', '25'] -> (25 - 5) * 9 mod 39
[1127] ['5', '9', '27'] -> (27 + 9) * 5 mod 39
[1128] ['5', '9', '37'] -> (5 - 37) * 9 mod 39
[1129] ['5', '10', '11'] -> (11 - 5) / 10 mod 39
[1130] ['5', '10', '14'] -> (14 / 5) - 10 mod 39
[1131] ['5', '10', '22'] -> (10 / 5) + 22 mod 39
[1132] ['1', '9', '38'] -> 9 / (1 - 38) mod 39
[1133] ['5', '10', '23'] -> (23 - 5) * 10 mod 39
[1134] ['5', '10', '32'] -> (10 + 32) / 5 mod 39
[1135] ['5', '10', '37'] -> (10 * 37) + 5 mod 39
[1136] ['5', '11', '20'] -> (5 / 11) + 20 mod 39
[1137] ['5', '11', '29'] -> (5 - 11) / 29 mod 39
[1138] ['5', '11', '32'] -> (32 - 5) * 11 mod 39
[1139] ['5', '12', '12'] -> 12 / (12 - 5) mod 39
[1140] ['5', '12', '20'] -> (20 - 5) * 12 mod 39
[1141] ['5', '12', '25'] -> 12 / (25 - 5) mod 39
[1142] ['5', '12', '27'] -> 27 / (5 - 12) mod 39
[1143] ['1', '2', '10'] -> (10 - 1) / 2 mod 39
[1144] ['1', '10', '11'] -> (1 - 10) / 11 mod 39
[1145] ['5', '12', '37'] -> 12 / (5 - 37) mod 39
[1146] ['5', '13', '35'] -> 13 - (5 / 35) mod 39
[1147] ['5', '14', '27'] -> 27 / (14 + 5) mod 39
[1148] ['5', '14', '30'] -> (14 + 5) * 30 mod 39
[1149] ['5', '14', '31'] -> (31 * 5) - 14 mod 39
[1150] ['5', '15', '17'] -> (17 - 5) * 15 mod 39
[1151] ['5', '15', '32'] -> (5 - 32) * 15 mod 39
[1152] ['5', '16', '16'] -> (16 + 5) * 16 mod 39
[1153] ['5', '16', '20'] -> (16 + 20) * 5 mod 39
[1154] ['5', '16', '23'] -> (5 - 23) * 16 mod 39
[1155] ['1', '10', '17'] -> (1 + 17) * 10 mod 39
[1156] ['5', '16', '29'] -> (16 + 5) * 29 mod 39
[1157] ['5', '16', '32'] -> 5 - (16 / 32) mod 39
[1158] ['5', '17', '17'] -> (17 * 5) + 17 mod 39
[1159] ['5', '17', '21'] -> 21 / (17 + 5) mod 39
[1160] ['5', '17', '24'] -> (5 - 17) * 24 mod 39
[1161] ['5', '17', '32'] -> (5 - 17) / 32 mod 39
[1162] ['5', '17', '33'] -> (17 + 5) * 33 mod 39
[1163] ['5', '17', '35'] -> (35 / 5) + 17 mod 39
[1164] ['5', '17', '38'] -> (5 - 38) * 17 mod 39
[1165] ['5', '18', '22'] -> 18 / (22 - 5) mod 39
[1166] ['1', '10', '27'] -> (1 + 10) * 27 mod 39
[1167] ['5', '18', '31'] -> (31 + 5) * 18 mod 39
[1168] ['5', '18', '34'] -> (5 - 34) * 18 mod 39
[1169] ['5', '19', '23'] -> (19 + 23) / 5 mod 39
[1170] ['5', '19', '27'] -> (19 + 5) * 27 mod 39
[1171] ['5', '19', '28'] -> (19 / 5) + 28 mod 39
[1172] ['5', '19', '34'] -> (5 / 19) + 34 mod 39
[1173] ['5', '19', '35'] -> (35 - 5) * 19 mod 39
[1174] ['5', '20', '20'] -> (20 / 5) + 20 mod 39
[1175] ['5', '20', '22'] -> (20 + 22) / 5 mod 39
[1176] ['5', '20', '27'] -> (5 - 20) * 27 mod 39
[1177] ['1', '10', '30'] -> 30 / (1 + 10) mod 39
[1178] ['5', '20', '29'] -> (29 / 20) + 5 mod 39
[1179] ['5', '20', '35'] -> (5 - 35) * 20 mod 39
[1180] ['5', '21', '22'] -> 21 / (5 - 22) mod 39
[1181] ['5', '21', '33'] -> 33 / (21 - 5) mod 39
[1182] ['5', '21', '34'] -> (34 - 5) * 21 mod 39
[1183] ['5', '22', '22'] -> (5 / 22) + 22 mod 39
[1184] ['5', '22', '24'] -> (22 + 5) * 24 mod 39
[1185] ['5', '22', '33'] -> (5 - 22) * 33 mod 39
[1186] ['5', '22', '34'] -> (22 / 34) + 5 mod 39
[1187] ['5', '22', '38'] -> (38 - 5) * 22 mod 39
[1188] ['1', '10', '31'] -> (1 / 31) - 10 mod 39
[1189] ['5', '23', '23'] -> (23 - 5) * 23 mod 39
[1190] ['5', '23', '28'] -> 5 - (23 * 28) mod 39
[1191] ['5', '23', '29'] -> (5 - 23) * 29 mod 39
[1192] ['5', '23', '32'] -> (23 / 32) + 5 mod 39
[1193] ['5', '23', '38'] -> (5 - 38) / 23 mod 39
[1194] ['5', '24', '32'] -> (32 - 5) * 24 mod 39
[1195] ['5', '25', '27'] -> 27 / (5 - 25) mod 39
[1196] ['5', '25', '30'] -> (5 - 25) * 30 mod 39
[1197] ['5', '25', '31'] -> (31 * 5) + 25 mod 39
[1198] ['5', '25', '37'] -> (25 + 5) / 37 mod 39
[1199] ['1', '10', '32'] -> (1 - 10) * 32 mod 39
[1200] ['5', '26', '35'] -> (26 - 5) / 35 mod 39
[1201] ['5', '27', '27'] -> 27 / (27 + 5) mod 39
[1202] ['5', '28', '28'] -> (5 / 28) + 28 mod 39
[1203] ['5', '28', '29'] -> (28 + 5) / 29 mod 39
[1204] ['5', '28', '34'] -> (28 / 5) + 34 mod 39
[1205] ['5', '29', '35'] -> (29 * 5) + 35 mod 39
[1206] ['5', '29', '36'] -> 36 / (29 + 5) mod 39
[1207] ['5', '29', '37'] -> 5 - (29 * 37) mod 39
[1208] ['5', '30', '32'] -> 30 / (32 + 5) mod 39
[1209] ['5', '30', '36'] -> (36 / 5) - 30 mod 39
[1210] ['1', '10', '37'] -> (1 - 10) / 37 mod 39
[1211] ['5', '30', '37'] -> (37 - 5) * 30 mod 39
[1212] ['5', '31', '31'] -> (31 + 5) * 31 mod 39
[1213] ['5', '32', '32'] -> (32 - 5) / 32 mod 39
[1214] ['5', '32', '38'] -> (38 / 5) + 32 mod 39
[1215] ['5', '33', '34'] -> 33 / (34 - 5) mod 39
[1216] ['5', '34', '38'] -> 38 - (34 * 5) mod 39
[1217] ['5', '35', '35'] -> (5 / 35) + 35 mod 39
[1218] ['6', '6', '7'] -> (6 + 6) / 7 mod 39
[1219] ['6', '6', '11'] -> (11 + 6) * 6 mod 39
[1220] ['6', '6', '20'] -> (6 + 6) / 20 mod 39
[1221] ['1', '11', '15'] -> (1 + 11) * 15 mod 39
[1222] ['6', '6', '21'] -> 21 - (6 * 6) mod 39
[1223] ['6', '6', '37'] -> (37 + 6) * 6 mod 39
[1224] ['6', '7', '9'] -> (9 / 7) + 6 mod 39
[1225] ['6', '7', '10'] -> (10 + 7) * 6 mod 39
[1226] ['6', '7', '12'] -> (6 / 7) + 12 mod 39
[1227] ['6', '7', '17'] -> 6 / (17 - 7) mod 39
[1228] ['6', '7', '29'] -> (7 - 29) * 6 mod 39
[1229] ['6', '7', '33'] -> (6 - 33) / 7 mod 39
[1230] ['6', '8', '18'] -> 6 / (18 - 8) mod 39
[1231] ['6', '8', '25'] -> (25 - 8) * 6 mod 39
[1232] ['1', '11', '17'] -> 17 - (1 / 11) mod 39
[1233] ['6', '8', '31'] -> 6 / (31 - 8) mod 39
[1234] ['6', '8', '35'] -> (35 + 8) * 6 mod 39
[1235] ['6', '8', '36'] -> (36 + 6) * 8 mod 39
[1236] ['6', '9', '10'] -> 9 - (6 / 10) mod 39
[1237] ['6', '9', '11'] -> 6 - (11 * 9) mod 39
[1238] ['6', '9', '15'] -> (15 * 9) + 6 mod 39
[1239] ['6', '9', '16'] -> (6 / 16) + 9 mod 39
[1240] ['6', '9', '20'] -> (9 / 20) + 6 mod 39
[1241] ['6', '9', '23'] -> 9 - (6 / 23) mod 39
[1242] ['6', '9', '24'] -> 6 - (24 * 9) mod 39
[1243] ['1', '11', '18'] -> (11 - 1) * 18 mod 39
[1244] ['6', '9', '28'] -> (28 * 9) + 6 mod 39
[1245] ['6', '9', '29'] -> (6 / 29) + 9 mod 39
[1246] ['6', '9', '37'] -> 6 - (37 * 9) mod 39
[1247] ['6', '10', '13'] -> 6 / (10 + 13) mod 39
[1248] ['6', '10', '15'] -> 6 - (15 / 10) mod 39
[1249] ['6', '10', '18'] -> 18 / (10 - 6) mod 39
[1250] ['6', '10', '26'] -> 6 / (10 - 26) mod 39
[1251] ['6', '10', '32'] -> (10 - 32) * 6 mod 39
[1252] ['6', '10', '36'] -> (10 * 6) - 36 mod 39
[1253] ['6', '11', '28'] -> (28 - 11) * 6 mod 39
[1254] ['1', '2', '13'] -> (13 - 1) * 2 mod 39
[1255] ['1', '11', '19'] -> (19 / 11) + 1 mod 39
[1256] ['6', '11', '30'] -> (11 * 30) + 6 mod 39
[1257] ['6', '11', '38'] -> 6 / (11 + 38) mod 39
[1258] ['6', '12', '13'] -> 12 / (13 - 6) mod 39
[1259] ['6', '12', '14'] -> 12 / (14 + 6) mod 39
[1260] ['6', '12', '15'] -> (15 * 6) + 12 mod 39
[1261] ['6', '12', '20'] -> (6 / 20) + 12 mod 39
[1262] ['6', '12', '24'] -> 12 - (24 * 6) mod 39
[1263] ['6', '12', '25'] -> 12 / (6 - 25) mod 39
[1264] ['6', '12', '26'] -> 12 / (26 - 6) mod 39
[1265] ['6', '12', '36'] -> (12 + 6) * 36 mod 39
[1266] ['1', '11', '21'] -> (1 - 11) * 21 mod 39
[1267] ['6', '12', '38'] -> 12 / (6 - 38) mod 39
[1268] ['6', '13', '15'] -> (13 * 6) - 15 mod 39
[1269] ['6', '13', '23'] -> 6 / (23 - 13) mod 39
[1270] ['6', '13', '29'] -> 6 / (13 - 29) mod 39
[1271] ['6', '13', '35'] -> (13 - 35) * 6 mod 39
[1272] ['6', '14', '24'] -> 6 / (24 - 14) mod 39
[1273] ['6', '14', '29'] -> (14 + 29) * 6 mod 39
[1274] ['6', '14', '31'] -> (31 - 14) * 6 mod 39
[1275] ['6', '14', '37'] -> 6 / (37 - 14) mod 39
[1276] ['6', '15', '17'] -> 6 - (15 * 17) mod 39
[1277] ['1', '11', '33'] -> 33 / (1 - 11) mod 39
[1278] ['6', '15', '21'] -> (21 * 6) + 15 mod 39
[1279] ['6', '15', '23'] -> 6 - (15 / 23) mod 39
[1280] ['6', '15', '25'] -> 6 / (25 - 15) mod 39
[1281] ['6', '15', '26'] -> (26 * 6) - 15 mod 39
[1282] ['6', '15', '27'] -> (15 * 6) - 27 mod 39
[1283] ['6', '15', '30'] -> 6 - (15 * 30) mod 39
[1284] ['6', '15', '38'] -> 6 / (38 - 15) mod 39
[1285] ['6', '15', '39'] -> (39 * 6) - 15 mod 39
[1286] ['6', '16', '18'] -> (16 - 6) * 18 mod 39
[1287] ['6', '16', '20'] -> (20 - 16) * 6 mod 39
[1288] ['1', '12', '14'] -> (1 + 14) * 12 mod 39
[1289] ['6', '16', '26'] -> 6 / (26 - 16) mod 39
[1290] ['6', '16', '30'] -> (6 / 16) - 30 mod 39
[1291] ['6', '16', '32'] -> 6 / (16 - 32) mod 39
[1292] ['6', '17', '18'] -> (17 + 6) * 18 mod 39
[1293] ['6', '17', '21'] -> (21 - 17) * 6 mod 39
[1294] ['6', '17', '30'] -> 30 / (17 - 6) mod 39
[1295] ['6', '17', '32'] -> 6 / (17 + 32) mod 39
[1296] ['6', '17', '34'] -> (34 - 17) * 6 mod 39
[1297] ['6', '17', '36'] -> (6 / 17) - 36 mod 39
[1298] ['6', '18', '23'] -> 18 / (23 - 6) mod 39
[1299] ['1', '12', '16'] -> (16 - 1) * 12 mod 39
