[1] ['1', '1', '12'] -> (1 + 1) * 12 base 9
[451] ['3', '5', '10'] -> (10 * 3) - 5 base 9
[452] ['3', '5', '12'] -> (5 - 3) * 12 base 9
[453] ['3', '5', '41'] -> 41 - (3 * 5) base 9
[454] ['3', '5', '48'] -> 48 / (5 - 3) base 9
[455] ['3', '5', '56'] -> (56 / 3) + 5 base 9
[456] ['3', '5', '67'] -> (5 + 67) / 3 base 9
[457] ['3', '5', '78'] -> (78 - 5) / 3 base 9
[458] ['2', '3', '42'] -> (42 / 2) + 3 base 9
[459] ['3', '6', '22'] -> (6 / 3) + 22 base 9
[460] ['3', '6', '26'] -> 26 - (6 / 3) base 9
[461] ['3', '6', '44'] -> 44 - (3 * 6) base 9
[462] ['3', '6', '53'] -> (53 / 3) + 6 base 9
[463] ['3', '6', '66'] -> (6 + 66) / 3 base 9
[464] ['3', '6', '73'] -> 73 / (6 - 3) base 9
[465] ['3', '6', '80'] -> (80 - 6) / 3 base 9
[466] ['3', '7', '47'] -> 47 - (3 * 7) base 9
[467] ['3', '7', '50'] -> (50 / 3) + 7 base 9
[468] ['3', '7', '65'] -> (65 + 7) / 3 base 9
[469] ['2', '3', '45'] -> (3 + 45) / 2 base 9
[470] ['3', '7', '81'] -> (81 - 7) / 3 base 9
[471] ['3', '8', '11'] -> (11 * 3) - 8 base 9
[472] ['3', '8', '46'] -> (46 / 3) + 8 base 9
[473] ['3', '8', '51'] -> 51 - (3 * 8) base 9
[474] ['3', '8', '64'] -> (64 + 8) / 3 base 9
[475] ['3', '8', '82'] -> (82 - 8) / 3 base 9
[476] ['3', '10', '21'] -> (10 / 3) + 21 base 9
[477] ['3', '10', '27'] -> 27 - (10 / 3) base 9
[478] ['3', '10', '43'] -> (43 / 3) + 10 base 9
[479] ['3', '10', '54'] -> 54 - (10 * 3) base 9
[480] ['2', '3', '52'] -> (52 - 3) / 2 base 9
[481] ['3', '10', '63'] -> (10 + 63) / 3 base 9
[482] ['3', '10', '83'] -> (83 - 10) / 3 base 9
[483] ['3', '11', '40'] -> (40 / 3) + 11 base 9
[484] ['3', '11', '57'] -> 57 - (11 * 3) base 9
[485] ['3', '11', '62'] -> (11 + 62) / 3 base 9
[486] ['3', '11', '84'] -> (84 - 11) / 3 base 9
[487] ['3', '12', '12'] -> (12 * 3) - 12 base 9
[488] ['3', '12', '36'] -> (36 / 3) + 12 base 9
[489] ['3', '12', '85'] -> (85 - 12) / 3 base 9
[490] ['3', '13', '15'] -> (13 * 3) - 15 base 9
[491] ['2', '3', '55'] -> (55 / 2) - 3 base 9
[492] ['3', '13', '20'] -> (13 / 3) + 20 base 9
[493] ['3', '13', '28'] -> 28 - (13 / 3) base 9
[494] ['3', '13', '33'] -> (33 / 3) + 13 base 9
[495] ['3', '13', '60'] -> (13 + 60) / 3 base 9
[496] ['3', '13', '64'] -> 64 - (13 * 3) base 9
[497] ['3', '13', '86'] -> (86 - 13) / 3 base 9
[498] ['3', '14', '18'] -> (14 * 3) - 18 base 9
[499] ['3', '14', '30'] -> (30 / 3) + 14 base 9
[500] ['3', '14', '58'] -> (14 + 58) / 3 base 9
[501] ['3', '14', '67'] -> 67 - (14 * 3) base 9
[502] ['2', '3', '66'] -> (66 / 3) + 2 base 9
[503] ['3', '14', '87'] -> (87 - 14) / 3 base 9
[504] ['3', '15', '22'] -> (15 * 3) - 22 base 9
[505] ['3', '15', '26'] -> (26 / 3) + 15 base 9
[506] ['3', '15', '57'] -> (15 + 57) / 3 base 9
[507] ['3', '15', '71'] -> 71 - (15 * 3) base 9
[508] ['3', '15', '88'] -> (88 - 15) / 3 base 9
[509] ['3', '16', '18'] -> (16 / 3) + 18 base 9
[510] ['3', '16', '23'] -> (23 / 3) + 16 base 9
[511] ['3', '16', '25'] -> (16 * 3) - 25 base 9
[512] ['3', '16', '30'] -> 30 - (16 / 3) base 9
[513] ['2', '3', '71'] -> (2 + 71) / 3 base 9
[514] ['3', '16', '56'] -> (16 + 56) / 3 base 9
[515] ['3', '16', '74'] -> 74 - (16 * 3) base 9
[516] ['3', '17', '20'] -> (20 / 3) + 17 base 9
[517] ['3', '17', '28'] -> (17 * 3) - 28 base 9
[518] ['3', '17', '55'] -> (17 + 55) / 3 base 9
[519] ['3', '17', '77'] -> 77 - (17 * 3) base 9
[520] ['3', '18', '32'] -> (18 * 3) - 32 base 9
[521] ['3', '18', '54'] -> (18 + 54) / 3 base 9
[522] ['3', '18', '81'] -> 81 - (18 * 3) base 9
[523] ['3', '20', '31'] -> 31 - (20 / 3) base 9
[524] ['2', '3', '75'] -> (75 - 2) / 3 base 9
[525] ['3', '20', '35'] -> (20 * 3) - 35 base 9
[526] ['3', '20', '53'] -> (20 + 53) / 3 base 9
[527] ['3', '20', '84'] -> 84 - (20 * 3) base 9
[528] ['3', '21', '38'] -> (21 * 3) - 38 base 9
[529] ['3', '21', '52'] -> (21 + 52) / 3 base 9
[530] ['3', '21', '87'] -> 87 - (21 * 3) base 9
[531] ['3', '22', '42'] -> (22 * 3) - 42 base 9
[532] ['3', '22', '51'] -> (22 + 51) / 3 base 9
[533] ['3', '23', '32'] -> 32 - (23 / 3) base 9
[534] ['3', '23', '45'] -> (23 * 3) - 45 base 9
[535] ['2', '3', '80'] -> (80 / 3) - 2 base 9
[536] ['3', '23', '50'] -> (23 + 50) / 3 base 9
[537] ['3', '25', '47'] -> (25 + 47) / 3 base 9
[538] ['3', '25', '52'] -> (25 * 3) - 52 base 9
[539] ['3', '26', '33'] -> 33 - (26 / 3) base 9
[540] ['3', '26', '46'] -> (26 + 46) / 3 base 9
[541] ['3', '26', '55'] -> (26 * 3) - 55 base 9
[542] ['3', '27', '45'] -> (27 + 45) / 3 base 9
[543] ['3', '27', '58'] -> (27 * 3) - 58 base 9
[544] ['3', '28', '44'] -> (28 + 44) / 3 base 9
[545] ['3', '28', '62'] -> (28 * 3) - 62 base 9
[546] ['2', '4', '5'] -> (4 * 5) + 2 base 9
[547] ['3', '30', '34'] -> 34 - (30 / 3) base 9
[548] ['3', '30', '43'] -> (30 + 43) / 3 base 9
[549] ['3', '30', '65'] -> (3 * 30) - 65 base 9
[550] ['3', '31', '42'] -> (31 + 42) / 3 base 9
[551] ['3', '31', '68'] -> (3 * 31) - 68 base 9
[552] ['3', '32', '41'] -> (32 + 41) / 3 base 9
[553] ['3', '32', '72'] -> (3 * 32) - 72 base 9
[554] ['3', '33', '35'] -> 35 - (33 / 3) base 9
[555] ['3', '33', '40'] -> (33 + 40) / 3 base 9
[556] ['3', '33', '75'] -> (3 * 33) - 75 base 9
[557] ['1', '2', '13'] -> (13 - 1) * 2 base 9
[558] ['2', '4', '6'] -> (4 * 6) - 2 base 9
[559] ['3', '34', '38'] -> (34 + 38) / 3 base 9
[560] ['3', '34', '78'] -> (3 * 34) - 78 base 9
[561] ['3', '35', '37'] -> (35 + 37) / 3 base 9
[562] ['3', '35', '82'] -> (3 * 35) - 82 base 9
[563] ['3', '36', '85'] -> (3 * 36) - 85 base 9
[564] ['3', '37', '40'] -> 37 - (40 / 3) base 9
[565] ['3', '37', '88'] -> (3 * 37) - 88 base 9
[566] ['3', '38', '43'] -> 38 - (43 / 3) base 9
[567] ['3', '40', '46'] -> 40 - (46 / 3) base 9
[568] ['3', '41', '50'] -> 41 - (50 / 3) base 9
[569] ['2', '4', '7'] -> (4 + 7) * 2 base 9
[570] ['3', '42', '53'] -> 42 - (53 / 3) base 9
[571] ['3', '43', '56'] -> 43 - (56 / 3) base 9
[572] ['3', '44', '60'] -> 44 - (60 / 3) base 9
[573] ['3', '45', '63'] -> 45 - (63 / 3) base 9
[574] ['3', '46', '66'] -> 46 - (66 / 3) base 9
[575] ['3', '47', '70'] -> 47 - (70 / 3) base 9
[576] ['3', '48', '73'] -> 48 - (73 / 3) base 9
[577] ['3', '50', '76'] -> 50 - (76 / 3) base 9
[578] ['3', '51', '80'] -> 51 - (80 / 3) base 9
[579] ['3', '52', '83'] -> 52 - (83 / 3) base 9
[580] ['2', '4', '10'] -> (10 * 2) + 4 base 9
[581] ['3', '53', '86'] -> 53 - (86 / 3) base 9
[582] ['4', '4', '6'] -> (4 * 4) + 6 base 9
[583] ['4', '4', '23'] -> (4 / 4) + 23 base 9
[584] ['4', '4', '25'] -> 25 - (4 / 4) base 9
[585] ['4', '4', '42'] -> 42 - (4 * 4) base 9
[586] ['4', '4', '80'] -> (80 / 4) + 4 base 9
[587] ['4', '5', '46'] -> 46 - (4 * 5) base 9
[588] ['4', '5', '75'] -> (75 / 4) + 5 base 9
[589] ['4', '6', '7'] -> (4 * 7) - 6 base 9
[590] ['4', '6', '12'] -> (6 - 4) * 12 base 9
[591] ['2', '4', '14'] -> (14 * 2) - 4 base 9
[592] ['4', '6', '48'] -> 48 / (6 - 4) base 9
[593] ['4', '6', '51'] -> 51 - (4 * 6) base 9
[594] ['4', '6', '71'] -> (71 / 4) + 6 base 9
[595] ['4', '7', '55'] -> 55 - (4 * 7) base 9
[596] ['4', '7', '66'] -> (66 / 4) + 7 base 9
[597] ['4', '7', '73'] -> 73 / (7 - 4) base 9
[598] ['4', '8', '22'] -> (8 / 4) + 22 base 9
[599] ['4', '8', '26'] -> 26 - (8 / 4) base 9
[600] ['4', '8', '60'] -> 60 - (4 * 8) base 9
[601] ['4', '8', '62'] -> (62 / 4) + 8 base 9
[602] ['2', '4', '15'] -> (2 * 4) + 15 base 9
[603] ['4', '8', '88'] -> (8 + 88) / 4 base 9
[604] ['4', '10', '15'] -> (10 * 4) - 15 base 9
[605] ['4', '10', '57'] -> (57 / 4) + 10 base 9
[606] ['4', '10', '64'] -> 64 - (10 * 4) base 9
[607] ['4', '10', '87'] -> (10 + 87) / 4 base 9
[608] ['4', '11', '20'] -> (11 * 4) - 20 base 9
[609] ['4', '11', '53'] -> (53 / 4) + 11 base 9
[610] ['4', '11', '68'] -> 68 - (11 * 4) base 9
[611] ['4', '11', '86'] -> (11 + 86) / 4 base 9
[612] ['4', '12', '24'] -> (12 * 4) - 24 base 9
[613] ['2', '4', '16'] -> (16 - 4) * 2 base 9
[614] ['4', '12', '48'] -> (48 / 4) + 12 base 9
[615] ['4', '12', '73'] -> 73 - (12 * 4) base 9
[616] ['4', '12', '85'] -> (12 + 85) / 4 base 9
[617] ['4', '13', '21'] -> (13 / 4) + 21 base 9
[618] ['4', '13', '27'] -> 27 - (13 / 4) base 9
[619] ['4', '13', '28'] -> (13 * 4) - 28 base 9
[620] ['4', '13', '44'] -> (44 / 4) + 13 base 9
[621] ['4', '13', '77'] -> 77 - (13 * 4) base 9
[622] ['4', '13', '84'] -> (13 + 84) / 4 base 9
[623] ['4', '14', '33'] -> (14 * 4) - 33 base 9
[624] ['2', '4', '33'] -> 33 - (2 * 4) base 9
[625] ['4', '14', '40'] -> (40 / 4) + 14 base 9
[626] ['4', '14', '82'] -> 82 - (14 * 4) base 9
[627] ['4', '14', '83'] -> (14 + 83) / 4 base 9
[628] ['4', '15', '37'] -> (15 * 4) - 37 base 9
[629] ['4', '15', '82'] -> (15 + 82) / 4 base 9
[630] ['4', '15', '86'] -> 86 - (15 * 4) base 9
[631] ['4', '16', '31'] -> (31 / 4) + 16 base 9
[632] ['4', '16', '42'] -> (16 * 4) - 42 base 9
[633] ['4', '16', '81'] -> (16 + 81) / 4 base 9
[634] ['4', '17', '20'] -> (17 / 4) + 20 base 9
[635] ['2', '4', '40'] -> (40 / 2) + 4 base 9
[636] ['4', '17', '26'] -> (26 / 4) + 17 base 9
[637] ['4', '17', '28'] -> 28 - (17 / 4) base 9
[638] ['4', '17', '80'] -> (17 + 80) / 4 base 9
[639] ['4', '18', '22'] -> (22 / 4) + 18 base 9
[640] ['4', '18', '51'] -> (18 * 4) - 51 base 9
[641] ['4', '18', '78'] -> (18 + 78) / 4 base 9
[642] ['4', '20', '55'] -> (20 * 4) - 55 base 9
[643] ['4', '20', '77'] -> (20 + 77) / 4 base 9
[644] ['4', '21', '60'] -> (21 * 4) - 60 base 9
[645] ['4', '21', '76'] -> (21 + 76) / 4 base 9
[646] ['2', '4', '44'] -> (4 + 44) / 2 base 9
[647] ['4', '22', '30'] -> 30 - (22 / 4) base 9
[648] ['4', '22', '64'] -> (22 * 4) - 64 base 9
[649] ['4', '22', '75'] -> (22 + 75) / 4 base 9
[650] ['4', '23', '68'] -> (23 * 4) - 68 base 9
[651] ['4', '23', '74'] -> (23 + 74) / 4 base 9
[652] ['4', '25', '72'] -> (25 + 72) / 4 base 9
[653] ['4', '25', '77'] -> (25 * 4) - 77 base 9
[654] ['4', '26', '31'] -> 31 - (26 / 4) base 9
[655] ['4', '26', '71'] -> (26 + 71) / 4 base 9
[656] ['4', '26', '82'] -> (26 * 4) - 82 base 9
[657] ['2', '4', '53'] -> (53 - 4) / 2 base 9
[658] ['4', '27', '70'] -> (27 + 70) / 4 base 9
[659] ['4', '27', '86'] -> (27 * 4) - 86 base 9
[660] ['4', '28', '68'] -> (28 + 68) / 4 base 9
[661] ['4', '30', '67'] -> (30 + 67) / 4 base 9
[662] ['4', '31', '32'] -> 32 - (31 / 4) base 9
[663] ['4', '31', '66'] -> (31 + 66) / 4 base 9
[664] ['4', '32', '65'] -> (32 + 65) / 4 base 9
[665] ['4', '33', '35'] -> 33 - (35 / 4) base 9
[666] ['4', '33', '64'] -> (33 + 64) / 4 base 9
[667] ['4', '34', '40'] -> 34 - (40 / 4) base 9
[668] ['1', '2', '46'] -> (46 / 2) + 1 base 9
[669] ['2', '4', '57'] -> (57 / 2) - 4 base 9
[670] ['4', '35', '44'] -> 35 - (44 / 4) base 9
[671] ['4', '35', '62'] -> (35 + 62) / 4 base 9
[672] ['4', '36', '48'] -> 36 - (48 / 4) base 9
[673] ['4', '36', '61'] -> (36 + 61) / 4 base 9
[674] ['4', '37', '53'] -> 37 - (53 / 4) base 9
[675] ['4', '37', '60'] -> (37 + 60) / 4 base 9
[676] ['4', '38', '57'] -> 38 - (57 / 4) base 9
[677] ['4', '40', '57'] -> (40 + 57) / 4 base 9
[678] ['4', '40', '62'] -> 40 - (62 / 4) base 9
[679] ['4', '41', '56'] -> (41 + 56) / 4 base 9
[680] ['2', '4', '88'] -> (88 / 4) + 2 base 9
[681] ['4', '41', '66'] -> 41 - (66 / 4) base 9
[682] ['4', '42', '55'] -> (42 + 55) / 4 base 9
[683] ['4', '43', '54'] -> (43 + 54) / 4 base 9
[684] ['4', '43', '75'] -> 43 - (75 / 4) base 9
[685] ['4', '44', '53'] -> (44 + 53) / 4 base 9
[686] ['4', '44', '80'] -> 44 - (80 / 4) base 9
[687] ['4', '45', '52'] -> (45 + 52) / 4 base 9
[688] ['4', '45', '84'] -> 45 - (84 / 4) base 9
[689] ['4', '46', '51'] -> (46 + 51) / 4 base 9
[690] ['4', '46', '88'] -> 46 - (88 / 4) base 9
[691] ['2', '5', '6'] -> (5 + 6) * 2 base 9
[692] ['4', '47', '50'] -> (47 + 50) / 4 base 9
[693] ['4', '48', '48'] -> (48 + 48) / 4 base 9
[694] ['5', '5', '23'] -> (5 / 5) + 23 base 9
[695] ['5', '5', '25'] -> 25 - (5 / 5) base 9
[696] ['5', '5', '52'] -> 52 - (5 * 5) base 9
[697] ['5', '6', '8'] -> (5 * 6) - 8 base 9
[698] ['5', '6', '57'] -> 57 - (5 * 6) base 9
[699] ['5', '6', '88'] -> (88 / 5) + 6 base 9
[700] ['5', '7', '12'] -> (7 - 5) * 12 base 9
[701] ['5', '7', '14'] -> (5 * 7) - 14 base 9
[702] ['2', '5', '13'] -> (2 * 5) + 13 base 9
[703] ['5', '7', '48'] -> 48 / (7 - 5) base 9
[704] ['5', '7', '63'] -> 63 - (5 * 7) base 9
[705] ['5', '7', '83'] -> (83 / 5) + 7 base 9
[706] ['5', '8', '20'] -> (5 * 8) - 20 base 9
[707] ['5', '8', '68'] -> 68 - (5 * 8) base 9
[708] ['5', '8', '73'] -> 73 / (8 - 5) base 9
[709] ['5', '8', '77'] -> (77 / 5) + 8 base 9
[710] ['5', '10', '25'] -> (10 * 5) - 25 base 9
[711] ['5', '10', '72'] -> (72 / 5) + 10 base 9
[712] ['5', '10', '74'] -> 74 - (10 * 5) base 9
[713] ['2', '5', '17'] -> (17 - 5) * 2 base 9
[714] ['5', '11', '22'] -> (11 / 5) + 22 base 9
[715] ['5', '11', '26'] -> 26 - (11 / 5) base 9
[716] ['5', '11', '31'] -> (11 * 5) - 31 base 9
[717] ['5', '11', '66'] -> (66 / 5) + 11 base 9
[718] ['5', '11', '80'] -> 80 - (11 * 5) base 9
[719] ['5', '12', '36'] -> (12 * 5) - 36 base 9
[720] ['5', '12', '61'] -> (61 / 5) + 12 base 9
[721] ['5', '12', '85'] -> 85 - (12 * 5) base 9
[722] ['5', '13', '42'] -> (13 * 5) - 42 base 9
[723] ['5', '13', '55'] -> (55 / 5) + 13 base 9
[724] ['2', '5', '35'] -> 35 - (2 * 5) base 9
[725] ['5', '14', '47'] -> (14 * 5) - 47 base 9
[726] ['5', '14', '50'] -> (50 / 5) + 14 base 9
[727] ['5', '15', '44'] -> (44 / 5) + 15 base 9
[728] ['5', '15', '53'] -> (15 * 5) - 53 base 9
[729] ['5', '16', '21'] -> (16 / 5) + 21 base 9
[730] ['5', '16', '27'] -> 27 - (16 / 5) base 9
[731] ['5', '16', '38'] -> (38 / 5) + 16 base 9
[732] ['5', '16', '58'] -> (16 * 5) - 58 base 9
[733] ['5', '17', '33'] -> (33 / 5) + 17 base 9
[734] ['5', '17', '64'] -> (17 * 5) - 64 base 9
[735] ['2', '5', '37'] -> (37 / 2) + 5 base 9
[736] ['5', '18', '27'] -> (27 / 5) + 18 base 9
[737] ['5', '18', '70'] -> (18 * 5) - 70 base 9
[738] ['5', '20', '22'] -> (22 / 5) + 20 base 9
[739] ['5', '20', '75'] -> (20 * 5) - 75 base 9
[740] ['5', '21', '81'] -> (21 * 5) - 81 base 9
[741] ['5', '22', '28'] -> 28 - (22 / 5) base 9
[742] ['5', '22', '86'] -> (22 * 5) - 86 base 9
[743] ['5', '27', '30'] -> 30 - (27 / 5) base 9
[744] ['5', '31', '33'] -> 31 - (33 / 5) base 9
[745] ['5', '32', '38'] -> 32 - (38 / 5) base 9
[746] ['2', '5', '43'] -> (43 + 5) / 2 base 9
[747] ['5', '33', '44'] -> 33 - (44 / 5) base 9
[748] ['5', '33', '88'] -> (33 + 88) / 5 base 9
[749] ['5', '34', '50'] -> 34 - (50 / 5) base 9
[750] ['5', '34', '87'] -> (34 + 87) / 5 base 9
[751] ['5', '35', '55'] -> 35 - (55 / 5) base 9
[752] ['5', '35', '86'] -> (35 + 86) / 5 base 9
[753] ['5', '36', '61'] -> 36 - (61 / 5) base 9
[754] ['5', '36', '85'] -> (36 + 85) / 5 base 9
[755] ['5', '37', '66'] -> 37 - (66 / 5) base 9
[756] ['5', '37', '84'] -> (37 + 84) / 5 base 9
[757] ['2', '5', '54'] -> (54 - 5) / 2 base 9
[758] ['5', '38', '72'] -> 38 - (72 / 5) base 9
[759] ['5', '38', '83'] -> (38 + 83) / 5 base 9
[760] ['5', '40', '77'] -> 40 - (77 / 5) base 9
[761] ['5', '40', '82'] -> (40 + 82) / 5 base 9
[762] ['5', '41', '81'] -> (41 + 81) / 5 base 9
[763] ['5', '41', '83'] -> 41 - (83 / 5) base 9
[764] ['5', '42', '80'] -> (42 + 80) / 5 base 9
[765] ['5', '42', '88'] -> 42 - (88 / 5) base 9
[766] ['5', '43', '78'] -> (43 + 78) / 5 base 9
[767] ['5', '44', '77'] -> (44 + 77) / 5 base 9
[768] ['2', '5', '60'] -> (60 / 2) - 5 base 9
[769] ['5', '45', '76'] -> (45 + 76) / 5 base 9
[770] ['5', '46', '75'] -> (46 + 75) / 5 base 9
[771] ['5', '47', '74'] -> (47 + 74) / 5 base 9
[772] ['5', '48', '73'] -> (48 + 73) / 5 base 9
[773] ['5', '50', '72'] -> (50 + 72) / 5 base 9
[774] ['5', '51', '71'] -> (51 + 71) / 5 base 9
[775] ['5', '52', '70'] -> (52 + 70) / 5 base 9
[776] ['5', '53', '68'] -> (53 + 68) / 5 base 9
[777] ['5', '54', '67'] -> (54 + 67) / 5 base 9
[778] ['5', '55', '66'] -> (55 + 66) / 5 base 9
[779] ['1', '2', '47'] -> (1 + 47) / 2 base 9
[780] ['2', '5', '73'] -> 73 / (5 - 2) base 9
[781] ['5', '56', '65'] -> (56 + 65) / 5 base 9
[782] ['5', '57', '64'] -> (57 + 64) / 5 base 9
[783] ['5', '58', '63'] -> (58 + 63) / 5 base 9
[784] ['5', '60', '62'] -> (60 + 62) / 5 base 9
[785] ['5', '61', '61'] -> (61 + 61) / 5 base 9
[786] ['6', '6', '15'] -> (6 * 6) - 15 base 9
[787] ['6', '6', '23'] -> (6 / 6) + 23 base 9
[788] ['6', '6', '25'] -> 25 - (6 / 6) base 9
[789] ['6', '6', '64'] -> 64 - (6 * 6) base 9
[790] ['6', '7', '22'] -> (6 * 7) - 22 base 9
[791] ['2', '6', '8'] -> (2 * 8) + 6 base 9
[792] ['6', '7', '71'] -> 71 - (6 * 7) base 9
[793] ['6', '8', '12'] -> (8 - 6) * 12 base 9
[794] ['6', '8', '28'] -> (6 * 8) - 28 base 9
[795] ['6', '8', '48'] -> 48 / (8 - 6) base 9
[796] ['6', '8', '77'] -> 77 - (6 * 8) base 9
[797] ['6', '10', '35'] -> (10 * 6) - 35 base 9
[798] ['6', '10', '73'] -> 73 / (10 - 6) base 9
[799] ['6', '10', '84'] -> 84 - (10 * 6) base 9
[800] ['6', '10', '86'] -> (86 / 6) + 10 base 9
[801] ['6', '11', '80'] -> (80 / 6) + 11 base 9
[802] ['2', '6', '11'] -> (2 * 6) + 11 base 9
[803] ['6', '12', '48'] -> (12 * 6) - 48 base 9
[804] ['6', '12', '73'] -> (73 / 6) + 12 base 9
[805] ['6', '13', '22'] -> (13 / 6) + 22 base 9
[806] ['6', '13', '26'] -> 26 - (13 / 6) base 9
[807] ['6', '13', '55'] -> (13 * 6) - 55 base 9
[808] ['6', '13', '66'] -> (66 / 6) + 13 base 9
[809] ['6', '14', '60'] -> (60 / 6) + 14 base 9
[810] ['6', '14', '62'] -> (14 * 6) - 62 base 9
[811] ['6', '15', '53'] -> (53 / 6) + 15 base 9
[812] ['6', '15', '68'] -> (15 * 6) - 68 base 9
[813] ['2', '6', '18'] -> (18 - 6) * 2 base 9
[814] ['6', '16', '46'] -> (46 / 6) + 16 base 9
[815] ['6', '16', '75'] -> (16 * 6) - 75 base 9
[816] ['6', '17', '40'] -> (40 / 6) + 17 base 9
[817] ['6', '17', '82'] -> (17 * 6) - 82 base 9
[818] ['6', '18', '33'] -> (33 / 6) + 18 base 9
[819] ['6', '18', '88'] -> (18 * 6) - 88 base 9
[820] ['6', '20', '21'] -> (20 / 6) + 21 base 9
[821] ['6', '20', '26'] -> (26 / 6) + 20 base 9
[822] ['6', '20', '27'] -> 27 - (20 / 6) base 9
[823] ['6', '26', '28'] -> 28 - (26 / 6) base 9
[824] ['2', '6', '21'] -> (6 / 2) + 21 base 9
[825] ['6', '30', '33'] -> 30 - (33 / 6) base 9
[826] ['6', '31', '40'] -> 31 - (40 / 6) base 9
[827] ['6', '32', '46'] -> 32 - (46 / 6) base 9
[828] ['6', '33', '53'] -> 33 - (53 / 6) base 9
[829] ['6', '34', '60'] -> 34 - (60 / 6) base 9
[830] ['6', '36', '73'] -> 36 - (73 / 6) base 9
[831] ['6', '37', '80'] -> 37 - (80 / 6) base 9
[832] ['6', '38', '86'] -> 38 - (86 / 6) base 9
[833] ['6', '58', '87'] -> (58 + 87) / 6 base 9
[834] ['6', '60', '86'] -> (60 + 86) / 6 base 9
[835] ['2', '6', '27'] -> 27 - (6 / 2) base 9
[836] ['6', '61', '85'] -> (61 + 85) / 6 base 9
[837] ['6', '62', '84'] -> (62 + 84) / 6 base 9
[838] ['6', '63', '83'] -> (63 + 83) / 6 base 9
[839] ['6', '65', '81'] -> (65 + 81) / 6 base 9
[840] ['6', '66', '80'] -> (66 + 80) / 6 base 9
[841] ['6', '67', '78'] -> (67 + 78) / 6 base 9
[842] ['6', '68', '77'] -> (68 + 77) / 6 base 9
[843] ['6', '70', '76'] -> (70 + 76) / 6 base 9
[844] ['6', '71', '75'] -> (71 + 75) / 6 base 9
[845] ['6', '72', '74'] -> (72 + 74) / 6 base 9
[846] ['2', '6', '35'] -> (35 / 2) + 6 base 9
[847] ['6', '73', '73'] -> (73 + 73) / 6 base 9
[848] ['7', '7', '23'] -> (7 / 7) + 23 base 9
[849] ['7', '7', '25'] -> 25 - (7 / 7) base 9
[850] ['7', '7', '30'] -> (7 * 7) - 30 base 9
[851] ['7', '7', '78'] -> 78 - (7 * 7) base 9
[852] ['7', '8', '37'] -> (7 * 8) - 37 base 9
[853] ['7', '8', '86'] -> 86 - (7 * 8) base 9
[854] ['7', '10', '12'] -> (10 - 7) * 12 base 9
[855] ['7', '10', '45'] -> (10 * 7) - 45 base 9
[856] ['7', '10', '48'] -> 48 / (10 - 7) base 9
[857] ['2', '6', '37'] -> 37 - (2 * 6) base 9
[858] ['7', '11', '53'] -> (11 * 7) - 53 base 9
[859] ['7', '11', '73'] -> 73 / (11 - 7) base 9
[860] ['7', '12', '61'] -> (12 * 7) - 61 base 9
[861] ['7', '12', '85'] -> (85 / 7) + 12 base 9
[862] ['7', '13', '68'] -> (13 * 7) - 68 base 9
[863] ['7', '13', '77'] -> (77 / 7) + 13 base 9
[864] ['7', '14', '70'] -> (70 / 7) + 14 base 9
[865] ['7', '14', '76'] -> (14 * 7) - 76 base 9
[866] ['7', '15', '22'] -> (15 / 7) + 22 base 9
[867] ['7', '15', '26'] -> 26 - (15 / 7) base 9
[868] ['2', '6', '42'] -> (42 + 6) / 2 base 9
[869] ['7', '15', '62'] -> (62 / 7) + 15 base 9
[870] ['7', '15', '84'] -> (15 * 7) - 84 base 9
[871] ['7', '16', '54'] -> (54 / 7) + 16 base 9
[872] ['7', '17', '46'] -> (46 / 7) + 17 base 9
[873] ['7', '18', '38'] -> (38 / 7) + 18 base 9
[874] ['7', '20', '31'] -> (31 / 7) + 20 base 9
[875] ['7', '21', '23'] -> (23 / 7) + 21 base 9
[876] ['7', '23', '27'] -> 27 - (23 / 7) base 9
[877] ['7', '28', '31'] -> 28 - (31 / 7) base 9
[878] ['7', '30', '38'] -> 30 - (38 / 7) base 9
[879] ['2', '6', '55'] -> (55 - 6) / 2 base 9
[880] ['7', '31', '46'] -> 31 - (46 / 7) base 9
[881] ['7', '32', '54'] -> 32 - (54 / 7) base 9
[882] ['7', '33', '62'] -> 33 - (62 / 7) base 9
[883] ['7', '34', '70'] -> 34 - (70 / 7) base 9
[884] ['7', '35', '77'] -> 35 - (77 / 7) base 9
[885] ['7', '36', '85'] -> 36 - (85 / 7) base 9
[886] ['7', '82', '88'] -> (82 + 88) / 7 base 9
[887] ['7', '83', '87'] -> (83 + 87) / 7 base 9
[888] ['7', '84', '86'] -> (84 + 86) / 7 base 9
[889] ['7', '85', '85'] -> (85 + 85) / 7 base 9
[890] ['1', '2', '50'] -> (50 - 1) / 2 base 9
[891] ['2', '6', '62'] -> (62 / 2) - 6 base 9
[892] ['8', '8', '23'] -> (8 / 8) + 23 base 9
[893] ['8', '8', '25'] -> 25 - (8 / 8) base 9
[894] ['8', '8', '46'] -> (8 * 8) - 46 base 9
[895] ['8', '10', '55'] -> (10 * 8) - 55 base 9
[896] ['8', '11', '12'] -> (11 - 8) * 12 base 9
[897] ['8', '11', '48'] -> 48 / (11 - 8) base 9
[898] ['8', '11', '64'] -> (11 * 8) - 64 base 9
[899] ['8', '13', '82'] -> (13 * 8) - 82 base 9
[900] ['8', '13', '88'] -> (88 / 8) + 13 base 9
