[1] ['1', '1', '1', '11'] -> (1 + 1) * (1 + 11) base 12
[7035] ['4', '1A', '1A', '33'] -> 33 - ((1A + 1A) / 4) base 12
[7036] ['4', '1A', '20', '2B'] -> ((2B - 1A) * 4) - 20 base 12
[7037] ['4', '1A', '21', '28'] -> ((1A * 28) - 4) / 21 base 12
[7038] ['4', '1A', '24', '30'] -> ((30 - 1A) * 4) - 24 base 12
[7039] ['4', '1A', '26', '32'] -> ((1A * 32) + 4) / 26 base 12
[7040] ['4', '1A', '26', '35'] -> 35 - ((1A + 26) / 4) base 12
[7041] ['4', '1A', '28', '31'] -> ((31 - 1A) * 4) - 28 base 12
[7042] ['4', '1A', '2A', '36'] -> 36 - ((1A + 2A) / 4) base 12
[7043] ['1', '5', 'B', '32'] -> ((1 + 5) * B) - 32 base 12
[7044] ['4', '1A', '32', '37'] -> 37 - ((1A + 32) / 4) base 12
[7045] ['4', '1A', '33', '34'] -> ((33 - 1A) * 4) - 34 base 12
[7046] ['4', '1A', '34', '38'] -> ((34 - 1A) * 4) - 38 base 12
[7047] ['4', '1A', '35', '40'] -> ((35 - 1A) * 4) - 40 base 12
[7048] ['4', '1A', '39', '3A'] -> 39 - ((1A + 3A) / 4) base 12
[7049] ['4', '1B', '20', '23'] -> ((20 * 23) - 4) / 1B base 12
[7050] ['4', '1B', '20', '30'] -> ((30 - 1B) * 4) - 20 base 12
[7051] ['4', '1B', '21', '34'] -> 34 - ((1B + 21) / 4) base 12
[7052] ['4', '1B', '25', '35'] -> 35 - ((1B + 25) / 4) base 12
[7053] ['4', '1B', '26', '36'] -> 26 - ((36 + 4) / 1B) base 12
[7054] ['1', '5', '10', '22'] -> (10 / (1 + 5)) + 22 base 12
[7055] ['4', '1B', '28', '32'] -> ((32 - 1B) * 4) - 28 base 12
[7056] ['4', '1B', '29', '34'] -> ((1B * 34) + 4) / 29 base 12
[7057] ['4', '1B', '30', '33'] -> ((33 - 1B) * 4) - 30 base 12
[7058] ['4', '1B', '30', '38'] -> ((1B * 38) - 4) / 30 base 12
[7059] ['4', '1B', '31', '37'] -> 37 - ((1B + 31) / 4) base 12
[7060] ['4', '1B', '36', '40'] -> ((36 - 1B) * 4) - 40 base 12
[7061] ['4', '1B', '3A', '41'] -> 3A - ((1B + 41) / 4) base 12
[7062] ['4', '20', '20', '31'] -> ((31 - 20) * 4) - 20 base 12
[7063] ['4', '20', '21', '25'] -> ((20 * 25) + 4) / 21 base 12
[7064] ['4', '20', '21', '32'] -> ((32 - 21) * 4) - 20 base 12
[7065] ['1', '5', '10', '23'] -> ((10 - 1) * 5) - 23 base 12
[7066] ['4', '20', '22', '33'] -> ((33 - 22) * 4) - 20 base 12
[7067] ['4', '20', '22', '38'] -> ((38 + 4) / 20) + 22 base 12
[7068] ['4', '20', '24', '32'] -> ((32 - 20) * 4) - 24 base 12
[7069] ['4', '20', '25', '2A'] -> ((20 * 2A) - 4) / 25 base 12
[7070] ['4', '20', '25', '36'] -> ((36 - 25) * 4) - 20 base 12
[7071] ['4', '20', '26', '37'] -> ((37 - 26) * 4) - 20 base 12
[7072] ['4', '20', '26', '38'] -> 26 - ((38 + 4) / 20) base 12
[7073] ['4', '20', '27', '38'] -> ((38 - 27) * 4) - 20 base 12
[7074] ['4', '20', '28', '33'] -> ((33 - 20) * 4) - 28 base 12
[7075] ['4', '20', '28', '39'] -> ((39 - 28) * 4) - 20 base 12
[7076] ['1', '1', '9', '3A'] -> 3A - ((1 + 1) * 9) base 12
[7077] ['1', '5', '10', '26'] -> 26 - (10 / (1 + 5)) base 12
[7078] ['4', '20', '29', '3A'] -> ((3A - 29) * 4) - 20 base 12
[7079] ['4', '20', '2A', '3B'] -> ((3B - 2A) * 4) - 20 base 12
[7080] ['4', '20', '2B', '35'] -> ((20 * 35) - 4) / 2B base 12
[7081] ['4', '20', '2B', '40'] -> ((40 - 2B) * 4) - 20 base 12
[7082] ['4', '20', '30', '34'] -> ((34 - 20) * 4) - 30 base 12
[7083] ['4', '20', '30', '41'] -> ((41 - 30) * 4) - 20 base 12
[7084] ['4', '20', '31', '37'] -> ((20 * 37) + 4) / 31 base 12
[7085] ['4', '20', '34', '38'] -> 38 - ((20 + 34) / 4) base 12
[7086] ['4', '20', '35', '40'] -> ((20 * 40) - 4) / 35 base 12
[7087] ['4', '20', '36', '38'] -> ((36 - 20) * 4) - 38 base 12
[7088] ['1', '5', '10', '31'] -> ((1 + 10) * 5) - 31 base 12
[7089] ['4', '20', '37', '40'] -> ((37 - 20) * 4) - 40 base 12
[7090] ['4', '20', '3A', '40'] -> 3A - ((20 + 40) / 4) base 12
[7091] ['4', '21', '23', '35'] -> 35 - ((21 + 23) / 4) base 12
[7092] ['4', '21', '24', '33'] -> ((33 - 21) * 4) - 24 base 12
[7093] ['4', '21', '26', '3A'] -> 26 - ((3A + 4) / 21) base 12
[7094] ['4', '21', '28', '30'] -> ((21 * 30) - 4) / 28 base 12
[7095] ['4', '21', '2B', '37'] -> 37 - ((21 + 2B) / 4) base 12
[7096] ['4', '21', '30', '35'] -> ((35 - 21) * 4) - 30 base 12
[7097] ['4', '21', '33', '38'] -> 38 - ((21 + 33) / 4) base 12
[7098] ['4', '21', '34', '36'] -> ((36 - 21) * 4) - 34 base 12
[7099] ['1', '5', '10', '40'] -> (1 - (5 / 10)) * 40 base 12
[7100] ['4', '21', '37', '39'] -> 39 - ((21 + 37) / 4) base 12
[7101] ['4', '21', '37', '40'] -> ((21 * 40) + 4) / 37 base 12
[7102] ['4', '21', '38', '40'] -> ((38 - 21) * 4) - 40 base 12
[7103] ['4', '22', '22', '35'] -> 35 - ((22 + 22) / 4) base 12
[7104] ['4', '22', '22', '40'] -> ((4 + 40) / 22) + 22 base 12
[7105] ['4', '22', '24', '34'] -> ((34 - 22) * 4) - 24 base 12
[7106] ['4', '22', '26', '36'] -> 36 - ((22 + 26) / 4) base 12
[7107] ['4', '22', '26', '40'] -> 26 - ((4 + 40) / 22) base 12
[7108] ['4', '22', '28', '35'] -> ((35 - 22) * 4) - 28 base 12
[7109] ['4', '22', '2A', '37'] -> 37 - ((22 + 2A) / 4) base 12
[7110] ['1', '5', '11', '20'] -> ((5 - 1) * 11) - 20 base 12
[7111] ['4', '22', '31', '34'] -> ((22 * 34) - 4) / 31 base 12
[7112] ['4', '22', '34', '37'] -> ((37 - 22) * 4) - 34 base 12
[7113] ['4', '22', '35', '38'] -> ((22 * 38) + 4) / 35 base 12
[7114] ['4', '22', '38', '38'] -> ((38 - 22) * 4) - 38 base 12
[7115] ['4', '22', '39', '40'] -> ((39 - 22) * 4) - 40 base 12
[7116] ['4', '22', '3A', '3A'] -> 3A - ((22 + 3A) / 4) base 12
[7117] ['4', '23', '24', '35'] -> ((35 - 23) * 4) - 24 base 12
[7118] ['4', '23', '25', '36'] -> 36 - ((23 + 25) / 4) base 12
[7119] ['4', '23', '27', '28'] -> ((23 * 28) + 4) / 27 base 12
[7120] ['4', '23', '28', '36'] -> ((36 - 23) * 4) - 28 base 12
[7121] ['1', '5', '11', '28'] -> ((11 - 1) * 5) - 28 base 12
[7122] ['4', '23', '29', '37'] -> 37 - ((23 + 29) / 4) base 12
[7123] ['4', '23', '30', '37'] -> ((37 - 23) * 4) - 30 base 12
[7124] ['4', '23', '31', '38'] -> 38 - ((23 + 31) / 4) base 12
[7125] ['4', '23', '38', '39'] -> ((39 - 23) * 4) - 38 base 12
[7126] ['4', '23', '39', '3A'] -> 3A - ((23 + 39) / 4) base 12
[7127] ['4', '23', '3A', '40'] -> ((3A - 23) * 4) - 40 base 12
[7128] ['4', '23', '3B', '41'] -> 3B - ((23 + 41) / 4) base 12
[7129] ['4', '24', '25', '37'] -> ((37 - 25) * 4) - 24 base 12
[7130] ['4', '24', '26', '38'] -> ((38 - 26) * 4) - 24 base 12
[7131] ['4', '24', '27', '39'] -> ((39 - 27) * 4) - 24 base 12
[7132] ['1', '5', '11', '36'] -> ((1 + 11) * 5) - 36 base 12
[7133] ['4', '24', '28', '3A'] -> ((3A - 28) * 4) - 24 base 12
[7134] ['4', '24', '29', '3B'] -> ((3B - 29) * 4) - 24 base 12
[7135] ['4', '24', '2A', '40'] -> ((40 - 2A) * 4) - 24 base 12
[7136] ['4', '25', '27', '37'] -> 37 - ((25 + 27) / 4) base 12
[7137] ['4', '25', '28', '29'] -> ((25 * 28) - 4) / 29 base 12
[7138] ['4', '25', '28', '38'] -> ((38 - 25) * 4) - 28 base 12
[7139] ['4', '25', '2B', '38'] -> 38 - ((25 + 2B) / 4) base 12
[7140] ['4', '25', '30', '39'] -> ((39 - 25) * 4) - 30 base 12
[7141] ['4', '25', '33', '39'] -> 39 - ((25 + 33) / 4) base 12
[7142] ['4', '25', '34', '3A'] -> ((3A - 25) * 4) - 34 base 12
[7143] ['1', '5', '12', '13'] -> ((13 / 5) - 1) * 12 base 12
[7144] ['4', '25', '3B', '3B'] -> 3B - ((25 + 3B) / 4) base 12
[7145] ['4', '25', '40', '40'] -> ((40 - 25) * 4) - 40 base 12
[7146] ['4', '26', '26', '37'] -> 37 - ((26 + 26) / 4) base 12
[7147] ['4', '26', '28', '39'] -> ((39 - 26) * 4) - 28 base 12
[7148] ['4', '26', '34', '37'] -> ((26 * 34) + 4) / 37 base 12
[7149] ['4', '26', '34', '3B'] -> ((3B - 26) * 4) - 34 base 12
[7150] ['4', '26', '36', '3A'] -> 3A - ((26 + 36) / 4) base 12
[7151] ['4', '26', '3A', '3B'] -> 3B - ((26 + 3A) / 4) base 12
[7152] ['4', '26', '40', '41'] -> ((41 - 26) * 4) - 40 base 12
[7153] ['4', '27', '28', '3A'] -> ((3A - 27) * 4) - 28 base 12
[7154] ['1', '5', '12', '21'] -> ((1 + 12) / 5) + 21 base 12
[7155] ['4', '27', '30', '34'] -> ((27 * 30) + 4) / 34 base 12
[7156] ['4', '27', '30', '3B'] -> ((3B - 27) * 4) - 30 base 12
[7157] ['4', '27', '31', '39'] -> 39 - ((27 + 31) / 4) base 12
[7158] ['4', '27', '34', '40'] -> ((40 - 27) * 4) - 34 base 12
[7159] ['4', '27', '35', '3A'] -> 3A - ((27 + 35) / 4) base 12
[7160] ['4', '27', '38', '41'] -> ((41 - 27) * 4) - 38 base 12
[7161] ['4', '27', '39', '3B'] -> 3B - ((27 + 39) / 4) base 12
[7162] ['4', '28', '28', '38'] -> 38 - ((28 + 28) / 4) base 12
[7163] ['4', '28', '28', '3B'] -> ((3B - 28) * 4) - 28 base 12
[7164] ['4', '28', '29', '40'] -> ((40 - 29) * 4) - 28 base 12
[7165] ['1', '5', '12', '24'] -> ((5 - 1) * 12) - 24 base 12
[7166] ['4', '28', '2A', '33'] -> ((28 * 2A) + 4) / 33 base 12
[7167] ['4', '28', '2A', '41'] -> ((41 - 2A) * 4) - 28 base 12
[7168] ['4', '28', '30', '35'] -> ((28 * 30) - 4) / 35 base 12
[7169] ['4', '28', '30', '39'] -> 39 - ((28 + 30) / 4) base 12
[7170] ['4', '28', '34', '3A'] -> 3A - ((28 + 34) / 4) base 12
[7171] ['4', '28', '34', '41'] -> ((41 - 28) * 4) - 34 base 12
[7172] ['4', '28', '35', '3B'] -> ((28 * 35) + 4) / 3B base 12
[7173] ['4', '28', '37', '41'] -> ((28 * 37) - 4) / 41 base 12
[7174] ['4', '28', '38', '3B'] -> 3B - ((28 + 38) / 4) base 12
[7175] ['4', '29', '2B', '39'] -> 39 - ((29 + 2B) / 4) base 12
[7176] ['1', '5', '12', '27'] -> 27 - ((1 + 12) / 5) base 12
[7177] ['4', '29', '30', '41'] -> ((41 - 29) * 4) - 30 base 12
[7178] ['4', '29', '33', '3A'] -> 3A - ((29 + 33) / 4) base 12
[7179] ['4', '29', '34', '3B'] -> ((29 * 34) - 4) / 3B base 12
[7180] ['4', '29', '37', '3B'] -> 3B - ((29 + 37) / 4) base 12
[7181] ['4', '2A', '2A', '39'] -> 39 - ((2A + 2A) / 4) base 12
[7182] ['4', '2B', '31', '3A'] -> 3A - ((2B + 31) / 4) base 12
[7183] ['4', '2B', '35', '3B'] -> 3B - ((2B + 35) / 4) base 12
[7184] ['4', '2B', '41', '41'] -> 41 - ((2B + 41) / 4) base 12
[7185] ['4', '30', '30', '3A'] -> 3A - ((30 + 30) / 4) base 12
[7186] ['4', '30', '32', '41'] -> ((30 * 32) + 4) / 41 base 12
[7187] ['1', '1', '9', '3B'] -> (3B + 9) / (1 + 1) base 12
[7188] ['1', '5', '13', '19'] -> ((5 / 13) + 1) * 19 base 12
[7189] ['4', '30', '34', '3B'] -> 3B - ((30 + 34) / 4) base 12
[7190] ['4', '30', '40', '41'] -> 41 - ((30 + 40) / 4) base 12
[7191] ['4', '31', '33', '3B'] -> 3B - ((31 + 33) / 4) base 12
[7192] ['4', '31', '3B', '41'] -> 41 - ((31 + 3B) / 4) base 12
[7193] ['4', '32', '32', '3B'] -> 3B - ((32 + 32) / 4) base 12
[7194] ['4', '32', '3A', '41'] -> 41 - ((32 + 3A) / 4) base 12
[7195] ['4', '33', '39', '41'] -> 41 - ((33 + 39) / 4) base 12
[7196] ['4', '34', '38', '41'] -> 41 - ((34 + 38) / 4) base 12
[7197] ['4', '35', '37', '41'] -> 41 - ((35 + 37) / 4) base 12
[7198] ['4', '36', '36', '41'] -> 41 - ((36 + 36) / 4) base 12
[7199] ['1', '5', '14', '30'] -> ((5 - 1) * 14) - 30 base 12
[7200] ['5', '5', '5', '7'] -> (5 - (5 / 5)) * 7 base 12
[7201] ['5', '5', '5', '13'] -> (13 / 5) + (5 * 5) base 12
[7202] ['5', '5', '5', '22'] -> ((5 + 5) / 5) + 22 base 12
[7203] ['5', '5', '5', '23'] -> ((23 * 5) + 5) / 5 base 12
[7204] ['5', '5', '5', '25'] -> ((25 * 5) - 5) / 5 base 12
[7205] ['5', '5', '5', '26'] -> 26 - ((5 + 5) / 5) base 12
[7206] ['5', '5', '6', '13'] -> (5 - (5 / 13)) * 6 base 12
[7207] ['5', '5', '6', '16'] -> (16 / 6) + (5 * 5) base 12
[7208] ['5', '5', '6', '23'] -> ((5 + 6) * 5) - 23 base 12
[7209] ['5', '5', '7', '7'] -> (7 - (7 / 5)) * 5 base 12
[7210] ['1', '5', '14', '3B'] -> ((14 - 1) * 5) - 3B base 12
[7211] ['5', '5', '7', '9'] -> (5 + 9) * (7 - 5) base 12
[7212] ['5', '5', '7', '25'] -> (25 - (5 * 5)) * 7 base 12
[7213] ['5', '5', '7', '28'] -> ((5 + 7) * 5) - 28 base 12
[7214] ['5', '5', '7', '36'] -> ((5 + 5) * 7) - 36 base 12
[7215] ['5', '5', '8', '10'] -> (8 - (10 / 5)) * 5 base 12
[7216] ['5', '5', '8', '20'] -> (20 / 8) + (5 * 5) base 12
[7217] ['5', '5', '9', '15'] -> (9 - (15 / 5)) * 5 base 12
[7218] ['5', '5', '9', '36'] -> ((5 + 9) * 5) - 36 base 12
[7219] ['5', '5', 'A', 'B'] -> (5 - (B / 5)) * A base 12
[7220] ['5', '5', 'A', '1A'] -> (A - (1A / 5)) * 5 base 12
[7221] ['1', '5', '16', '27'] -> 27 - (16 / (1 + 5)) base 12
[7222] ['5', '5', 'A', '22'] -> ((22 * 5) + A) / 5 base 12
[7223] ['5', '5', 'A', '3B'] -> ((5 + A) * 5) - 3B base 12
[7224] ['5', '5', 'B', '29'] -> (29 / B) + (5 * 5) base 12
[7225] ['5', '5', '10', '11'] -> ((11 - 5) * 5) - 10 base 12
[7226] ['5', '5', '10', '28'] -> (10 - (28 / 5)) * 5 base 12
[7227] ['5', '5', '10', '30'] -> (30 / 10) + (5 * 5) base 12
[7228] ['5', '5', '11', '31'] -> (11 - (31 / 5)) * 5 base 12
[7229] ['5', '5', '11', '33'] -> (33 / 11) + (5 * 5) base 12
[7230] ['5', '5', '12', '1B'] -> ((5 * 5) - 1B) * 12 base 12
[7231] ['5', '5', '12', '23'] -> (23 - (5 * 5)) * 12 base 12
[7232] ['1', '5', '16', '38'] -> ((5 - 1) * 16) - 38 base 12
[7233] ['5', '5', '12', '2B'] -> ((2B / 5) - 5) * 12 base 12
[7234] ['5', '5', '13', '1A'] -> ((13 - 5) * 5) - 1A base 12
[7235] ['5', '5', '13', '20'] -> ((13 + 5) / 5) + 20 base 12
[7236] ['5', '5', '13', '27'] -> ((27 * 5) - 13) / 5 base 12
[7237] ['5', '5', '13', '28'] -> 28 - ((13 + 5) / 5) base 12
[7238] ['5', '5', '13', '39'] -> (39 / 13) + (5 * 5) base 12
[7239] ['5', '5', '13', '3B'] -> (13 - (3B / 5)) * 5 base 12
[7240] ['5', '5', '14', '23'] -> ((14 - 5) * 5) - 23 base 12
[7241] ['5', '5', '14', '40'] -> (40 / 14) + (5 * 5) base 12
[7242] ['5', '5', '15', '28'] -> ((15 - 5) * 5) - 28 base 12
[7243] ['1', '5', '16', '41'] -> ((1 + 41) / 5) + 16 base 12
[7244] ['5', '5', '16', '26'] -> ((16 / 26) + 5) * 5 base 12
[7245] ['5', '5', '16', '31'] -> ((16 - 5) * 5) - 31 base 12
[7246] ['5', '5', '17', '34'] -> ((34 + 5) / 5) + 17 base 12
[7247] ['5', '5', '17', '36'] -> ((17 - 5) * 5) - 36 base 12
[7248] ['5', '5', '17', '39'] -> ((17 * 5) + 39) / 5 base 12
[7249] ['5', '5', '18', '20'] -> ((20 * 5) + 18) / 5 base 12
[7250] ['5', '5', '18', '22'] -> (18 / (5 + 5)) + 22 base 12
[7251] ['5', '5', '18', '26'] -> 26 - (18 / (5 + 5)) base 12
[7252] ['5', '5', '18', '34'] -> ((18 * 5) + 34) / 5 base 12
[7253] ['5', '5', '19', '26'] -> ((26 + 5) / 5) + 19 base 12
[7254] ['1', '5', '17', '20'] -> ((1 + 17) / 5) + 20 base 12
[7255] ['5', '5', '1A', '26'] -> ((1A * 5) + 26) / 5 base 12
[7256] ['5', '5', '1B', '21'] -> ((1B * 5) + 21) / 5 base 12
[7257] ['5', '5', '21', '26'] -> (26 / (5 + 5)) + 21 base 12
[7258] ['5', '5', '21', '29'] -> ((29 * 5) - 21) / 5 base 12
[7259] ['5', '5', '21', '2A'] -> 2A - ((21 + 5) / 5) base 12
[7260] ['5', '5', '25', '2B'] -> ((25 / 5) - 5) * 2B base 12
[7261] ['5', '5', '26', '27'] -> 27 - (26 / (5 + 5)) base 12
[7262] ['5', '5', '26', '2A'] -> ((2A * 5) - 26) / 5 base 12
[7263] ['5', '5', '28', '34'] -> 28 - (34 / (5 + 5)) base 12
[7264] ['5', '5', '2B', '2B'] -> ((2B * 5) - 2B) / 5 base 12
[7265] ['1', '5', '17', '28'] -> 28 - ((1 + 17) / 5) base 12
[7266] ['5', '5', '2B', '30'] -> 30 - ((2B + 5) / 5) base 12
[7267] ['5', '5', '30', '34'] -> ((30 * 5) - 34) / 5 base 12
[7268] ['5', '5', '31', '39'] -> ((31 * 5) - 39) / 5 base 12
[7269] ['5', '5', '32', '39'] -> 32 - ((39 + 5) / 5) base 12
[7270] ['5', '6', '6', '7'] -> (5 - (6 / 6)) * 7 base 12
[7271] ['5', '6', '6', '10'] -> (5 * 6) - (10 / 6) base 12
[7272] ['5', '6', '6', '13'] -> (6 - (6 / 13)) * 5 base 12
[7273] ['5', '6', '6', '16'] -> (5 - (6 / 16)) * 6 base 12
[7274] ['5', '6', '6', '32'] -> ((5 + 6) * 6) - 32 base 12
[7275] ['5', '6', '6', '34'] -> (6 * 6) - (34 / 5) base 12
[7276] ['1', '5', '17', '32'] -> (1 - (5 / 17)) * 32 base 12
[7277] ['5', '6', '7', '8'] -> (6 + 8) * (7 - 5) base 12
[7278] ['5', '6', '7', '15'] -> ((7 - 5) * 15) - 6 base 12
[7279] ['5', '6', '7', '26'] -> 26 - ((5 + 7) / 6) base 12
[7280] ['5', '6', '7', '31'] -> ((6 + 7) * 5) - 31 base 12
[7281] ['5', '6', '7', '32'] -> ((32 * 5) + 6) / 7 base 12
[7282] ['5', '6', '7', '41'] -> ((5 + 6) * 7) - 41 base 12
[7283] ['5', '6', '8', 'B'] -> ((B - 5) * 6) - 8 base 12
[7284] ['5', '6', '8', '1A'] -> ((1A * 6) + 8) / 5 base 12
[7285] ['5', '6', '8', '28'] -> ((28 * 5) + 8) / 6 base 12
[7286] ['5', '6', '8', '36'] -> ((6 + 8) * 5) - 36 base 12
[7287] ['1', '5', '17', '38'] -> ((1 + 38) / 5) + 17 base 12
[7288] ['5', '6', '9', '21'] -> ((6 + 9) / 5) + 21 base 12
[7289] ['5', '6', '9', '23'] -> (5 - (9 / 23)) * 6 base 12
[7290] ['5', '6', 'A', '11'] -> (11 * 6) - (5 * A) base 12
[7291] ['5', '6', 'A', '26'] -> (5 - (A / 26)) * 6 base 12
[7292] ['5', '6', 'B', '1A'] -> (5 * 6) - (1A / B) base 12
[7293] ['5', '6', '10', '18'] -> (18 * 5) - (10 * 6) base 12
[7294] ['5', '6', '10', '26'] -> (6 - (10 / 26)) * 5 base 12
[7295] ['5', '6', '10', '38'] -> ((38 / 6) - 5) * 10 base 12
[7296] ['5', '6', '11', '21'] -> ((11 + 5) / 6) + 21 base 12
[7297] ['5', '6', '11', '33'] -> (5 - (11 / 33)) * 6 base 12
[7298] ['1', '1', 'A', '1B'] -> (A / (1 + 1)) + 1B base 12
[7299] ['1', '5', '17', '40'] -> ((5 - 1) * 17) - 40 base 12
[7300] ['5', '6', '12', '16'] -> (5 - (16 / 6)) * 12 base 12
[7301] ['5', '6', '12', '18'] -> (6 - (18 / 5)) * 12 base 12
[7302] ['5', '6', '12', '19'] -> ((19 * 6) + 12) / 5 base 12
[7303] ['5', '6', '12', '20'] -> ((12 + 6) / 5) + 20 base 12
[7304] ['5', '6', '12', '22'] -> ((12 - 5) * 6) - 22 base 12
[7305] ['5', '6', '12', '23'] -> 12 / (5 - (23 / 6)) base 12
[7306] ['5', '6', '12', '29'] -> 12 / ((29 / 6) - 5) base 12
[7307] ['5', '6', '13', '39'] -> (5 - (13 / 39)) * 6 base 12
[7308] ['5', '6', '14', '1A'] -> ((14 - 6) * 5) - 1A base 12
[7309] ['5', '6', '14', '28'] -> (5 * 6) - (28 / 14) base 12
[7310] ['1', '5', '18', '19'] -> 19 / (1 - (5 / 18)) base 12
[7311] ['5', '6', '14', '32'] -> ((14 - 5) * 6) - 32 base 12
[7312] ['5', '6', '14', '34'] -> (6 - (14 / 34)) * 5 base 12
[7313] ['5', '6', '14', '40'] -> (5 - (14 / 40)) * 6 base 12
[7314] ['5', '6', '15', '23'] -> ((15 - 6) * 5) - 23 base 12
[7315] ['5', '6', '15', '31'] -> ((31 * 5) - 15) / 6 base 12
[7316] ['5', '6', '15', '32'] -> ((15 * 6) + 32) / 5 base 12
[7317] ['5', '6', '15', '41'] -> ((41 + 6) / 5) + 15 base 12
[7318] ['5', '6', '16', '38'] -> ((38 + 6) / 5) + 16 base 12
[7319] ['5', '6', '17', '1B'] -> ((17 + 6) / 5) + 1B base 12
[7320] ['5', '6', '17', '22'] -> ((17 * 6) + 22) / 5 base 12
[7321] ['1', '5', '18', '33'] -> ((1 + 33) / 5) + 18 base 12
[7322] ['5', '6', '17', '28'] -> 28 - ((17 + 5) / 6) base 12
[7323] ['5', '6', '17', '29'] -> 29 - ((17 + 6) / 5) base 12
[7324] ['5', '6', '17', '31'] -> ((17 - 6) * 5) - 31 base 12
[7325] ['5', '6', '17', '32'] -> (5 * 6) - (32 / 17) base 12
[7326] ['5', '6', '17', '41'] -> ((41 + 5) / 6) + 17 base 12
[7327] ['5', '6', '18', '18'] -> ((18 * 6) + 18) / 5 base 12
[7328] ['5', '6', '18', '1B'] -> (6 - (1B / 5)) * 18 base 12
[7329] ['5', '6', '18', '2A'] -> ((2A + 6) / 5) + 18 base 12
[7330] ['5', '6', '18', '37'] -> ((37 + 5) / 6) + 18 base 12
[7331] ['5', '6', '19', '1A'] -> (5 - (1A / 6)) * 19 base 12
[7332] ['1', '5', '18', '40'] -> (40 / (1 + 5)) + 18 base 12
[7333] ['5', '6', '19', '25'] -> ((25 + 6) / 5) + 19 base 12
[7334] ['5', '6', '1A', '1B'] -> (1B * 6) - (1A * 5) base 12
[7335] ['5', '6', '1A', '22'] -> (1A / (5 + 6)) + 22 base 12
[7336] ['5', '6', '1A', '23'] -> ((23 * 6) - 1A) / 5 base 12
[7337] ['5', '6', '1A', '26'] -> 26 - (1A / (5 + 6)) base 12
[7338] ['5', '6', '1A', '27'] -> ((27 + 5) / 6) + 1A base 12
[7339] ['5', '6', '1A', '28'] -> (28 * 5) - (1A * 6) base 12
[7340] ['5', '6', '1A', '32'] -> ((32 * 5) - 1A) / 6 base 12
[7341] ['5', '6', '1A', '38'] -> (5 * 6) - (38 / 1A) base 12
[7342] ['5', '6', '1B', '20'] -> (5 - (1B / 6)) * 20 base 12
[7343] ['1', '5', '19', '2A'] -> ((1 + 2A) / 5) + 19 base 12
[7344] ['5', '6', '1B', '25'] -> ((25 * 5) + 1B) / 6 base 12
[7345] ['5', '6', '1B', '3A'] -> (5 * 6) - (3A / 1B) base 12
[7346] ['5', '6', '20', '38'] -> (38 / (5 + 6)) + 20 base 12
[7347] ['5', '6', '21', '37'] -> ((21 * 5) + 37) / 6 base 12
[7348] ['5', '6', '22', '2B'] -> (6 - (22 / 5)) * 2B base 12
[7349] ['5', '6', '22', '32'] -> ((22 * 5) + 32) / 6 base 12
[7350] ['5', '6', '23', '29'] -> ((23 * 5) + 29) / 6 base 12
[7351] ['5', '6', '23', '32'] -> (32 * 5) - (23 * 6) base 12
[7352] ['5', '6', '23', '33'] -> ((33 * 5) - 23) / 6 base 12
[7353] ['5', '6', '25', '2A'] -> ((25 * 6) - 2A) / 5 base 12
[7354] ['1', '5', '19', '36'] -> (36 / (1 + 5)) + 19 base 12
[7355] ['5', '6', '27', '2A'] -> 2A - ((27 + 5) / 6) base 12
[7356] ['5', '6', '27', '3A'] -> ((27 * 6) - 3A) / 5 base 12
[7357] ['5', '6', '28', '34'] -> ((34 * 5) - 28) / 6 base 12
[7358] ['5', '6', '29', '2A'] -> (29 * 6) - (2A * 5) base 12
[7359] ['5', '6', '2A', '2B'] -> ((2A / 5) - 6) * 2B base 12
[7360] ['5', '6', '2A', '36'] -> ((2A / 6) - 5) * 36 base 12
[7361] ['5', '6', '30', '37'] -> 30 - ((37 + 5) / 6) base 12
[7362] ['5', '6', '31', '35'] -> ((35 * 5) - 31) / 6 base 12
[7363] ['5', '6', '31', '41'] -> 31 - ((41 + 5) / 6) base 12
[7364] ['5', '6', '32', '38'] -> 32 - ((38 + 6) / 5) base 12
[7365] ['1', '5', '1A', '30'] -> (30 / (1 + 5)) + 1A base 12
[7366] ['5', '6', '33', '36'] -> 36 / ((33 / 6) - 5) base 12
[7367] ['5', '6', '33', '41'] -> 33 - ((41 + 6) / 5) base 12
[7368] ['5', '6', '36', '36'] -> ((36 * 5) - 36) / 6 base 12
[7369] ['5', '6', '37', '3A'] -> (37 * 6) - (3A * 5) base 12
[7370] ['5', '6', '37', '3B'] -> ((37 * 5) - 3B) / 6 base 12
[7371] ['5', '7', '7', '27'] -> ((5 * 7) - 27) * 7 base 12
[7372] ['5', '7', '7', '33'] -> (33 - (5 * 7)) * 7 base 12
[7373] ['5', '7', '8', '18'] -> (8 - (18 / 5)) * 7 base 12
[7374] ['5', '7', '8', '21'] -> ((7 + 8) / 5) + 21 base 12
[7375] ['5', '7', '8', '27'] -> 27 - ((7 + 8) / 5) base 12
[7376] ['1', '5', '1B', '1B'] -> ((5 / 1B) + 1) * 1B base 12
[7377] ['5', '7', '8', '30'] -> ((5 * 8) - 30) * 7 base 12
[7378] ['5', '7', '8', '3B'] -> ((7 + 8) * 5) - 3B base 12
[7379] ['5', '7', '9', '22'] -> ((5 + 9) / 7) + 22 base 12
