[1] ['1', '1', '1', '11'] -> (1 + 1) * (1 + 11) base 5
[719] ['4', '4', '10', '42'] -> ((10 + 4) * 4) - 42 base 5
[720] ['4', '4', '10', '44'] -> (10 * 4) - (44 / 4) base 5
[721] ['4', '4', '13', '32'] -> 32 - ((13 + 4) / 4) base 5
[722] ['4', '4', '13', '33'] -> (13 - (33 / 4)) * 4 base 5
[723] ['4', '4', '14', '31'] -> ((31 + 4) / 4) + 14 base 5
[724] ['4', '4', '14', '40'] -> ((14 * 4) + 40) / 4 base 5
[725] ['4', '4', '20', '20'] -> ((20 - 4) * 4) - 20 base 5
[726] ['4', '4', '21', '22'] -> ((21 * 4) + 22) / 4 base 5
[727] ['4', '4', '22', '32'] -> ((32 * 4) - 22) / 4 base 5
[728] ['1', '1', '3', '42'] -> (42 / (1 + 1)) + 3 base 5
[729] ['1', '1', '33', '43'] -> 43 - (33 / (1 + 1)) base 5
[730] ['4', '4', '23', '42'] -> ((23 - 4) * 4) - 42 base 5
[731] ['4', '4', '31', '31'] -> 31 - (31 / (4 + 4)) base 5
[732] ['4', '4', '31', '34'] -> 34 - ((31 + 4) / 4) base 5
[733] ['4', '4', '32', '44'] -> 32 - (44 / (4 + 4)) base 5
[734] ['4', '4', '33', '42'] -> ((33 + 42) / 4) + 4 base 5
[735] ['4', '4', '34', '40'] -> ((34 * 4) - 40) / 4 base 5
[736] ['4', '4', '40', '44'] -> ((4 * 40) - 44) / 4 base 5
[737] ['4', '4', '41', '42'] -> 41 / ((42 / 4) - 4) base 5
[738] ['4', '10', '11', '43'] -> (10 + 43) / (11 - 4) base 5
[739] ['4', '10', '12', '43'] -> ((10 + 43) / 4) + 12 base 5
[740] ['1', '1', '34', '44'] -> ((1 + 1) * 34) - 44 base 5
[741] ['4', '10', '12', '44'] -> (4 + 44) / (12 - 10) base 5
[742] ['4', '10', '13', '34'] -> ((10 + 34) / 4) + 13 base 5
[743] ['4', '10', '14', '41'] -> ((4 + 41) / 10) + 14 base 5
[744] ['4', '10', '21', '21'] -> ((21 + 4) / 10) + 21 base 5
[745] ['4', '10', '21', '33'] -> 33 - ((10 + 21) / 4) base 5
[746] ['4', '10', '23', '43'] -> ((23 + 43) / 4) + 10 base 5
[747] ['4', '10', '30', '33'] -> (4 - (33 / 30)) * 10 base 5
[748] ['4', '10', '31', '40'] -> ((31 + 40) / 4) + 10 base 5
[749] ['4', '10', '33', '33'] -> ((33 + 33) / 4) + 10 base 5
[750] ['4', '10', '33', '34'] -> (10 * 33) - (34 * 4) base 5
[751] ['1', '1', '40', '44'] -> 44 - (40 / (1 + 1)) base 5
[752] ['4', '10', '33', '42'] -> ((4 * 42) - 33) / 10 base 5
[753] ['4', '10', '34', '40'] -> 40 - ((10 + 34) / 4) base 5
[754] ['4', '10', '42', '43'] -> ((4 * 43) - 42) / 10 base 5
[755] ['4', '11', '11', '40'] -> ((11 * 11) + 40) / 4 base 5
[756] ['4', '11', '13', '34'] -> ((34 * 4) + 13) / 11 base 5
[757] ['4', '11', '13', '43'] -> ((4 * 43) - 13) / 11 base 5
[758] ['4', '11', '14', '43'] -> ((14 + 43) / 4) + 11 base 5
[759] ['4', '11', '20', '20'] -> ((11 + 20) / 4) + 20 base 5
[760] ['4', '11', '20', '44'] -> ((11 * 44) - 4) / 20 base 5
[761] ['4', '11', '21', '31'] -> ((31 - 21) * 4) - 11 base 5
[762] ['1', '2', '2', '3'] -> ((2 * 3) + 1) * 2 base 5
[763] ['4', '11', '21', '32'] -> (21 + 32) / (11 - 4) base 5
[764] ['4', '11', '21', '40'] -> (4 * 40) - (11 * 21) base 5
[765] ['4', '11', '22', '23'] -> ((11 - 4) * 23) - 22 base 5
[766] ['4', '11', '22', '30'] -> ((30 - 22) * 11) - 4 base 5
[767] ['4', '11', '22', '33'] -> ((33 * 4) + 22) / 11 base 5
[768] ['4', '11', '23', '24'] -> ((23 - 11) * 4) - 24 base 5
[769] ['4', '11', '23', '34'] -> ((23 + 34) / 4) + 11 base 5
[770] ['4', '11', '23', '42'] -> ((11 * 23) - 42) / 4 base 5
[771] ['4', '11', '30', '31'] -> ((11 - 4) * 30) - 31 base 5
[772] ['4', '11', '31', '32'] -> ((32 * 4) + 31) / 11 base 5
[773] ['1', '2', '2', '40'] -> 40 - ((1 + 2) * 2) base 5
[774] ['4', '11', '31', '34'] -> ((34 - 31) * 11) - 4 base 5
[775] ['4', '11', '40', '41'] -> (4 - (40 / 11)) * 41 base 5
[776] ['4', '11', '40', '43'] -> ((43 - 40) * 11) - 4 base 5
[777] ['4', '11', '41', '42'] -> 41 - ((11 + 42) / 4) base 5
[778] ['4', '11', '41', '44'] -> ((44 - 41) * 11) - 4 base 5
[779] ['4', '12', '12', '40'] -> (12 - (40 / 4)) * 12 base 5
[780] ['4', '12', '14', '14'] -> ((14 - 12) * 14) - 4 base 5
[781] ['4', '12', '14', '34'] -> ((14 + 34) / 4) + 12 base 5
[782] ['4', '12', '14', '41'] -> ((14 - 4) * 12) - 41 base 5
[783] ['4', '12', '14', '44'] -> (4 + 44) / (14 - 12) base 5
[784] ['1', '2', '2', '43'] -> ((1 + 43) / 2) + 2 base 5
[785] ['4', '12', '20', '42'] -> ((4 * 42) + 20) / 12 base 5
[786] ['4', '12', '21', '41'] -> ((12 * 21) - 41) / 4 base 5
[787] ['4', '12', '32', '32'] -> 32 - ((32 + 4) / 12) base 5
[788] ['4', '12', '32', '42'] -> 42 / (4 - (32 / 12)) base 5
[789] ['4', '12', '33', '34'] -> 33 / (4 - (34 / 12)) base 5
[790] ['4', '12', '41', '42'] -> 41 / (12 - (42 / 4)) base 5
[791] ['4', '13', '14', '30'] -> ((14 + 30) / 4) + 13 base 5
[792] ['4', '13', '14', '42'] -> ((13 - 4) * 14) - 42 base 5
[793] ['4', '13', '24', '30'] -> ((30 - 13) * 4) - 24 base 5
[794] ['4', '13', '32', '42'] -> ((32 - 13) * 4) - 42 base 5
[795] ['1', '2', '11', '30'] -> ((1 + 30) / 2) + 11 base 5
[796] ['4', '13', '40', '43'] -> ((4 * 43) + 40) / 13 base 5
[797] ['4', '14', '14', '42'] -> (4 - (42 / 14)) * 14 base 5
[798] ['4', '14', '20', '23'] -> ((20 * 23) - 4) / 14 base 5
[799] ['4', '14', '20', '30'] -> ((30 - 14) * 4) - 20 base 5
[800] ['4', '14', '21', '23'] -> ((23 - 21) * 14) - 4 base 5
[801] ['4', '14', '21', '34'] -> 34 - ((14 + 21) / 4) base 5
[802] ['4', '14', '21', '43'] -> ((4 + 43) / 14) + 21 base 5
[803] ['4', '14', '30', '40'] -> 40 - ((14 + 30) / 4) base 5
[804] ['4', '14', '32', '34'] -> ((34 - 32) * 14) - 4 base 5
[805] ['4', '14', '32', '43'] -> 32 - ((4 + 43) / 14) base 5
[806] ['1', '2', '14', '14'] -> ((1 + 14) / 2) + 14 base 5
[807] ['4', '14', '40', '42'] -> ((42 - 40) * 14) - 4 base 5
[808] ['4', '14', '41', '43'] -> ((43 - 41) * 14) - 4 base 5
[809] ['4', '14', '42', '44'] -> ((44 - 42) * 14) - 4 base 5
[810] ['4', '20', '23', '34'] -> ((34 - 23) * 4) - 20 base 5
[811] ['4', '20', '24', '32'] -> ((32 - 20) * 4) - 24 base 5
[812] ['4', '20', '30', '41'] -> ((41 - 30) * 4) - 20 base 5
[813] ['4', '20', '32', '43'] -> ((43 - 32) * 4) - 20 base 5
[814] ['4', '20', '33', '41'] -> 41 - ((20 + 33) / 4) base 5
[815] ['4', '20', '34', '42'] -> ((34 - 20) * 4) - 42 base 5
[816] ['4', '21', '23', '44'] -> (4 + 44) / (23 - 21) base 5
[817] ['1', '2', '14', '23'] -> ((1 + 2) * 14) - 23 base 5
[818] ['4', '21', '24', '33'] -> ((33 - 21) * 4) - 24 base 5
[819] ['4', '21', '31', '40'] -> ((21 * 40) + 4) / 31 base 5
[820] ['4', '21', '32', '42'] -> ((21 * 42) - 4) / 32 base 5
[821] ['4', '22', '23', '42'] -> ((4 + 42) / 23) + 22 base 5
[822] ['4', '22', '24', '34'] -> ((34 - 22) * 4) - 24 base 5
[823] ['4', '22', '31', '34'] -> ((22 * 34) - 4) / 31 base 5
[824] ['4', '22', '31', '41'] -> 41 - ((22 + 31) / 4) base 5
[825] ['4', '22', '40', '43'] -> ((22 * 43) + 4) / 40 base 5
[826] ['4', '22', '43', '44'] -> 43 - ((22 + 44) / 4) base 5
[827] ['4', '23', '24', '40'] -> ((40 - 23) * 4) - 24 base 5
[828] ['1', '2', '20', '21'] -> ((1 + 21) * 2) - 20 base 5
[829] ['4', '23', '30', '41'] -> 41 - ((23 + 30) / 4) base 5
[830] ['4', '23', '30', '44'] -> (4 + 44) / (30 - 23) base 5
[831] ['4', '23', '32', '33'] -> ((23 * 33) + 4) / 32 base 5
[832] ['4', '23', '42', '42'] -> ((42 - 23) * 4) - 42 base 5
[833] ['4', '23', '42', '44'] -> ((23 * 44) - 4) / 42 base 5
[834] ['4', '23', '43', '43'] -> 43 - ((23 + 43) / 4) base 5
[835] ['4', '24', '30', '42'] -> ((42 - 30) * 4) - 24 base 5
[836] ['4', '24', '31', '43'] -> ((43 - 31) * 4) - 24 base 5
[837] ['4', '24', '32', '44'] -> ((44 - 32) * 4) - 24 base 5
[838] ['4', '30', '33', '34'] -> ((30 * 33) - 4) / 34 base 5
[839] ['1', '1', '4', '11'] -> ((1 + 1) * 4) + 11 base 5
[840] ['1', '2', '20', '23'] -> ((23 - 1) * 2) - 20 base 5
[841] ['4', '30', '41', '43'] -> 43 - ((30 + 41) / 4) base 5
[842] ['4', '31', '34', '42'] -> ((31 * 34) + 4) / 42 base 5
[843] ['4', '31', '40', '43'] -> 43 - ((31 + 40) / 4) base 5
[844] ['4', '32', '34', '43'] -> 43 - ((32 + 34) / 4) base 5
[845] ['4', '32', '34', '44'] -> (4 + 44) / (34 - 32) base 5
[846] ['4', '32', '40', '44'] -> ((32 * 40) - 4) / 44 base 5
[847] ['4', '33', '33', '43'] -> 43 - ((33 + 33) / 4) base 5
[848] ['4', '33', '40', '44'] -> (4 + 44) / (40 - 33) base 5
[849] ['4', '33', '42', '44'] -> 44 - ((33 + 42) / 4) base 5
[850] ['4', '40', '40', '44'] -> 44 - ((40 + 40) / 4) base 5
[851] ['1', '2', '21', '30'] -> ((21 + 30) / 2) + 1 base 5
[852] ['4', '41', '43', '44'] -> (4 + 44) / (43 - 41) base 5
[853] ['4', '42', '44', '44'] -> (4 + 44) / (44 - 42) base 5
[854] ['10', '10', '10', '21'] -> (10 - (21 / 10)) * 10 base 5
[855] ['10', '10', '10', '22'] -> ((10 + 10) / 10) + 22 base 5
[856] ['10', '10', '10', '23'] -> ((10 * 23) + 10) / 10 base 5
[857] ['10', '10', '10', '30'] -> ((10 * 30) - 10) / 10 base 5
[858] ['10', '10', '11', '31'] -> (11 - (31 / 10)) * 10 base 5
[859] ['10', '10', '20', '31'] -> ((10 * 31) - 20) / 10 base 5
[860] ['10', '10', '20', '40'] -> ((10 * 20) + 40) / 10 base 5
[861] ['10', '10', '20', '42'] -> (10 - (42 / 20)) * 10 base 5
[862] ['1', '2', '21', '40'] -> 40 - ((1 + 21) / 2) base 5
[863] ['10', '10', '21', '31'] -> ((21 - 10) * 10) - 31 base 5
[864] ['10', '10', '22', '40'] -> (40 / (10 + 10)) + 22 base 5
[865] ['10', '10', '22', '41'] -> ((22 - 10) * 10) - 41 base 5
[866] ['10', '10', '30', '32'] -> ((10 * 32) - 30) / 10 base 5
[867] ['10', '10', '30', '33'] -> 33 - ((10 + 30) / 10) base 5
[868] ['10', '10', '33', '40'] -> ((10 * 33) - 40) / 10 base 5
[869] ['10', '10', '41', '44'] -> ((41 + 44) / 10) + 10 base 5
[870] ['10', '10', '42', '43'] -> ((42 + 43) / 10) + 10 base 5
[871] ['10', '11', '11', '31'] -> (10 - (31 / 11)) * 11 base 5
[872] ['10', '11', '13', '14'] -> (11 * 14) - (10 * 13) base 5
[873] ['1', '2', '22', '42'] -> ((1 + 2) * 22) - 42 base 5
[874] ['10', '11', '13', '23'] -> ((11 * 23) - 13) / 10 base 5
[875] ['10', '11', '14', '20'] -> ((14 - 10) * 11) - 20 base 5
[876] ['10', '11', '14', '21'] -> ((11 + 14) / 10) + 21 base 5
[877] ['10', '11', '14', '23'] -> ((23 - 14) * 10) - 11 base 5
[878] ['10', '11', '14', '30'] -> ((10 * 30) + 14) / 11 base 5
[879] ['10', '11', '14', '32'] -> 32 - ((11 + 14) / 10) base 5
[880] ['10', '11', '14', '34'] -> ((11 + 34) / 10) + 14 base 5
[881] ['10', '11', '20', '34'] -> ((10 + 34) / 11) + 20 base 5
[882] ['10', '11', '21', '21'] -> ((21 - 11) * 10) - 21 base 5
[883] ['10', '11', '21', '31'] -> (10 * 31) - (11 * 21) base 5
[884] ['1', '2', '23', '32'] -> ((23 + 32) / 2) - 1 base 5
[885] ['10', '11', '21', '34'] -> ((10 * 34) - 21) / 11 base 5
[886] ['10', '11', '21', '42'] -> ((21 - 10) * 11) - 42 base 5
[887] ['10', '11', '22', '42'] -> (42 / (10 + 11)) + 22 base 5
[888] ['10', '11', '23', '34'] -> ((10 * 23) + 34) / 11 base 5
[889] ['10', '11', '23', '41'] -> ((23 - 11) * 10) - 41 base 5
[890] ['10', '11', '30', '34'] -> ((34 - 30) * 10) - 11 base 5
[891] ['10', '11', '30', '40'] -> ((11 * 30) - 40) / 10 base 5
[892] ['10', '11', '33', '34'] -> 33 - ((10 + 34) / 11) base 5
[893] ['10', '11', '34', '34'] -> 34 - ((11 + 34) / 10) base 5
[894] ['10', '11', '34', '40'] -> (11 * 34) - (10 * 40) base 5
[895] ['1', '2', '30', '33'] -> ((1 + 30) * 2) - 33 base 5
[896] ['10', '11', '34', '41'] -> ((34 + 41) / 10) + 11 base 5
[897] ['10', '11', '34', '43'] -> ((43 - 34) * 10) - 11 base 5
[898] ['10', '11', '40', '40'] -> ((40 + 40) / 10) + 11 base 5
[899] ['10', '12', '12', '12'] -> (12 * 12) - (10 * 12) base 5
[900] ['10', '12', '12', '21'] -> ((12 * 21) - 12) / 10 base 5
[901] ['10', '12', '13', '32'] -> 32 - ((12 + 13) / 10) base 5
[902] ['10', '12', '13', '43'] -> ((12 + 43) / 10) + 13 base 5
[903] ['10', '12', '14', '24'] -> ((14 - 10) * 12) - 24 base 5
[904] ['10', '12', '20', '33'] -> (20 + 33) / (12 - 10) base 5
[905] ['10', '12', '21', '31'] -> ((10 + 31) / 12) + 21 base 5
[906] ['1', '2', '30', '34'] -> 34 - (30 / (1 + 2)) base 5
[907] ['10', '12', '21', '44'] -> ((21 + 44) / 10) + 12 base 5
[908] ['10', '12', '22', '31'] -> (22 + 31) / (12 - 10) base 5
[909] ['10', '12', '22', '43'] -> ((22 + 43) / 10) + 12 base 5
[910] ['10', '12', '23', '32'] -> ((10 * 32) + 23) / 12 base 5
[911] ['10', '12', '23', '33'] -> 33 - ((12 + 23) / 10) base 5
[912] ['10', '12', '23', '42'] -> ((23 + 42) / 10) + 12 base 5
[913] ['10', '12', '30', '31'] -> ((12 - 10) * 30) - 31 base 5
[914] ['10', '12', '30', '43'] -> ((10 * 30) + 43) / 12 base 5
[915] ['10', '12', '31', '44'] -> 31 - (44 / (10 + 12)) base 5
[916] ['10', '12', '32', '33'] -> ((32 + 33) / 10) + 12 base 5
[917] ['1', '2', '31', '40'] -> ((1 + 31) * 2) - 40 base 5
[918] ['10', '12', '32', '41'] -> (12 * 32) - (10 * 41) base 5
[919] ['10', '12', '32', '43'] -> ((10 * 43) - 32) / 12 base 5
[920] ['10', '12', '33', '34'] -> 34 - ((12 + 33) / 10) base 5
[921] ['10', '12', '33', '42'] -> ((12 - 10) * 33) - 42 base 5
[922] ['10', '12', '34', '44'] -> ((12 - 10) * 34) - 44 base 5
[923] ['10', '12', '43', '44'] -> 44 / (10 - (43 / 12)) base 5
[924] ['10', '13', '13', '42'] -> ((13 + 42) / 10) + 13 base 5
[925] ['10', '13', '13', '44'] -> ((10 * 44) - 13) / 13 base 5
[926] ['10', '13', '14', '41'] -> ((14 + 41) / 10) + 13 base 5
[927] ['10', '13', '20', '43'] -> (10 + 43) / (20 - 13) base 5
[928] ['1', '2', '32', '33'] -> ((32 - 1) * 2) - 33 base 5
[929] ['10', '13', '21', '23'] -> ((23 - 13) * 10) - 21 base 5
[930] ['10', '13', '21', '33'] -> ((13 * 21) - 33) / 10 base 5
[931] ['10', '13', '23', '32'] -> ((23 + 32) / 10) + 13 base 5
[932] ['10', '13', '23', '33'] -> (13 * 23) - (10 * 33) base 5
[933] ['10', '13', '30', '41'] -> ((30 - 13) * 10) - 41 base 5
[934] ['10', '13', '33', '42'] -> ((10 * 33) + 42) / 13 base 5
[935] ['10', '13', '33', '44'] -> (33 + 44) / (13 - 10) base 5
[936] ['10', '13', '34', '43'] -> (34 + 43) / (13 - 10) base 5
[937] ['10', '14', '14', '21'] -> ((14 * 14) - 21) / 10 base 5
[938] ['10', '14', '14', '31'] -> ((14 + 31) / 10) + 14 base 5
[939] ['1', '2', '34', '42'] -> ((34 - 1) * 2) - 42 base 5
[940] ['10', '14', '21', '42'] -> ((10 + 42) / 14) + 21 base 5
[941] ['10', '14', '23', '31'] -> 31 - ((10 + 23) / 14) base 5
[942] ['10', '14', '31', '41'] -> ((31 - 14) * 10) - 41 base 5
[943] ['10', '14', '31', '42'] -> ((10 * 42) + 31) / 14 base 5
[944] ['10', '14', '32', '42'] -> 32 - ((10 + 42) / 14) base 5
[945] ['10', '20', '22', '43'] -> (10 + 43) / (22 - 20) base 5
[946] ['10', '20', '30', '34'] -> 34 - ((20 + 30) / 10) base 5
[947] ['10', '20', '32', '41'] -> ((32 - 20) * 10) - 41 base 5
[948] ['10', '21', '21', '31'] -> ((31 - 21) * 10) - 21 base 5
[949] ['10', '21', '23', '43'] -> (10 + 43) / (23 - 21) base 5
[950] ['1', '1', '4', '42'] -> 42 - ((1 + 1) * 4) base 5
[951] ['1', '2', '40', '42'] -> (40 + 42) / (1 + 2) base 5
[952] ['10', '21', '30', '40'] -> ((40 - 30) * 10) - 21 base 5
[953] ['10', '21', '33', '41'] -> ((33 - 21) * 10) - 41 base 5
[954] ['10', '21', '34', '40'] -> 40 - ((21 + 34) / 10) base 5
[955] ['10', '21', '34', '44'] -> ((44 - 34) * 10) - 21 base 5
[956] ['10', '23', '30', '43'] -> (10 + 43) / (30 - 23) base 5
[957] ['10', '23', '31', '34'] -> ((34 - 23) * 10) - 31 base 5
[958] ['10', '23', '32', '40'] -> 40 - ((23 + 32) / 10) base 5
[959] ['10', '23', '33', '34'] -> ((23 * 34) + 10) / 33 base 5
[960] ['10', '23', '40', '41'] -> ((40 - 23) * 10) - 41 base 5
[961] ['10', '23', '41', '42'] -> 41 - ((23 + 42) / 10) base 5
[962] ['1', '3', '3', '21'] -> ((21 / 3) + 1) * 3 base 5
[963] ['10', '23', '41', '43'] -> ((23 * 43) - 10) / 41 base 5
[964] ['10', '30', '34', '40'] -> ((30 * 34) - 10) / 40 base 5
[965] ['10', '30', '40', '41'] -> 41 - ((30 + 40) / 10) base 5
[966] ['10', '30', '41', '42'] -> ((42 - 30) * 10) - 41 base 5
[967] ['10', '31', '32', '43'] -> ((43 - 32) * 10) - 31 base 5
[968] ['10', '31', '33', '43'] -> (10 + 43) / (33 - 31) base 5
[969] ['10', '31', '41', '43'] -> ((43 - 31) * 10) - 41 base 5
[970] ['10', '31', '42', '44'] -> 42 - ((31 + 44) / 10) base 5
[971] ['10', '32', '32', '41'] -> ((32 * 32) + 10) / 41 base 5
[972] ['10', '32', '34', '43'] -> (10 + 43) / (34 - 32) base 5
[973] ['1', '3', '3', '32'] -> ((32 / 3) - 1) * 3 base 5
[974] ['10', '32', '41', '44'] -> ((44 - 32) * 10) - 41 base 5
[975] ['10', '32', '42', '43'] -> 42 - ((32 + 43) / 10) base 5
[976] ['10', '33', '40', '43'] -> (10 + 43) / (40 - 33) base 5
[977] ['10', '34', '41', '43'] -> (10 + 43) / (41 - 34) base 5
[978] ['10', '40', '40', '42'] -> 42 - ((40 + 40) / 10) base 5
[979] ['10', '41', '43', '43'] -> (10 + 43) / (43 - 41) base 5
[980] ['10', '42', '43', '43'] -> 43 - ((42 + 43) / 10) base 5
[981] ['10', '42', '43', '44'] -> (10 + 43) / (44 - 42) base 5
[982] ['11', '11', '11', '23'] -> ((11 * 23) + 11) / 11 base 5
[983] ['11', '11', '11', '30'] -> ((11 * 30) - 11) / 11 base 5
[984] ['1', '3', '4', '34'] -> ((3 * 34) - 1) / 4 base 5
[985] ['11', '11', '11', '42'] -> (11 - (42 / 11)) * 11 base 5
[986] ['11', '11', '14', '40'] -> ((11 * 40) + 11) / 14 base 5
[987] ['11', '11', '20', '20'] -> ((20 - 11) * 11) - 20 base 5
[988] ['11', '11', '20', '33'] -> ((11 + 33) / 11) + 20 base 5
[989] ['11', '11', '21', '31'] -> ((21 - 11) * 11) - 31 base 5
[990] ['11', '11', '22', '22'] -> ((11 * 22) + 22) / 11 base 5
[991] ['11', '11', '33', '33'] -> 33 - ((11 + 33) / 11) base 5
[992] ['11', '11', '34', '44'] -> 34 - ((11 + 44) / 11) base 5
[993] ['11', '12', '12', '23'] -> ((12 * 23) - 12) / 11 base 5
[994] ['11', '12', '13', '23'] -> ((13 * 23) - 11) / 12 base 5
[995] ['1', '3', '4', '44'] -> (4 + 44) / (3 - 1) base 5
[996] ['11', '12', '13', '30'] -> ((11 * 30) + 13) / 12 base 5
[997] ['11', '12', '23', '42'] -> ((23 - 12) * 11) - 42 base 5
[998] ['11', '12', '30', '32'] -> 32 - ((11 + 30) / 12) base 5
[999] ['11', '12', '30', '41'] -> ((12 * 30) - 41) / 11 base 5
[1000] ['11', '13', '13', '21'] -> ((13 - 11) * 21) - 13 base 5
[1001] ['11', '13', '13', '23'] -> (11 * 23) - (13 * 13) base 5
[1002] ['11', '13', '14', '22'] -> ((13 * 14) + 22) / 11 base 5
[1003] ['11', '13', '14', '30'] -> ((13 * 30) + 11) / 14 base 5
[1004] ['11', '13', '14', '42'] -> ((13 + 42) / 11) + 14 base 5
[1005] ['11', '13', '21', '40'] -> ((13 * 40) - 11) / 21 base 5
[1006] ['1', '3', '10', '20'] -> ((20 - 10) * 3) - 1 base 5
[1007] ['11', '13', '23', '42'] -> ((13 * 42) + 11) / 23 base 5
[1008] ['11', '13', '23', '43'] -> ((23 + 43) / 11) + 13 base 5
[1009] ['11', '13', '30', '41'] -> ((30 + 41) / 11) + 13 base 5
[1010] ['11', '13', '31', '34'] -> (13 * 31) - (11 * 34) base 5
[1011] ['11', '13', '32', '34'] -> ((32 + 34) / 11) + 13 base 5
[1012] ['11', '13', '32', '40'] -> ((13 - 11) * 32) - 40 base 5
[1013] ['11', '13', '33', '42'] -> ((13 - 11) * 33) - 42 base 5
[1014] ['11', '13', '34', '42'] -> 34 - ((13 + 42) / 11) base 5
[1015] ['11', '13', '34', '43'] -> (13 * 34) - (11 * 43) base 5
[1016] ['11', '13', '34', '44'] -> ((13 - 11) * 34) - 44 base 5
[1017] ['1', '3', '13', '31'] -> 31 - (13 / (1 + 3)) base 5
[1018] ['11', '13', '40', '42'] -> ((11 * 42) - 40) / 13 base 5
[1019] ['11', '14', '14', '23'] -> ((14 - 11) * 14) - 23 base 5
[1020] ['11', '14', '20', '23'] -> ((23 - 14) * 11) - 20 base 5
[1021] ['11', '14', '20', '30'] -> ((14 + 30) / 11) + 20 base 5
[1022] ['11', '14', '20', '42'] -> ((20 - 11) * 14) - 42 base 5
[1023] ['11', '14', '21', '30'] -> ((14 * 21) - 30) / 11 base 5
[1024] ['11', '14', '21', '41'] -> ((11 + 41) / 14) + 21 base 5
[1025] ['11', '14', '23', '32'] -> ((23 + 32) / 11) + 14 base 5
[1026] ['11', '14', '30', '42'] -> ((30 - 14) * 11) - 42 base 5
[1027] ['11', '14', '32', '41'] -> 32 - ((11 + 41) / 14) base 5
[1028] ['1', '3', '14', '42'] -> ((1 + 3) * 14) - 42 base 5
[1029] ['11', '14', '32', '44'] -> ((11 * 32) + 44) / 14 base 5
[1030] ['11', '14', '34', '43'] -> (34 + 43) / (14 - 11) base 5
[1031] ['11', '14', '40', '42'] -> (40 + 42) / (14 - 11) base 5
[1032] ['11', '20', '24', '34'] -> ((20 * 34) + 11) / 24 base 5
[1033] ['11', '20', '30', '34'] -> ((34 - 30) * 11) - 20 base 5
[1034] ['11', '20', '31', '43'] -> ((20 * 43) - 11) / 31 base 5
[1035] ['11', '20', '32', '41'] -> ((41 - 32) * 11) - 20 base 5
[1036] ['11', '20', '32', '44'] -> 32 - ((11 + 44) / 20) base 5
[1037] ['11', '20', '33', '42'] -> ((42 - 33) * 11) - 20 base 5
[1038] ['11', '20', '34', '43'] -> ((43 - 34) * 11) - 20 base 5
[1039] ['1', '3', '20', '33'] -> (20 + 33) / (3 - 1) base 5
[1040] ['11', '20', '40', '40'] -> ((11 * 40) + 40) / 20 base 5
[1041] ['11', '21', '22', '31'] -> ((11 + 31) / 21) + 22 base 5
[1042] ['11', '21', '34', '34'] -> 34 - ((21 + 34) / 11) base 5
[1043] ['11', '22', '31', '32'] -> ((32 - 22) * 11) - 31 base 5
[1044] ['11', '22', '33', '34'] -> 34 - ((22 + 33) / 11) base 5
[1045] ['11', '22', '44', '44'] -> ((11 * 44) + 44) / 22 base 5
[1046] ['11', '23', '31', '40'] -> 31 - ((11 + 40) / 23) base 5
[1047] ['11', '23', '34', '40'] -> ((23 * 40) + 11) / 34 base 5
[1048] ['11', '23', '34', '42'] -> ((34 - 23) * 11) - 42 base 5
[1049] ['11', '23', '40', '43'] -> 40 - ((23 + 43) / 11) base 5
[1050] ['1', '3', '21', '21'] -> ((3 / 21) + 1) * 21 base 5
[1051] ['11', '30', '41', '42'] -> ((41 - 30) * 11) - 42 base 5
[1052] ['11', '30', '42', '44'] -> ((30 * 42) + 11) / 44 base 5
[1053] ['11', '31', '33', '43'] -> ((43 - 33) * 11) - 31 base 5
[1054] ['11', '31', '40', '40'] -> 40 - ((31 + 40) / 11) base 5
[1055] ['11', '31', '42', '42'] -> ((42 - 31) * 11) - 42 base 5
[1056] ['11', '32', '34', '40'] -> 40 - ((32 + 34) / 11) base 5
[1057] ['11', '32', '42', '43'] -> ((43 - 32) * 11) - 42 base 5
[1058] ['11', '33', '34', '44'] -> ((33 * 34) - 11) / 44 base 5
[1059] ['11', '42', '44', '44'] -> 42 - ((44 + 44) / 11) base 5
[1060] ['12', '12', '12', '14'] -> (12 * 14) - (12 * 12) base 5
[1061] ['1', '1', '4', '44'] -> (4 + 44) / (1 + 1) base 5
[1062] ['1', '3', '21', '32'] -> (21 + 32) / (3 - 1) base 5
[1063] ['12', '12', '12', '20'] -> ((20 - 12) * 12) - 12 base 5
[1064] ['12', '12', '12', '23'] -> ((12 * 23) + 12) / 12 base 5
[1065] ['12', '12', '12', '30'] -> ((12 * 30) - 12) / 12 base 5
[1066] ['12', '12', '13', '20'] -> (12 * 20) - (12 * 13) base 5
[1067] ['12', '12', '13', '30'] -> ((12 * 30) + 12) / 13 base 5
[1068] ['12', '12', '14', '22'] -> ((22 - 14) * 12) - 12 base 5
[1069] ['12', '12', '14', '32'] -> ((12 * 32) + 12) / 14 base 5
[1070] ['12', '12', '14', '41'] -> (12 + 41) / (14 - 12) base 5
[1071] ['12', '12', '21', '23'] -> (12 * 23) - (12 * 21) base 5
[1072] ['12', '12', '21', '43'] -> ((12 * 43) - 12) / 21 base 5
[1073] ['1', '3', '22', '23'] -> ((3 - 1) * 23) - 22 base 5
[1074] ['12', '12', '22', '30'] -> ((30 - 22) * 12) - 12 base 5
[1075] ['12', '12', '23', '31'] -> ((31 - 23) * 12) - 12 base 5
