[1] ['1', '1', '1', '11'] -> (1 + 1) * (1 + 11) base 8
[360] ['20', '20', '50', '61'] -> ((20 * 61) + 20) / 50 base 8
[361] ['20', '21', '22', '23'] -> ((23 - 21) * 22) - 20 base 8
[362] ['20', '21', '22', '27'] -> (21 + 27) / (22 - 20) base 8
[363] ['20', '21', '22', '36'] -> ((22 + 36) / 20) + 21 base 8
[364] ['20', '21', '23', '30'] -> (20 + 30) / (23 - 21) base 8
[365] ['20', '21', '23', '35'] -> ((23 + 35) / 20) + 21 base 8
[366] ['20', '21', '23', '37'] -> ((23 - 20) * 21) - 37 base 8
[367] ['20', '21', '23', '44'] -> ((20 * 23) + 44) / 21 base 8
[368] ['20', '21', '23', '51'] -> ((20 + 51) / 23) + 21 base 8
[369] ['20', '21', '23', '53'] -> (21 + 53) / (23 - 20) base 8
[370] ['1', '27', '41', '46'] -> ((27 * 41) + 1) / 46 base 8
[371] ['20', '21', '23', '61'] -> ((23 + 61) / 21) + 20 base 8
[372] ['20', '21', '25', '33'] -> ((25 + 33) / 20) + 21 base 8
[373] ['20', '21', '25', '45'] -> ((21 * 25) - 45) / 20 base 8
[374] ['20', '21', '25', '54'] -> ((25 - 21) * 20) - 54 base 8
[375] ['20', '21', '26', '32'] -> ((26 + 32) / 20) + 21 base 8
[376] ['20', '21', '26', '56'] -> ((26 + 56) / 21) + 20 base 8
[377] ['20', '21', '27', '31'] -> ((27 + 31) / 20) + 21 base 8
[378] ['20', '21', '27', '37'] -> 27 - ((21 + 37) / 20) base 8
[379] ['20', '21', '27', '43'] -> 27 - ((20 + 43) / 21) base 8
[380] ['20', '21', '27', '55'] -> ((27 + 55) / 21) + 20 base 8
[381] ['1', '27', '41', '56'] -> ((41 / 27) - 1) * 56 base 8
[382] ['20', '21', '31', '53'] -> ((31 + 53) / 21) + 20 base 8
[383] ['20', '21', '32', '52'] -> ((32 + 52) / 21) + 20 base 8
[384] ['20', '21', '33', '51'] -> ((33 + 51) / 21) + 20 base 8
[385] ['20', '21', '34', '37'] -> (20 * 37) - (21 * 34) base 8
[386] ['20', '21', '34', '40'] -> ((21 * 40) + 20) / 34 base 8
[387] ['20', '21', '34', '50'] -> ((34 + 50) / 21) + 20 base 8
[388] ['20', '21', '36', '46'] -> ((36 + 46) / 21) + 20 base 8
[389] ['20', '21', '37', '45'] -> ((37 + 45) / 21) + 20 base 8
[390] ['20', '21', '40', '44'] -> ((40 + 44) / 21) + 20 base 8
[391] ['20', '21', '41', '43'] -> ((41 + 43) / 21) + 20 base 8
[392] ['1', '27', '53', '53'] -> (1 - (27 / 53)) * 53 base 8
[393] ['20', '21', '44', '45'] -> (21 * 44) - (20 * 45) base 8
[394] ['20', '21', '54', '60'] -> (20 * 60) - (21 * 54) base 8
[395] ['20', '22', '22', '26'] -> (22 + 26) / (22 - 20) base 8
[396] ['20', '22', '23', '52'] -> (22 + 52) / (23 - 20) base 8
[397] ['20', '22', '25', '27'] -> ((27 - 25) * 22) - 20 base 8
[398] ['20', '22', '25', '30'] -> ((20 * 25) + 30) / 22 base 8
[399] ['20', '22', '25', '32'] -> ((20 + 32) / 25) + 22 base 8
[400] ['20', '22', '25', '34'] -> ((25 - 22) * 20) - 34 base 8
[401] ['20', '22', '25', '54'] -> (20 + 54) / (25 - 22) base 8
[402] ['20', '22', '26', '34'] -> ((20 + 34) / 26) + 22 base 8
[403] ['1', '30', '30', '50'] -> 50 / ((30 / 30) + 1) base 8
[404] ['20', '22', '27', '31'] -> ((31 - 27) * 22) - 20 base 8
[405] ['20', '22', '27', '32'] -> ((22 - 20) * 27) - 32 base 8
[406] ['20', '22', '27', '46'] -> 27 - ((20 + 46) / 22) base 8
[407] ['20', '22', '27', '61'] -> ((27 + 61) / 22) + 20 base 8
[408] ['20', '22', '30', '32'] -> ((32 - 30) * 22) - 20 base 8
[409] ['20', '22', '31', '33'] -> ((33 - 31) * 22) - 20 base 8
[410] ['20', '22', '31', '36'] -> ((22 - 20) * 31) - 36 base 8
[411] ['20', '22', '31', '42'] -> ((20 + 42) / 31) + 22 base 8
[412] ['20', '22', '32', '56'] -> ((32 + 56) / 22) + 20 base 8
[413] ['20', '22', '33', '35'] -> ((35 - 33) * 22) - 20 base 8
[414] ['1', '30', '30', '54'] -> ((54 / 30) - 1) * 30 base 8
[415] ['20', '22', '33', '42'] -> ((22 - 20) * 33) - 42 base 8
[416] ['20', '22', '33', '46'] -> ((20 + 46) / 33) + 22 base 8
[417] ['20', '22', '34', '54'] -> ((34 + 54) / 22) + 20 base 8
[418] ['20', '22', '35', '37'] -> ((37 - 35) * 22) - 20 base 8
[419] ['20', '22', '35', '46'] -> ((22 - 20) * 35) - 46 base 8
[420] ['20', '22', '35', '52'] -> ((20 + 52) / 35) + 22 base 8
[421] ['20', '22', '36', '40'] -> ((40 - 36) * 22) - 20 base 8
[422] ['20', '22', '37', '41'] -> ((41 - 37) * 22) - 20 base 8
[423] ['20', '22', '37', '52'] -> ((22 - 20) * 37) - 52 base 8
[424] ['20', '22', '37', '56'] -> ((20 + 56) / 37) + 22 base 8
[425] ['1', '30', '32', '47'] -> (1 + 47) / (32 - 30) base 8
[426] ['20', '22', '40', '42'] -> ((42 - 40) * 22) - 20 base 8
[427] ['20', '22', '40', '54'] -> ((22 - 20) * 40) - 54 base 8
[428] ['20', '22', '40', '60'] -> ((20 + 60) / 40) + 22 base 8
[429] ['20', '22', '41', '43'] -> ((43 - 41) * 22) - 20 base 8
[430] ['20', '22', '41', '47'] -> ((41 + 47) / 22) + 20 base 8
[431] ['20', '22', '41', '56'] -> ((22 - 20) * 41) - 56 base 8
[432] ['20', '22', '42', '46'] -> ((42 + 46) / 22) + 20 base 8
[433] ['20', '22', '44', '44'] -> ((44 + 44) / 22) + 20 base 8
[434] ['20', '22', '45', '47'] -> ((47 - 45) * 22) - 20 base 8
[435] ['20', '22', '46', '50'] -> ((50 - 46) * 22) - 20 base 8
[436] ['1', '30', '32', '52'] -> (52 / (32 - 30)) - 1 base 8
[437] ['20', '22', '47', '51'] -> ((51 - 47) * 22) - 20 base 8
[438] ['20', '22', '50', '52'] -> ((52 - 50) * 22) - 20 base 8
[439] ['20', '22', '51', '53'] -> ((53 - 51) * 22) - 20 base 8
[440] ['20', '22', '52', '56'] -> (22 * 52) - (20 * 56) base 8
[441] ['20', '22', '53', '55'] -> ((55 - 53) * 22) - 20 base 8
[442] ['20', '22', '54', '56'] -> ((56 - 54) * 22) - 20 base 8
[443] ['20', '22', '55', '57'] -> ((57 - 55) * 22) - 20 base 8
[444] ['20', '22', '56', '60'] -> ((60 - 56) * 22) - 20 base 8
[445] ['20', '22', '57', '61'] -> ((61 - 57) * 22) - 20 base 8
[446] ['20', '23', '25', '30'] -> (20 + 30) / (25 - 23) base 8
[447] ['1', '1', '33', '45'] -> (1 + 1) * (45 - 33) base 8
[448] ['1', '30', '36', '50'] -> ((50 / 30) - 1) * 36 base 8
[449] ['20', '23', '25', '47'] -> (25 + 47) / (23 - 20) base 8
[450] ['20', '23', '25', '53'] -> ((23 - 20) * 25) - 53 base 8
[451] ['20', '23', '26', '26'] -> 26 - ((20 + 26) / 23) base 8
[452] ['20', '23', '26', '30'] -> ((23 * 30) - 20) / 26 base 8
[453] ['20', '23', '26', '54'] -> (20 + 54) / (26 - 23) base 8
[454] ['20', '23', '26', '56'] -> ((23 - 20) * 26) - 56 base 8
[455] ['20', '23', '27', '35'] -> 27 - ((23 + 35) / 20) base 8
[456] ['20', '23', '27', '45'] -> (27 + 45) / (23 - 20) base 8
[457] ['20', '23', '27', '51'] -> 27 - ((20 + 51) / 23) base 8
[458] ['20', '23', '27', '54'] -> ((27 - 23) * 20) - 54 base 8
[459] ['1', '30', '36', '55'] -> 55 / ((36 / 30) + 1) base 8
[460] ['20', '23', '27', '61'] -> ((23 - 20) * 27) - 61 base 8
[461] ['20', '23', '30', '44'] -> (30 + 44) / (23 - 20) base 8
[462] ['20', '23', '30', '55'] -> 30 - ((23 + 55) / 20) base 8
[463] ['20', '23', '31', '43'] -> (31 + 43) / (23 - 20) base 8
[464] ['20', '23', '32', '42'] -> (32 + 42) / (23 - 20) base 8
[465] ['20', '23', '33', '41'] -> (33 + 41) / (23 - 20) base 8
[466] ['20', '23', '33', '61'] -> ((33 + 61) / 23) + 20 base 8
[467] ['20', '23', '34', '60'] -> ((34 + 60) / 23) + 20 base 8
[468] ['20', '23', '35', '37'] -> (35 + 37) / (23 - 20) base 8
[469] ['20', '23', '35', '57'] -> ((35 + 57) / 23) + 20 base 8
[470] ['1', '30', '36', '60'] -> 36 / ((30 / 60) + 1) base 8
[471] ['20', '23', '37', '55'] -> ((37 + 55) / 23) + 20 base 8
[472] ['20', '23', '40', '54'] -> ((40 + 54) / 23) + 20 base 8
[473] ['20', '23', '41', '53'] -> ((41 + 53) / 23) + 20 base 8
[474] ['20', '23', '43', '44'] -> ((23 * 44) + 20) / 43 base 8
[475] ['20', '23', '43', '51'] -> ((43 + 51) / 23) + 20 base 8
[476] ['20', '23', '44', '50'] -> ((44 + 50) / 23) + 20 base 8
[477] ['20', '23', '45', '47'] -> ((45 + 47) / 23) + 20 base 8
[478] ['20', '23', '51', '54'] -> ((23 * 54) - 20) / 51 base 8
[479] ['20', '24', '26', '60'] -> ((20 * 26) + 60) / 24 base 8
[480] ['20', '24', '27', '40'] -> ((20 * 27) + 40) / 24 base 8
[481] ['1', '30', '40', '47'] -> ((47 / 30) - 1) * 40 base 8
[482] ['20', '24', '34', '60'] -> ((20 * 34) - 60) / 24 base 8
[483] ['20', '25', '27', '30'] -> (20 + 30) / (27 - 25) base 8
[484] ['20', '25', '27', '57'] -> 27 - ((20 + 57) / 25) base 8
[485] ['20', '25', '30', '32'] -> ((25 * 30) + 20) / 32 base 8
[486] ['20', '25', '30', '53'] -> 30 - ((25 + 53) / 20) base 8
[487] ['20', '25', '30', '54'] -> (20 + 54) / (30 - 25) base 8
[488] ['20', '25', '31', '54'] -> ((31 - 25) * 20) - 54 base 8
[489] ['20', '25', '34', '46'] -> (20 * 46) - (25 * 34) base 8
[490] ['20', '25', '44', '45'] -> ((25 * 44) - 20) / 45 base 8
[491] ['20', '25', '44', '56'] -> (25 * 44) - (20 * 56) base 8
[492] ['1', '30', '42', '60'] -> ((42 / 30) - 1) * 60 base 8
[493] ['20', '25', '44', '60'] -> ((44 + 60) / 25) + 20 base 8
[494] ['20', '25', '45', '57'] -> ((45 + 57) / 25) + 20 base 8
[495] ['20', '25', '46', '56'] -> ((46 + 56) / 25) + 20 base 8
[496] ['20', '25', '47', '55'] -> ((47 + 55) / 25) + 20 base 8
[497] ['20', '25', '51', '53'] -> ((51 + 53) / 25) + 20 base 8
[498] ['20', '25', '52', '52'] -> ((52 + 52) / 25) + 20 base 8
[499] ['20', '25', '54', '57'] -> ((25 * 54) + 20) / 57 base 8
[500] ['20', '26', '26', '31'] -> ((26 * 26) + 20) / 31 base 8
[501] ['20', '26', '26', '34'] -> 26 - ((20 + 34) / 26) base 8
[502] ['20', '26', '26', '35'] -> (26 * 26) - (20 * 35) base 8
[503] ['1', '30', '54', '54'] -> (1 - (30 / 54)) * 54 base 8
[504] ['20', '26', '27', '32'] -> 27 - ((26 + 32) / 20) base 8
[505] ['20', '26', '27', '36'] -> 26 - ((20 + 36) / 27) base 8
[506] ['20', '26', '30', '35'] -> ((20 * 35) - 30) / 26 base 8
[507] ['20', '26', '31', '34'] -> ((31 - 26) * 20) - 34 base 8
[508] ['20', '26', '31', '42'] -> 26 - ((20 + 42) / 31) base 8
[509] ['20', '26', '31', '50'] -> ((20 * 31) + 50) / 26 base 8
[510] ['20', '26', '31', '54'] -> (20 + 54) / (31 - 26) base 8
[511] ['20', '26', '32', '45'] -> (20 * 45) - (26 * 32) base 8
[512] ['20', '26', '33', '46'] -> 26 - ((20 + 46) / 33) base 8
[513] ['20', '26', '35', '52'] -> 26 - ((20 + 52) / 35) base 8
[514] ['1', '31', '31', '50'] -> 50 / ((31 / 31) + 1) base 8
[515] ['20', '26', '37', '56'] -> 26 - ((20 + 56) / 37) base 8
[516] ['20', '26', '40', '44'] -> ((26 * 40) + 20) / 44 base 8
[517] ['20', '26', '40', '60'] -> 26 - ((20 + 60) / 40) base 8
[518] ['20', '26', '46', '51'] -> ((26 * 46) - 20) / 51 base 8
[519] ['20', '26', '47', '61'] -> ((47 + 61) / 26) + 20 base 8
[520] ['20', '26', '51', '57'] -> ((51 + 57) / 26) + 20 base 8
[521] ['20', '26', '52', '56'] -> ((52 + 56) / 26) + 20 base 8
[522] ['20', '26', '52', '57'] -> ((26 * 52) + 20) / 57 base 8
[523] ['20', '26', '53', '55'] -> ((53 + 55) / 26) + 20 base 8
[524] ['20', '26', '54', '54'] -> ((54 + 54) / 26) + 20 base 8
[525] ['1', '31', '31', '55'] -> ((55 / 31) - 1) * 31 base 8
[526] ['20', '27', '27', '31'] -> 27 - ((27 + 31) / 20) base 8
[527] ['20', '27', '30', '31'] -> (20 + 30) / (31 - 27) base 8
[528] ['20', '27', '30', '51'] -> 30 - ((27 + 51) / 20) base 8
[529] ['20', '27', '32', '34'] -> ((32 - 27) * 20) - 34 base 8
[530] ['20', '27', '33', '34'] -> ((20 * 33) + 34) / 27 base 8
[531] ['20', '27', '33', '54'] -> ((33 - 27) * 20) - 54 base 8
[532] ['20', '27', '34', '41'] -> ((27 * 34) + 20) / 41 base 8
[533] ['20', '27', '34', '47'] -> (27 * 34) - (20 * 47) base 8
[534] ['20', '27', '37', '44'] -> ((20 * 37) - 44) / 27 base 8
[535] ['20', '27', '53', '61'] -> ((53 + 61) / 27) + 20 base 8
[536] ['1', '31', '33', '47'] -> (1 + 47) / (33 - 31) base 8
[537] ['20', '27', '54', '60'] -> ((54 + 60) / 27) + 20 base 8
[538] ['20', '27', '55', '57'] -> ((55 + 57) / 27) + 20 base 8
[539] ['20', '27', '56', '56'] -> ((56 + 56) / 27) + 20 base 8
[540] ['20', '30', '30', '32'] -> (20 + 30) / (32 - 30) base 8
[541] ['20', '30', '30', '50'] -> 30 - ((30 + 50) / 20) base 8
[542] ['20', '30', '31', '33'] -> (20 + 30) / (33 - 31) base 8
[543] ['20', '30', '31', '47'] -> 30 - ((31 + 47) / 20) base 8
[544] ['20', '30', '32', '37'] -> ((20 * 37) + 30) / 32 base 8
[545] ['20', '30', '33', '34'] -> ((33 - 30) * 20) - 34 base 8
[546] ['20', '30', '33', '35'] -> (20 + 30) / (35 - 33) base 8
[547] ['1', '31', '33', '52'] -> (52 / (33 - 31)) - 1 base 8
[548] ['20', '30', '33', '45'] -> 30 - ((33 + 45) / 20) base 8
[549] ['20', '30', '33', '60'] -> ((20 * 33) + 60) / 30 base 8
[550] ['20', '30', '34', '36'] -> (20 + 30) / (36 - 34) base 8
[551] ['20', '30', '34', '44'] -> 30 - ((34 + 44) / 20) base 8
[552] ['20', '30', '34', '54'] -> ((34 - 30) * 20) - 54 base 8
[553] ['20', '30', '35', '42'] -> ((30 * 35) - 20) / 42 base 8
[554] ['20', '30', '36', '47'] -> ((20 * 47) - 30) / 36 base 8
[555] ['20', '30', '37', '46'] -> ((30 * 37) + 20) / 46 base 8
[556] ['20', '30', '41', '43'] -> (20 + 30) / (43 - 41) base 8
[557] ['20', '30', '41', '60'] -> ((20 * 41) - 60) / 30 base 8
[558] ['1', '1', '34', '42'] -> 42 - (34 / (1 + 1)) base 8
[559] ['1', '31', '36', '54'] -> 54 / ((36 / 31) + 1) base 8
[560] ['20', '30', '42', '51'] -> ((20 * 51) + 30) / 42 base 8
[561] ['20', '30', '42', '54'] -> ((20 * 54) - 30) / 42 base 8
[562] ['20', '30', '43', '45'] -> (20 + 30) / (45 - 43) base 8
[563] ['20', '30', '44', '46'] -> (20 + 30) / (46 - 44) base 8
[564] ['20', '30', '45', '47'] -> (20 + 30) / (47 - 45) base 8
[565] ['20', '30', '46', '56'] -> ((20 * 56) + 30) / 46 base 8
[566] ['20', '30', '46', '61'] -> ((20 * 61) - 30) / 46 base 8
[567] ['20', '30', '47', '51'] -> (20 + 30) / (51 - 47) base 8
[568] ['20', '30', '51', '53'] -> (20 + 30) / (53 - 51) base 8
[569] ['20', '30', '52', '54'] -> (20 + 30) / (54 - 52) base 8
[570] ['1', '31', '43', '60'] -> 60 / ((43 / 31) + 1) base 8
[571] ['20', '30', '53', '55'] -> (20 + 30) / (55 - 53) base 8
[572] ['20', '30', '55', '57'] -> (20 + 30) / (57 - 55) base 8
[573] ['20', '30', '56', '60'] -> (20 + 30) / (60 - 56) base 8
[574] ['20', '30', '60', '60'] -> ((60 + 60) / 30) + 20 base 8
[575] ['20', '31', '34', '34'] -> ((34 - 31) * 20) - 34 base 8
[576] ['20', '31', '34', '54'] -> (20 + 54) / (34 - 31) base 8
[577] ['20', '31', '34', '55'] -> (20 * 55) - (31 * 34) base 8
[578] ['20', '31', '35', '54'] -> ((35 - 31) * 20) - 54 base 8
[579] ['20', '31', '37', '61'] -> 31 - ((37 + 61) / 20) base 8
[580] ['20', '31', '40', '60'] -> 31 - ((40 + 60) / 20) base 8
[581] ['1', '31', '55', '55'] -> (1 - (31 / 55)) * 55 base 8
[582] ['20', '31', '41', '57'] -> 31 - ((41 + 57) / 20) base 8
[583] ['20', '31', '42', '54'] -> ((20 * 42) - 54) / 31 base 8
[584] ['20', '31', '42', '56'] -> 31 - ((42 + 56) / 20) base 8
[585] ['20', '31', '43', '55'] -> 31 - ((43 + 55) / 20) base 8
[586] ['20', '31', '45', '53'] -> 31 - ((45 + 53) / 20) base 8
[587] ['20', '31', '46', '52'] -> 31 - ((46 + 52) / 20) base 8
[588] ['20', '31', '47', '51'] -> 31 - ((47 + 51) / 20) base 8
[589] ['20', '31', '50', '50'] -> 31 - ((50 + 50) / 20) base 8
[590] ['20', '32', '32', '41'] -> ((32 * 32) - 20) / 41 base 8
[591] ['20', '32', '32', '51'] -> (32 * 32) - (20 * 51) base 8
[592] ['1', '32', '32', '50'] -> 50 / ((32 / 32) + 1) base 8
[593] ['20', '32', '34', '35'] -> ((35 - 32) * 20) - 34 base 8
[594] ['20', '32', '36', '54'] -> ((36 - 32) * 20) - 54 base 8
[595] ['20', '32', '42', '55'] -> ((32 * 42) + 20) / 55 base 8
[596] ['20', '32', '43', '50'] -> ((20 * 43) - 50) / 32 base 8
[597] ['20', '32', '60', '60'] -> 32 - ((60 + 60) / 20) base 8
[598] ['20', '33', '34', '36'] -> ((36 - 33) * 20) - 34 base 8
[599] ['20', '33', '34', '40'] -> ((20 * 40) + 34) / 33 base 8
[600] ['20', '33', '34', '56'] -> (33 * 34) - (20 * 56) base 8
[601] ['20', '33', '36', '54'] -> (20 + 54) / (36 - 33) base 8
[602] ['20', '33', '40', '54'] -> ((33 * 40) + 20) / 54 base 8
[603] ['1', '32', '32', '56'] -> ((56 / 32) - 1) * 32 base 8
[604] ['20', '34', '34', '37'] -> ((37 - 34) * 20) - 34 base 8
[605] ['20', '34', '34', '50'] -> ((34 * 34) + 20) / 50 base 8
[606] ['20', '34', '35', '40'] -> ((40 - 35) * 20) - 34 base 8
[607] ['20', '34', '35', '46'] -> ((20 * 46) - 34) / 35 base 8
[608] ['20', '34', '36', '41'] -> ((41 - 36) * 20) - 34 base 8
[609] ['20', '34', '37', '42'] -> ((42 - 37) * 20) - 34 base 8
[610] ['20', '34', '37', '45'] -> ((20 * 45) + 34) / 37 base 8
[611] ['20', '34', '37', '54'] -> (20 + 54) / (37 - 34) base 8
[612] ['20', '34', '40', '41'] -> ((20 * 41) + 40) / 34 base 8
[613] ['20', '34', '40', '45'] -> ((20 * 45) - 40) / 34 base 8
[614] ['1', '32', '34', '47'] -> (1 + 47) / (34 - 32) base 8
[615] ['20', '34', '41', '44'] -> ((44 - 41) * 20) - 34 base 8
[616] ['20', '34', '41', '53'] -> ((20 * 53) - 34) / 41 base 8
[617] ['20', '34', '41', '57'] -> ((34 * 41) + 20) / 57 base 8
[618] ['20', '34', '42', '45'] -> ((45 - 42) * 20) - 34 base 8
[619] ['20', '34', '43', '46'] -> ((46 - 43) * 20) - 34 base 8
[620] ['20', '34', '44', '47'] -> ((47 - 44) * 20) - 34 base 8
[621] ['20', '34', '45', '50'] -> ((50 - 45) * 20) - 34 base 8
[622] ['20', '34', '45', '60'] -> ((20 * 60) - 34) / 45 base 8
[623] ['20', '34', '46', '51'] -> ((51 - 46) * 20) - 34 base 8
[624] ['20', '34', '46', '60'] -> ((20 * 46) - 60) / 34 base 8
[625] ['1', '32', '34', '52'] -> (52 / (34 - 32)) - 1 base 8
[626] ['20', '34', '47', '52'] -> ((52 - 47) * 20) - 34 base 8
[627] ['20', '34', '50', '53'] -> ((53 - 50) * 20) - 34 base 8
[628] ['20', '34', '51', '54'] -> ((54 - 51) * 20) - 34 base 8
[629] ['20', '34', '52', '55'] -> ((55 - 52) * 20) - 34 base 8
[630] ['20', '34', '53', '56'] -> ((56 - 53) * 20) - 34 base 8
[631] ['20', '34', '54', '57'] -> ((57 - 54) * 20) - 34 base 8
[632] ['20', '34', '56', '61'] -> ((61 - 56) * 20) - 34 base 8
[633] ['20', '35', '40', '54'] -> (20 + 54) / (40 - 35) base 8
[634] ['20', '35', '41', '54'] -> ((41 - 35) * 20) - 54 base 8
[635] ['20', '35', '42', '44'] -> ((20 * 42) + 44) / 35 base 8
[636] ['1', '32', '47', '50'] -> ((47 / 32) - 1) * 50 base 8
[637] ['20', '35', '47', '54'] -> ((20 * 47) - 54) / 35 base 8
[638] ['20', '36', '41', '54'] -> (20 + 54) / (41 - 36) base 8
[639] ['20', '36', '42', '54'] -> ((42 - 36) * 20) - 54 base 8
[640] ['20', '36', '43', '50'] -> ((20 * 43) + 50) / 36 base 8
[641] ['20', '37', '42', '54'] -> (20 + 54) / (42 - 37) base 8
[642] ['20', '37', '43', '54'] -> ((43 - 37) * 20) - 54 base 8
[643] ['20', '37', '44', '54'] -> ((20 * 44) + 54) / 37 base 8
[644] ['20', '40', '40', '46'] -> ((20 * 46) + 40) / 40 base 8
[645] ['20', '40', '43', '54'] -> (20 + 54) / (43 - 40) base 8
[646] ['20', '40', '44', '53'] -> ((20 * 53) + 40) / 44 base 8
[647] ['1', '32', '56', '56'] -> (1 - (32 / 56)) * 56 base 8
[648] ['20', '40', '44', '57'] -> ((20 * 57) - 40) / 44 base 8
[649] ['20', '40', '45', '60'] -> ((20 * 45) + 60) / 40 base 8
[650] ['20', '40', '53', '60'] -> ((20 * 53) - 60) / 40 base 8
[651] ['20', '41', '44', '54'] -> (20 + 54) / (44 - 41) base 8
[652] ['20', '41', '45', '54'] -> ((45 - 41) * 20) - 54 base 8
[653] ['20', '42', '45', '54'] -> (20 + 54) / (45 - 42) base 8
[654] ['20', '42', '46', '54'] -> ((46 - 42) * 20) - 54 base 8
[655] ['20', '42', '50', '50'] -> ((20 * 50) + 50) / 42 base 8
[656] ['20', '42', '50', '55'] -> ((20 * 55) - 50) / 42 base 8
[657] ['20', '43', '44', '56'] -> ((20 * 56) - 44) / 43 base 8
[658] ['1', '33', '33', '50'] -> 50 / ((33 / 33) + 1) base 8
[659] ['20', '43', '46', '54'] -> (20 + 54) / (46 - 43) base 8
[660] ['20', '43', '47', '54'] -> ((47 - 43) * 20) - 54 base 8
[661] ['20', '43', '51', '54'] -> ((20 * 51) + 54) / 43 base 8
[662] ['20', '44', '45', '54'] -> ((20 * 54) + 44) / 45 base 8
[663] ['20', '44', '47', '54'] -> (20 + 54) / (47 - 44) base 8
[664] ['20', '44', '51', '61'] -> ((20 * 61) + 44) / 51 base 8
[665] ['20', '44', '52', '60'] -> ((20 * 52) + 60) / 44 base 8
[666] ['20', '45', '50', '54'] -> (20 + 54) / (50 - 45) base 8
[667] ['20', '45', '51', '54'] -> ((51 - 45) * 20) - 54 base 8
[668] ['20', '45', '54', '61'] -> ((20 * 61) - 54) / 45 base 8
[669] ['1', '1', '34', '44'] -> ((1 + 1) * 34) - 44 base 8
[670] ['1', '33', '33', '57'] -> ((57 / 33) - 1) * 33 base 8
[671] ['20', '46', '51', '54'] -> (20 + 54) / (51 - 46) base 8
[672] ['20', '47', '52', '54'] -> (20 + 54) / (52 - 47) base 8
[673] ['20', '47', '53', '54'] -> ((53 - 47) * 20) - 54 base 8
[674] ['20', '47', '54', '56'] -> ((20 * 56) + 54) / 47 base 8
[675] ['20', '50', '53', '54'] -> (20 + 54) / (53 - 50) base 8
[676] ['20', '50', '54', '54'] -> ((54 - 50) * 20) - 54 base 8
[677] ['20', '50', '57', '60'] -> ((20 * 57) + 60) / 50 base 8
[678] ['20', '51', '54', '54'] -> (20 + 54) / (54 - 51) base 8
[679] ['20', '51', '54', '55'] -> ((55 - 51) * 20) - 54 base 8
[680] ['20', '52', '54', '55'] -> (20 + 54) / (55 - 52) base 8
[681] ['1', '33', '35', '47'] -> (1 + 47) / (35 - 33) base 8
[682] ['20', '52', '54', '56'] -> ((56 - 52) * 20) - 54 base 8
[683] ['20', '53', '54', '56'] -> (20 + 54) / (56 - 53) base 8
[684] ['20', '53', '54', '57'] -> ((57 - 53) * 20) - 54 base 8
[685] ['20', '54', '54', '57'] -> (20 + 54) / (57 - 54) base 8
[686] ['20', '54', '54', '60'] -> ((60 - 54) * 20) - 54 base 8
[687] ['20', '54', '55', '60'] -> (20 + 54) / (60 - 55) base 8
[688] ['20', '54', '55', '61'] -> ((61 - 55) * 20) - 54 base 8
[689] ['20', '54', '56', '61'] -> (20 + 54) / (61 - 56) base 8
[690] ['21', '21', '21', '22'] -> ((21 + 21) / 21) + 22 base 8
[691] ['21', '21', '21', '23'] -> ((21 * 23) + 21) / 21 base 8
[692] ['1', '33', '35', '52'] -> (52 / (35 - 33)) - 1 base 8
[693] ['21', '21', '21', '25'] -> ((21 * 25) - 21) / 21 base 8
[694] ['21', '21', '21', '26'] -> 26 - ((21 + 21) / 21) base 8
[695] ['21', '21', '21', '42'] -> ((21 + 42) / 21) + 21 base 8
[696] ['21', '21', '22', '41'] -> ((22 + 41) / 21) + 21 base 8
[697] ['21', '21', '22', '42'] -> ((21 * 22) + 42) / 21 base 8
[698] ['21', '21', '23', '27'] -> (21 + 27) / (23 - 21) base 8
[699] ['21', '21', '23', '40'] -> ((23 + 40) / 21) + 21 base 8
[700] ['21', '21', '25', '36'] -> ((25 + 36) / 21) + 21 base 8
[701] ['21', '21', '25', '56'] -> ((21 + 56) / 25) + 21 base 8
[702] ['21', '21', '25', '60'] -> ((25 - 21) * 21) - 60 base 8
[703] ['1', '33', '36', '55'] -> ((55 / 33) - 1) * 36 base 8
[704] ['21', '21', '26', '35'] -> ((26 + 35) / 21) + 21 base 8
[705] ['21', '21', '26', '42'] -> ((21 * 26) - 42) / 21 base 8
[706] ['21', '21', '26', '61'] -> ((21 + 61) / 26) + 21 base 8
[707] ['21', '21', '27', '34'] -> ((27 + 34) / 21) + 21 base 8
[708] ['21', '21', '30', '33'] -> ((30 + 33) / 21) + 21 base 8
[709] ['21', '21', '31', '32'] -> ((31 + 32) / 21) + 21 base 8
[710] ['21', '21', '42', '51'] -> ((21 * 51) - 21) / 42 base 8
[711] ['21', '22', '22', '23'] -> ((21 + 23) / 22) + 22 base 8
[712] ['21', '22', '23', '23'] -> ((23 - 21) * 23) - 22 base 8
[713] ['21', '22', '23', '25'] -> ((21 + 25) / 23) + 22 base 8
[714] ['1', '33', '40', '55'] -> 40 / ((33 / 55) + 1) base 8
[715] ['21', '22', '25', '37'] -> ((25 - 22) * 21) - 37 base 8
[716] ['21', '22', '25', '41'] -> ((25 + 41) / 22) + 21 base 8
[717] ['21', '22', '25', '46'] -> ((22 * 25) - 46) / 21 base 8
[718] ['21', '22', '25', '53'] -> (21 + 53) / (25 - 22) base 8
